Entity,Year,Primary adjusted enrolment ratio (Lee-Lee (2016)),Secondary adjusted enrolment ratio (Lee-Lee (2016)),Tertiary adjusted enrolment ratio (Lee-Lee (2016)),Share of no schooling (Lee-Lee (2016)),Share of primary schooling (Lee-Lee (2016)),Share of secondary schooling (Lee-Lee (2016)),Share of tertiary schooling (Lee-Lee (2016)),Total years of schooling (Lee-Lee (2016)),Years of primary schooling (Lee-Lee (2016)),Years of secondary schooling (Lee-Lee (2016)),Years of tertiary schooling (Lee-Lee (2016)),Male primary adjusted enrolment (Lee-Lee (2016)),Male secondary adjusted enrolment (Lee-Lee (2016)),Male tertiary adjusted enrolment (Lee-Lee (2016)),Female to male years schooling (Lee-Lee (2016)),Regional female to male years schooling (Lee-Lee (2016))
Lesotho,1855,0.7,0,0,,,,,,,,,1.5,0,0, ,
Lesotho,1860,1.2,0,0,,,,,,,,,2.4,0,0, ,
Lesotho,1865,1.8,0,0,,,,,,,,,3.6,0,0, ,
Lesotho,1870,2.7,0,0,99.3,0.7,0,0,0.03,0.03,0,0,5.4,0,0,0.166666667,
Lesotho,1875,4,0,0,99,1,0,0,0.05,0.05,0,0,8,0,0,0.111111111,
Lesotho,1880,5.8,0,0,98.4,1.6,0,0,0.07,0.07,0,0,11.5,0,0,0.071428571,
Lesotho,1885,8.4,0,0,97.7,2.3,0,0,0.1,0.1,0,0,16.5,0,0,0.095238095,
Lesotho,1890,11.8,0,0,96.6,3.4,0,0,0.15,0.15,0,0,23,0,0,0.066666667,
Lesotho,1895,14.2,0,0,95.1,4.9,0,0,0.22,0.21,0,0,27.2,0,0,0.068181818,
Lesotho,1900,16.6,0,0,93.3,6.7,0,0,0.3,0.29,0,0,30.9,0,0,0.066666667,
Lesotho,1905,14.5,0,0,91.3,8.7,0,0,0.38,0.38,0,0,24.8,0,0,0.078947368,
Lesotho,1910,12.5,0,0,88,12,0.1,0,0.53,0.53,0,0,18.1,0,0,0.258426966,
Lesotho,1915,18.2,0,0,85.5,14.4,0.1,0,0.64,0.64,0.01,0,26.6,0,0,0.410526316,
Lesotho,1920,24,0,0,83,16.9,0.2,0,0.76,0.75,0.01,0,34.1,0,0,0.495238095,
Lesotho,1925,25.3,0,0,74.4,25,0.5,0,1.16,1.14,0.02,0,31.1,0,0,0.753731343,
Lesotho,1930,26.7,0,0,68.7,30.7,0.6,0,1.42,1.39,0.02,0,26.7,0,0,0.826923077,
Lesotho,1935,38.6,0,0,64.7,34.6,0.6,0,1.6,1.57,0.03,0,37.6,0,0,0.945454545,
Lesotho,1940,50.4,0,0,58.7,40.5,0.7,0,1.87,1.84,0.03,0,48.6,0,0,1.066298343,
Lesotho,1945,54.7,0,0,51.7,47.4,0.8,0.1,2.2,2.16,0.03,0,44.1,0,0,1.131707317,
Lesotho,1950,59,1.1,0,43.7,55.2,1,0.1,2.6,2.54,0.05,0,39.7,1.4,0.1,1.200854701,
Lesotho,1955,63,1.7,0.1,38.6,60,1.3,0.1,2.87,2.81,0.06,0,46.2,1.9,0.2,1.24015748,
Lesotho,1960,60,2.2,0.2,33.7,64.7,1.5,0.1,3.12,3.05,0.07,0,44,1.4,0.3,1.243636364,
Lesotho,1965,68,3,0.3,28.3,69.9,1.7,0.1,3.44,3.35,0.08,0,52.1,3,0.5,1.268456376,
Lesotho,1970,68,5,0.5,26.8,69,4.1,0.1,3.72,3.52,0.2,0,52.1,3.9,0.8,1.309148265,
Lesotho,1975,66,9.6,0.5,25.6,66.9,7.5,0.1,4.11,3.75,0.36,0,53.1,6.7,0.5,1.370588235,
Lesotho,1980,66,13,1.7,23.3,66,10.3,0.4,4.49,3.97,0.51,0.01,54.1,9.9,1.1,1.371967655,
Lesotho,1985,72,13,1.3,21.4,64.3,13.7,0.6,4.81,4.1,0.69,0.02,62.1,8.8,1.3,1.389873418,
Lesotho,1990,70,19.9,1.3,19.4,61.9,17.8,0.8,5.25,4.34,0.89,0.02,63.2,20.1,1.1,1.377880184,
Lesotho,1995,78,27.3,2.3,17.1,58.4,23.3,1.1,5.8,4.59,1.17,0.03,73.5,22,2,1.357438017,
Lesotho,2000,96.4,29.3,2,14.9,54.7,29.1,1.3,6.37,4.88,1.46,0.04,92.9,24.1,1,1.342056075,
Lesotho,2005,93,35.7,4,9.6,52.5,36.6,1.2,7.21,5.29,1.89,0.04,88.9,35.7,4,1.271132376,
Lesotho,2010,88,43.2,11,9.5,65.7,23.5,1.3,6.08,4.99,1.05,0.04,85,43,9.1,1.32751938,
Liberia,1820,0.2,0,0,,,,,,,,,0.4,0,0, ,
Liberia,1825,0.3,0,0,,,,,,,,,0.5,0,0, ,
Liberia,1830,0.3,0,0,,,,,,,,,0.6,0,0, ,
Liberia,1835,0.4,0,0,,,,,,,,,0.8,0,0, ,
Liberia,1840,0.5,0,0,,,,,,,,,1,0,0, ,
Liberia,1845,0.7,0,0,,,,,,,,,1.2,0,0, ,
Liberia,1850,0.8,0,0,,,,,,,,,1.6,0,0, ,
Liberia,1855,1,0,0,,,,,,,,,2,0,0, ,
Liberia,1860,1.3,0,0,,,,,,,,,2.5,0,0, ,
Liberia,1865,1.7,0,0,,,,,,,,,3.2,0,0, ,
Liberia,1870,2.1,0,0,99.1,0.9,0,0,0.05,0.04,0,0,4,0,0,0.111111111,
Liberia,1875,2.6,0,0,98.9,1.1,0,0,0.06,0.05,0,0,5,0,0,0.1,
Liberia,1880,3.3,0,0,98.6,1.4,0,0,0.07,0.07,0,0,6.3,0,0,0.076923077,
Liberia,1885,4.2,0,0,98.2,1.8,0,0,0.09,0.08,0,0,7.9,0,0,0.066666667,
Liberia,1890,5.2,0,0,97.8,2.2,0,0,0.11,0.1,0,0,9.9,0,0,0.052631579,
Liberia,1895,7.8,0,0,97.2,2.8,0,0,0.13,0.13,0,0,14.7,0,0,0.043478261,
Liberia,1900,12.8,0,0,96.5,3.5,0,0,0.17,0.16,0,0,24.5,0,0,0.068965517,
Liberia,1905,15.2,0,0,95,4.6,0.3,0.2,0.26,0.24,0.02,0,29,0,0,0.136363636,
Liberia,1910,17.6,0,0,93.4,5.8,0.5,0.3,0.36,0.32,0.04,0.01,33.3,0,0,0.169491525,
Liberia,1915,14.7,0,0,92.4,6.5,0.7,0.4,0.44,0.37,0.06,0.01,27.4,0,0,0.185714286,
Liberia,1920,10.9,0,0,89.6,9.1,0.8,0.5,0.57,0.49,0.06,0.02,19.5,0,0,0.150537634,
Liberia,1925,6.1,0,0,89.9,8.7,0.9,0.6,0.58,0.49,0.07,0.02,9.5,0,0,0.184782609,
Liberia,1930,10.4,0,0,91,7.4,1,0.6,0.55,0.44,0.08,0.02,17.4,0,0,0.223529412,
Liberia,1935,8.8,0,0,91.9,6.4,1.1,0.7,0.52,0.4,0.09,0.02,13.2,0,0,0.269230769,
Liberia,1940,9.4,0,0,91.3,6.8,1.2,0.7,0.55,0.43,0.1,0.02,13.3,0,0,0.280487805,
Liberia,1945,7.9,0.7,0,91.1,6.8,1.3,0.8,0.57,0.44,0.11,0.03,8.8,1.2,0,0.30952381,
Liberia,1950,15.9,0.5,0.1,91.3,6.4,1.5,0.8,0.58,0.43,0.12,0.03,22.7,0.8,0.3,0.318181818,
Liberia,1955,19.2,1.4,0.3,90.6,7,1.6,0.8,0.62,0.47,0.12,0.03,29.7,2.1,0.5,0.319148936,
Liberia,1960,27.6,1.8,0.4,88.5,8.8,1.9,0.8,0.72,0.56,0.13,0.03,39.5,2.7,0.6,0.309090909,
Liberia,1965,36.5,4.6,0.6,85.8,9.2,4,0.9,0.94,0.68,0.23,0.03,53,6.4,1,0.323943662,
Liberia,1970,49.8,9.2,1,84.2,8.2,6.4,1.1,1.16,0.77,0.34,0.04,70.7,14.9,1.6,0.343023256,
Liberia,1975,55.2,15.6,1.8,78.7,9,11,1.2,1.67,1.08,0.54,0.04,74.9,24.1,2.8,0.337349398,
Liberia,1980,67.6,21.2,2.3,72.2,11.8,14.5,1.6,2.23,1.48,0.7,0.05,84.5,30.5,3.3,0.339339339,
Liberia,1985,35.6,15.6,2.6,65.5,15.7,16.8,2,2.73,1.85,0.81,0.06,46.2,20.3,4,0.360696517,
Liberia,1990,55,11.6,3.5,60.8,19.3,17.4,2.6,3.08,2.12,0.88,0.08,74.7,12.9,5.8,0.388764045,
Liberia,1995,60,12.1,4,60.9,18.7,17.3,3.1,3.17,2.15,0.92,0.1,79.7,13.6,6.5,0.397802198,
Liberia,2000,100,34.6,19,56.7,20.3,18.4,4.6,3.6,2.38,1.07,0.14,100,39.4,23.9,0.421259843,
Liberia,2005,87.4,38.9,14,52.1,23.3,19.8,4.9,3.96,2.62,1.19,0.15,91.1,41.4,17.9,0.480446927,
Liberia,2010,94.5,43.2,9,44.7,30.7,20.6,3.9,4.35,3,1.23,0.12,100,43.4,11.9,0.568345324,
Libya,1820,0,0,0,,,,,,,,,0,0,0, ,
Libya,1825,0,0,0,,,,,,,,,0,0,0, ,
Libya,1830,0,0,0,,,,,,,,,0,0,0, ,
Libya,1835,0,0,0,,,,,,,,,0,0,0, ,
Libya,1840,0,0,0,,,,,,,,,0,0,0, ,
Libya,1845,0,0,0,,,,,,,,,0,0,0, ,
Libya,1850,0,0,0,,,,,,,,,0,0,0, ,
Libya,1855,0,0,0,,,,,,,,,0.1,0,0, ,
Libya,1860,0,0,0,,,,,,,,,0.1,0,0, ,
Libya,1865,0.1,0,0,,,,,,,,,0.1,0,0, ,
Libya,1870,0.1,0,0,100,0,0,0,0.01,0,0,0,0.1,0,0,1,
Libya,1875,0.1,0,0,100,0,0,0,0.01,0,0,0,0.2,0,0,1,
Libya,1880,0.2,0,0,99.9,0.1,0,0,0.01,0,0,0,0.3,0,0,1,
Libya,1885,0.2,0,0,99.9,0.1,0,0,0.01,0,0,0,0.4,0,0,1,
Libya,1890,0.3,0,0,99.9,0.1,0,0,0.01,0.01,0,0,0.6,0,0,1,
Libya,1895,0.5,0,0,99.9,0.1,0,0,0.01,0.01,0,0,0.8,0,0,1,
Libya,1900,0.6,0,0,99.8,0.2,0,0,0.01,0.01,0,0,1.1,0,0,1,
Libya,1905,0.9,0,0,99.7,0.3,0,0,0.01,0.01,0,0,1.5,0,0,0.5,
Libya,1910,1.2,0,0,98.6,1.4,0,0,0.05,0.04,0,0,2.1,0,0,0.125,
Libya,1915,1.7,0,0,97.6,2.4,0,0,0.08,0.08,0,0,2.9,0,0,0.071428571,
Libya,1920,2.4,0,0,96.8,3.1,0,0,0.1,0.1,0,0,4.1,0,0,0.111111111,
Libya,1925,3.2,0,0,94.2,5.8,0.1,0,0.19,0.19,0.01,0,5.6,0,0,0.027777778,
Libya,1930,4.5,0,0,92.3,7.5,0.2,0.1,0.26,0.25,0.01,0,7.8,0,0,0.041666667,
Libya,1935,6.1,0,0,90.8,9,0.2,0.1,0.31,0.3,0.01,0,10.7,0,0,0.035087719,
Libya,1940,8.3,0,0,89.4,10.4,0.2,0.1,0.36,0.34,0.01,0,14.5,0,0,0.029850746,
Libya,1945,11.2,0.1,0,87.9,11.8,0.3,0.1,0.41,0.39,0.02,0,19.6,0.2,0,0.039473684,
Libya,1950,14.9,0.3,0,86.2,13.3,0.3,0.1,0.47,0.45,0.02,0,26.1,0.5,0,0.034482759,
Libya,1955,28.7,2.2,0.5,84.2,14.9,0.8,0.1,0.59,0.54,0.04,0,46.1,3.9,1,0.045454545,
Libya,1960,45.2,7.9,1.4,81.9,16.4,1.5,0.2,0.72,0.65,0.07,0.01,70.7,15.2,2.7,0.068181818,
Libya,1965,57.9,11.8,2.2,75.6,21.4,2.8,0.2,1.09,0.97,0.11,0.01,79.2,19.9,4,0.109947644,
Libya,1970,90.1,17.7,3.1,66.2,28.6,4.5,0.7,1.66,1.43,0.21,0.02,100,28.2,5.3,0.151079137,
Libya,1975,100,46.1,6.3,56.6,34,8.6,0.9,2.35,1.94,0.39,0.03,100,67.9,10,0.25,
Libya,1980,100,57.5,8.2,47.7,34,16.2,2.2,3.45,2.59,0.8,0.06,100,85.9,11.7,0.518099548,
Libya,1985,86.2,65.6,9.2,39,34.6,23.9,2.6,4.55,3.23,1.24,0.08,86.6,96.8,12.3,0.715648855,
Libya,1990,93,73.7,13.7,32.1,34,30.5,3.4,5.42,3.75,1.57,0.1,94.9,100,19.9,0.79966611,
Libya,1995,95.6,81.8,15.8,27.8,31,36.8,4.4,6.13,4.07,1.93,0.13,95.4,100,23.1,0.897832817,
Libya,2000,97.1,86.2,50,23.8,28.9,35.1,12.1,7.04,4.37,2.32,0.34,97,100,50,1.044797688,
Libya,2005,98.1,89.7,61,21.1,26.9,33.2,18.8,7.79,4.58,2.66,0.55,98.2,100,58.1,1.165517241,
Libya,2010,98.9,92.5,67.8,18.8,25.4,30.8,24.9,8.43,4.75,2.92,0.75,99,100,65.6,1.244385733,
Luxembourg,1820,0.2,0,0,,,,,,,,,0.2,0,0, ,
Luxembourg,1825,0.3,0,0,,,,,,,,,0.3,0,0, ,
Luxembourg,1830,0.3,0,0,,,,,,,,,0.3,0,0, ,
Luxembourg,1835,0.4,0,0,,,,,,,,,0.4,0,0, ,
Luxembourg,1840,0.5,0,0,,,,,,,,,0.6,0,0, ,
Luxembourg,1845,0.7,0,0,,,,,,,,,0.7,0,0, ,
Luxembourg,1850,0.9,0,0,,,,,,,,,0.9,0,0, ,
Luxembourg,1855,1.1,0,0,,,,,,,,,1.1,0,0, ,
Luxembourg,1860,1.4,0,0,,,,,,,,,1.5,0,0, ,
Luxembourg,1865,1.8,0,0,,,,,,,,,1.9,0,0, ,
Luxembourg,1870,2.3,0,0,99.2,0.8,0,0,0.04,0.04,0,0,2.4,0,0,1,
Luxembourg,1875,2.9,0,0,98.9,1.1,0,0,0.05,0.05,0,0,2.5,0,0,1,
Luxembourg,1880,3.7,0,0,98.7,1.3,0,0,0.06,0.06,0,0,3.4,0,0,1,
Luxembourg,1885,4.7,0,0,98.3,1.7,0,0,0.08,0.07,0,0,4.6,0,0,1.142857143,
Luxembourg,1890,6,0,0,97.8,2.2,0,0,0.1,0.09,0,0,6.1,0,0,1.111111111,
Luxembourg,1895,5.9,0,0,97.3,2.7,0,0,0.12,0.12,0,0,4.1,0,0,1.181818182,
Luxembourg,1900,8.7,0,0,96.6,3.4,0,0,0.15,0.15,0,0,7.7,0,0,1.214285714,
Luxembourg,1905,8.5,0,0,96,4,0,0,0.18,0.18,0,0,5.6,0,0,1.4,
Luxembourg,1910,11.2,0,0,95,5,0,0,0.22,0.22,0,0,8.9,0,0,1.421052632,
Luxembourg,1915,11.9,1.6,0,94.2,5.6,0.2,0,0.27,0.26,0.01,0,8.4,3,0,1.434782609,
Luxembourg,1920,16.8,1.6,0,93,6.2,0.8,0,0.36,0.32,0.03,0,16.1,3,0,1.242424242,
Luxembourg,1925,19.8,1.6,0,91.8,7,1.1,0,0.44,0.39,0.05,0,20.2,3,0,1.119047619,
Luxembourg,1930,32.5,3.2,0,90.1,8.3,1.6,0,0.56,0.48,0.08,0,29.6,6,0,0.931034483,
Luxembourg,1935,52.9,5.1,0,77.5,17.1,4.9,0.5,1.4,1.14,0.25,0.01,54.3,9.5,0,0.843137255,
Luxembourg,1940,69.9,7.7,0,66.1,25,8,1,2.18,1.73,0.43,0.03,72,14.5,0,0.836134454,
Luxembourg,1945,84.9,10.3,0,56.8,31.3,10.7,1.3,2.83,2.21,0.58,0.04,86.1,15.8,0,0.835483871,
Luxembourg,1950,100,12.1,0.2,44.1,38.8,15.1,2,3.85,2.95,0.84,0.06,100,16.1,0.4,0.84047619,
Luxembourg,1955,93.2,11.9,0.2,34.7,43.7,18.9,2.7,4.65,3.47,1.09,0.09,91.9,15.2,0.2,0.818359375,
Luxembourg,1960,100,26.2,0.7,28.9,46.2,21,3.9,5.22,3.79,1.31,0.12,100,31.2,1,0.827225131,
Luxembourg,1965,100,38,2.9,19.2,49.6,26.1,5.2,6.19,4.38,1.64,0.16,100,42.3,5,0.836795252,
Luxembourg,1970,93.3,47,1.6,8.6,53.1,31.6,6.8,7.27,5.03,2.03,0.22,90.8,48,2.1,0.833962264,
Luxembourg,1975,92,56,1.9,1.3,52.7,37.3,8.7,8.21,5.48,2.45,0.28,92,56,2.4,0.861678005,
Luxembourg,1980,78.3,56,2.5,2.4,47.2,40.6,9.9,8.55,5.49,2.74,0.32,64.4,53,3.3,0.881318681,
Luxembourg,1985,76.7,65,2.8,3.7,41.6,43.8,10.9,8.83,5.47,3.01,0.35,60.2,64,3.6,0.89197861,
Luxembourg,1990,75,65.9,5.2,4.4,36.2,46.5,13,9.24,5.48,3.35,0.41,63.2,65.3,5.4,0.919003115,
Luxembourg,1995,97.8,65.1,7.6,5.5,31.2,48,15.3,9.57,5.47,3.61,0.49,100,63.4,7.2,0.93528817,
Luxembourg,2000,95,87.9,10,6.7,24.8,52.2,16.4,9.92,5.45,3.93,0.54,92.9,84.2,9,0.950835792,
Luxembourg,2005,96.6,86.1,10,6.2,20.3,50.7,22.9,10.59,5.51,4.33,0.75,96,85.1,9,0.948482061,
Luxembourg,2010,93.3,92.6,18,5.3,15.9,48.4,30.3,11.33,5.59,4.74,1.01,92.2,92,17,0.945922747,
Malawi,1820,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1825,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1830,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1835,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1840,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1845,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1850,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1855,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1860,0,0,0,,,,,,,,,0,0,0, ,
Malawi,1865,0,0,0,,,,,,,,,0.1,0,0, ,
Malawi,1870,0.1,0,0,100,0,0,0,0.01,0,0,0,0.1,0,0,1,
Malawi,1875,0.1,0,0,100,0,0,0,0.01,0,0,0,0.2,0,0,1,
Malawi,1880,0.3,0,0,100,0,0,0,0.01,0,0,0,0.4,0,0,1,
Malawi,1885,0.4,0,0,99.9,0.1,0,0,0.01,0,0,0,0.6,0,0,1,
Malawi,1890,0.7,0,0,99.9,0.1,0,0,0.01,0,0,0,1,0,0,1,
Malawi,1895,1.2,0,0,99.8,0.2,0,0,0.01,0.01,0,0,1.7,0,0,1,
Malawi,1900,1.9,0,0,99.7,0.3,0,0,0.01,0.01,0,0,2.7,0,0,0.5,
Malawi,1905,2.9,0,0,99.5,0.5,0,0,0.02,0.02,0,0,4.2,0,0,0.5,
Malawi,1910,4.5,0,0,95.2,4.8,0,0,0.13,0.13,0,0,6.5,0,0,0.421052632,
Malawi,1915,6.8,0,0,91.3,8.6,0,0,0.23,0.23,0,0,9.8,0,0,0.424242424,
Malawi,1920,10.2,0,0,88.3,11.7,0,0,0.31,0.31,0,0,14.6,0,0,0.422222222,
Malawi,1925,14.8,0,0,84.8,14.9,0.2,0,0.42,0.41,0.01,0,21,0,0,0.545454545,
Malawi,1930,21,0,0,81.4,18.4,0.2,0,0.51,0.5,0.01,0,29.5,0,0,0.514285714,
Malawi,1935,28.8,0,0,77.7,22.1,0.2,0,0.62,0.6,0.01,0,39.8,0,0,0.482352941,
Malawi,1940,38,0,0,73.9,25.8,0.3,0,0.72,0.71,0.01,0,51.5,0,0,0.475247525,
Malawi,1945,48.1,0,0,69.8,29.9,0.3,0,0.84,0.82,0.01,0,63.4,0,0,0.466101695,
Malawi,1950,60,0.1,0,65,34.7,0.3,0,0.98,0.96,0.02,0,77.6,0.1,0,0.463768116,
Malawi,1955,58.1,0.6,0,63.4,36.2,0.4,0,1.06,1.04,0.02,0,77.7,1,0,0.453947368,
Malawi,1960,48.3,0.5,0,62,37.4,0.6,0,1.12,1.09,0.03,0,64,0.8,0,0.45,
Malawi,1965,31.7,1,0,59.3,39.7,0.9,0,1.3,1.25,0.05,0,40,1.4,0,0.456521739,
Malawi,1970,32.5,1.3,0.3,49.6,48.1,2.1,0.2,1.63,1.51,0.11,0.01,46.2,2,0.5,0.462882096,
Malawi,1975,40,2,0.5,47.9,48.7,3.3,0.2,1.96,1.79,0.17,0.01,47.4,2.7,0.9,0.516981132,
Malawi,1980,44,2,0.7,48.5,46.8,4.4,0.3,2.5,2.27,0.23,0.01,49.1,2.7,1,0.61237785,
Malawi,1985,46,2,0.6,47.5,47,5.2,0.3,2.96,2.7,0.25,0.01,49,2.7,0.9,0.704678363,
Malawi,1990,48,2,0.7,43.3,50.4,5.9,0.4,3.14,2.87,0.26,0.01,49,2,1,0.675531915,
Malawi,1995,100,5.9,0.8,40.3,52.3,6.9,0.4,3.3,3,0.28,0.01,100,7.9,1.1,0.641975309,
Malawi,2000,100,30.1,0,33,57.5,9.2,0.3,3.73,3.37,0.35,0.01,100,34.8,0,0.657142857,
Malawi,2005,100,25.5,1,22.3,62.5,14.9,0.3,4.67,4.17,0.5,0.01,100,25.5,2,0.775047259,
Malawi,2010,100,29.6,1,15.7,65.8,18.3,0.2,5.01,4.39,0.61,0.01,100,29.7,1,0.86270872,
Malaysia,1820,0,0,0,,,,,,,,,0.1,0,0, ,
Malaysia,1825,0.1,0,0,,,,,,,,,0.1,0,0, ,
Malaysia,1830,0.1,0,0,,,,,,,,,0.1,0,0, ,
Malaysia,1835,0.1,0,0,,,,,,,,,0.2,0,0, ,
Malaysia,1840,0.2,0,0,,,,,,,,,0.2,0,0, ,
Malaysia,1845,0.2,0,0,,,,,,,,,0.3,0,0, ,
Malaysia,1850,0.3,0,0,,,,,,,,,0.4,0,0, ,
Malaysia,1855,0.4,0,0,,,,,,,,,0.6,0,0, ,
Malaysia,1860,0.6,0,0,,,,,,,,,0.8,0,0, ,
Malaysia,1865,0.8,0,0,,,,,,,,,1.2,0,0, ,
Malaysia,1870,1.1,0,0,99.7,0.3,0,0,0.02,0.01,0,0,1.6,0,0,0.5,
Malaysia,1875,1.6,0,0,99.5,0.5,0,0,0.02,0.02,0,0,2.2,0,0,0.5,
Malaysia,1880,2.1,0,0,99.4,0.6,0,0,0.03,0.02,0,0,3.1,0.1,0,0.666666667,
Malaysia,1885,2.9,0.1,0,99.1,0.8,0,0,0.04,0.03,0,0,4.2,0.1,0,0.5,
Malaysia,1890,4,0.1,0,98.8,1.1,0.1,0,0.05,0.04,0,0,5.8,0.1,0,0.5,
Malaysia,1895,5.4,0.1,0,98.4,1.6,0.1,0,0.06,0.06,0,0,7.9,0.1,0,0.375,
Malaysia,1900,7.4,0.1,0,97.8,2.1,0.1,0,0.09,0.08,0.01,0,10.7,0.2,0,0.5,
Malaysia,1905,9.9,0.2,0,94.8,4.6,0.5,0.1,0.22,0.19,0.03,0,14.5,0.2,0,0.24137931,
Malaysia,1910,13.2,0.2,0,91.6,7.3,0.9,0.2,0.36,0.31,0.05,0,19.3,0.3,0,0.1875,
Malaysia,1915,17.3,0.3,0,88.8,9.7,1.3,0.2,0.5,0.42,0.07,0.01,25.4,0.4,0,0.161764706,
Malaysia,1920,22.4,0.4,0,86,11.2,2.3,0.5,0.69,0.55,0.13,0.01,32.8,0.6,0,0.260869565,
Malaysia,1925,28.5,0.6,0,80,16,3.3,0.7,1.01,0.8,0.19,0.02,41.6,0.8,0.1,0.270676692,
Malaysia,1930,35.5,0.8,0.1,74.6,20.3,4.2,0.9,1.3,1.03,0.25,0.02,51.4,1.1,0.1,0.280701754,
Malaysia,1935,43.3,1.1,0.1,70.1,24,4.8,1.1,1.53,1.22,0.28,0.03,61.4,1.5,0.2,0.271428571,
Malaysia,1940,51.3,1.5,0.2,66.2,27.3,5.3,1.2,1.75,1.4,0.31,0.03,71.4,2.1,0.3,0.269076305,
Malaysia,1945,59.4,2,0.3,62.3,30.7,5.7,1.3,1.96,1.59,0.34,0.03,80.6,2.9,0.4,0.26369863,
Malaysia,1950,67,2.7,0.5,58,34.3,6.2,1.4,2.21,1.81,0.37,0.04,88.8,4,0.7,0.257225434,
Malaysia,1955,52.3,4.7,0.8,53.7,36.9,7.8,1.5,2.5,2.02,0.44,0.04,55.4,6.5,1,0.310344828,
Malaysia,1960,96,18.4,1.2,48,39.9,10.5,1.5,2.99,2.39,0.56,0.04,100,26.3,1.6,0.379069767,
Malaysia,1965,90,27.2,2,41.6,42.5,14.3,1.7,3.54,2.76,0.73,0.04,100,34.2,2.7,0.477083333,
Malaysia,1970,87,33,1.7,33.5,44.5,20.2,1.8,4.41,3.33,1.02,0.05,90.9,39.1,2.5,0.581395349,
Malaysia,1975,91,40.8,3.1,29.2,42.8,26,2,5.06,3.66,1.35,0.05,94,44,4.7,0.688225539,
Malaysia,1980,95,47.6,4.3,23.8,38.9,33.5,3.7,6.06,4.05,1.92,0.09,99.9,47.9,5.4,0.762662808,
Malaysia,1985,99,51.4,5.9,19.1,34.7,40,6.2,7.03,4.43,2.43,0.16,100,51.8,6.6,0.80872914,
Malaysia,1990,93,54.4,7.2,15.1,29,46.6,9.3,8.01,4.77,3,0.24,94.1,52.8,7.6,0.876905041,
Malaysia,1995,91,55.3,10.6,11.6,26.4,52.8,9.2,8.66,5.02,3.4,0.24,90.1,53.8,11.7,0.905390539,
Malaysia,2000,98,66,26,8.9,21.7,58.8,10.6,9.49,5.24,3.98,0.27,98,63.1,26,0.931771894,
Malaysia,2005,100,69,28,6.9,18.8,59.5,14.8,10.16,5.39,4.38,0.38,100,69,24.9,0.958534233,
Malaysia,2010,100,67,37,4.4,16.8,59.4,19.4,10.89,5.56,4.82,0.5,100,67,32.7,0.973708069,
Mali,1820,0,0,0,,,,,,,,,0,0,0, ,
Mali,1825,0,0,0,,,,,,,,,0,0,0, ,
Mali,1830,0,0,0,,,,,,,,,0,0,0, ,
Mali,1835,0,0,0,,,,,,,,,0,0,0, ,
Mali,1840,0,0,0,,,,,,,,,0,0,0, ,
Mali,1845,0,0,0,,,,,,,,,0,0,0, ,
Mali,1850,0,0,0,,,,,,,,,0,0,0, ,
Mali,1855,0,0,0,,,,,,,,,0,0,0, ,
Mali,1860,0,0,0,,,,,,,,,0,0,0, ,
Mali,1865,0,0,0,,,,,,,,,0,0,0, ,
Mali,1870,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Mali,1875,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Mali,1880,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Mali,1885,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Mali,1890,0,0,0,100,0,0,0,0.01,0,0,0,0,0,0,1,
Mali,1895,0.1,0,0,100,0,0,0,0.01,0,0,0,0.1,0,0,1,
Mali,1900,0.1,0,0,100,0,0,0,0.01,0,0,0,0.1,0,0,1,
Mali,1905,0.1,0,0,100,0,0,0,0.01,0,0,0,0.2,0,0,1,
Mali,1910,0.2,0,0,99.9,0.1,0,0,0.01,0,0,0,0.4,0,0,1,
Mali,1915,0.3,0,0,99.9,0.1,0,0,0.01,0.01,0,0,0.6,0,0,1,
Mali,1920,0.5,0,0,99.6,0.3,0,0,0.02,0.02,0,0,0.9,0,0,0.333333333,
Mali,1925,0.8,0,0,99.4,0.6,0,0,0.03,0.02,0,0,1.3,0,0,0.2,
Mali,1930,1.1,0,0,99.2,0.8,0.1,0,0.04,0.03,0,0,1.9,0,0,0.166666667,
Mali,1935,1.6,0.1,0,97.4,2.5,0.1,0,0.1,0.09,0.01,0,2.8,0.1,0,0.428571429,
Mali,1940,1.6,0,0,97.2,2.7,0.1,0,0.11,0.1,0.01,0,2.6,0.1,0,0.466666667,
Mali,1945,2.6,0,0,96.8,3.1,0.1,0.1,0.13,0.12,0.01,0,4.2,0.1,0,0.388888889,
Mali,1950,3.6,0.2,0,96,3.8,0.2,0.1,0.16,0.14,0.01,0,5.8,0.3,0,0.391304348,
