Entity,Year,Mobile cellular subscriptions (World Bank (2015))
Sao Tome and Principe,1981,0
Sao Tome and Principe,1982,0
Sao Tome and Principe,1983,0
Sao Tome and Principe,1984,0
Sao Tome and Principe,1985,0
Sao Tome and Principe,1986,0
Sao Tome and Principe,1987,0
Sao Tome and Principe,1988,0
Sao Tome and Principe,1989,0
Sao Tome and Principe,1990,0
Sao Tome and Principe,1991,0
Sao Tome and Principe,1992,0
Sao Tome and Principe,1993,0
Sao Tome and Principe,1994,0
Sao Tome and Principe,1995,0
Sao Tome and Principe,1996,0
Sao Tome and Principe,1997,0
Sao Tome and Principe,1998,0
Sao Tome and Principe,1999,0
Sao Tome and Principe,2000,0
Sao Tome and Principe,2001,0
Sao Tome and Principe,2002,1.370744979
Sao Tome and Principe,2003,3.268115696
Sao Tome and Principe,2004,5.134511608
Sao Tome and Principe,2005,7.730815251
Sao Tome and Principe,2006,11.60157677
Sao Tome and Principe,2007,18.42156803
Sao Tome and Principe,2008,30.04463516
Sao Tome and Principe,2009,46.65723851
Sao Tome and Principe,2010,57.63965258
Sao Tome and Principe,2011,62.8015526
Sao Tome and Principe,2012,64.95124882
Sao Tome and Principe,2013,64.93966102
Saudi Arabia,1990,0.091638458
Saudi Arabia,1991,0.091583609
Saudi Arabia,1992,0.091684168
Saudi Arabia,1993,0.089592938
Saudi Arabia,1994,0.087701216
Saudi Arabia,1995,0.08621589
Saudi Arabia,1996,1.011950648
Saudi Arabia,1997,1.742146861
Saudi Arabia,1998,3.253239323
Saudi Arabia,1999,4.264008629
Saudi Arabia,2000,6.830029352
Saudi Arabia,2001,12.10362407
Saudi Arabia,2002,22.94577415
Saudi Arabia,2003,31.67389518
Saudi Arabia,2004,38.49018452
Saudi Arabia,2005,57.36794477
Saudi Arabia,2006,77.6448435
Saudi Arabia,2007,109.5864024
Saudi Arabia,2008,136.5376287
Saudi Arabia,2009,167.4269561
Saudi Arabia,2010,189.1688419
Saudi Arabia,2011,194.5123877
Saudi Arabia,2012,187.3595577
Saudi Arabia,2013,184.2042369
Senegal,1980,0
Senegal,1981,0
Senegal,1982,0
Senegal,1983,0
Senegal,1984,0
Senegal,1985,0
Senegal,1986,0
Senegal,1987,0
Senegal,1988,0
Senegal,1989,0
Senegal,1990,0
Senegal,1991,0
Senegal,1992,0
Senegal,1993,0
Senegal,1994,0.001156238
Senegal,1995,0.001400443
Senegal,1996,0.015793657
Senegal,1997,0.075752533
Senegal,1998,0.292795434
Senegal,1999,0.9136395
Senegal,2000,2.537610482
Senegal,2001,2.982582079
Senegal,2002,5.326721238
Senegal,2003,7.330495473
Senegal,2004,10.22390743
Senegal,2005,15.35030352
Senegal,2006,25.75017105
Senegal,2007,30.49821024
Senegal,2008,44.03321374
Senegal,2009,54.83107061
Senegal,2010,64.42744115
Senegal,2011,70.16017194
Senegal,2012,83.56861759
Senegal,2013,92.92798275
Serbia,2004,47.18490531
Serbia,2005,67.01974719
Serbia,2006,81.46443476
Serbia,2007,104.4842619
Serbia,2008,119.8285932
Serbia,2009,124.4012204
Serbia,2010,125.300784
Serbia,2011,130.248336
Serbia,2012,117.7744571
Serbia,2013,119.3917104
Seychelles,1980,0
Seychelles,1981,0
Seychelles,1982,0
Seychelles,1983,0
Seychelles,1984,0
Seychelles,1985,0
Seychelles,1986,0
Seychelles,1987,0
Seychelles,1988,0
Seychelles,1989,0
Seychelles,1990,0
Seychelles,1991,0
Seychelles,1992,0
Seychelles,1993,0
Seychelles,1994,0
Seychelles,1995,0.066283987
Seychelles,1996,1.365344085
Seychelles,1997,2.911640081
Seychelles,1998,6.663157489
Seychelles,1999,20.72662602
Seychelles,2000,32.5431845
Seychelles,2001,45.23571702
Seychelles,2002,54.14654223
Seychelles,2003,58.45424969
Seychelles,2004,63.40334224
Seychelles,2005,67.52015064
Seychelles,2006,79.7415259
Seychelles,2007,86.69867839
Seychelles,2008,103.9754399
Seychelles,2009,122.1811277
Seychelles,2010,128.9218051
Seychelles,2011,137.903463
Seychelles,2012,147.8032034
Seychelles,2013,147.342683
Sierra Leone,1980,0
Sierra Leone,1981,0
Sierra Leone,1982,0
Sierra Leone,1983,0
Sierra Leone,1984,0
Sierra Leone,1985,0
Sierra Leone,1986,0
Sierra Leone,1987,0
Sierra Leone,1988,0
Sierra Leone,1989,0
Sierra Leone,1990,0
Sierra Leone,1991,0
Sierra Leone,1992,0
Sierra Leone,1993,0
Sierra Leone,1994,0
Sierra Leone,1995,0
Sierra Leone,1996,0
Sierra Leone,1997,0
Sierra Leone,1998,0
Sierra Leone,1999,0
Sierra Leone,2000,0.288422726
Sierra Leone,2001,0.626096017
Sierra Leone,2002,1.491192948
Sierra Leone,2003,2.402285029
Sierra Leone,2007,14.3278776
Sierra Leone,2008,18.23526126
Sierra Leone,2009,20.56306639
Sierra Leone,2010,34.77065968
Sierra Leone,2011,36.43343754
Sierra Leone,2012,36.96439058
Sierra Leone,2013,65.65907347
Singapore,1980,0
Singapore,1981,0
Singapore,1982,0
Singapore,1983,0
Singapore,1988,0.375912439
Singapore,1989,0.893282698
Singapore,1990,1.71488965
Singapore,1991,2.642048066
Singapore,1992,3.758166967
Singapore,1993,5.438606939
Singapore,1994,6.952534047
Singapore,1995,8.786437875
Singapore,1996,12.0728218
Singapore,1997,23.22922974
Singapore,1998,29.30502362
Singapore,1999,42.66178346
Singapore,2000,70.11912902
Singapore,2001,74.35716693
Singapore,2002,80.09691896
Singapore,2003,84.07042831
Singapore,2004,91.20739002
Singapore,2005,97.53228591
Singapore,2006,103.7771628
Singapore,2007,125.190588
Singapore,2008,132.3000341
Singapore,2009,138.6858844
Singapore,2010,145.3956502
Singapore,2011,150.1160495
Singapore,2012,152.1251818
Singapore,2013,155.9222113
Slovakia,1980,0
Slovakia,1981,0
Slovakia,1982,0
Slovakia,1983,0
Slovakia,1984,0
Slovakia,1985,0
Slovakia,1986,0
Slovakia,1987,0
Slovakia,1988,0
Slovakia,1989,0
Slovakia,1990,0
Slovakia,1991,0.002246115
Slovakia,1992,0.02890518
Slovakia,1993,0.058573645
Slovakia,1994,0.111129032
Slovakia,1995,0.22963108
Slovakia,1996,0.53343499
Slovakia,1997,3.720696079
Slovakia,1998,8.644120373
Slovakia,1999,12.32871626
Slovakia,2000,23.08340185
Slovakia,2001,39.85063974
Slovakia,2002,54.25817009
Slovakia,2003,68.28425592
Slovakia,2004,79.34105099
Slovakia,2005,84.2137302
Slovakia,2006,90.65912525
Slovakia,2007,112.2526739
Slovakia,2008,101.9316827
Slovakia,2009,101.3396205
Slovakia,2010,109.04722
Slovakia,2011,109.9775874
Slovakia,2012,111.9121915
Slovakia,2013,113.9111556
Slovenia,1980,0
Slovenia,1981,0
Slovenia,1982,0
Slovenia,1983,0
Slovenia,1984,0
Slovenia,1985,0
Slovenia,1986,0
Slovenia,1987,0
Slovenia,1988,0
Slovenia,1989,0
Slovenia,1990,0
Slovenia,1991,0.026082746
Slovenia,1992,0.174706668
Slovenia,1993,0.325073304
Slovenia,1994,0.818517787
Slovenia,1995,1.370636715
Slovenia,1996,2.070905846
Slovenia,1997,4.706932356
Slovenia,1998,8.125779991
Slovenia,1999,31.74230763
Slovenia,2000,61.09944736
Slovenia,2001,73.88356824
Slovenia,2002,83.77681411
Slovenia,2003,87.33423456
Slovenia,2004,92.68311392
Slovenia,2005,87.94625338
Slovenia,2006,90.56940742
Slovenia,2007,95.45856855
Slovenia,2008,101.1035341
Slovenia,2009,102.7485413
Slovenia,2010,103.2965118
Slovenia,2011,105.1696645
Slovenia,2012,108.3881402
Slovenia,2013,110.2112117
Solomon Islands,1980,0
Solomon Islands,1981,0
Solomon Islands,1982,0
Solomon Islands,1983,0
Solomon Islands,1984,0
Solomon Islands,1985,0
Solomon Islands,1986,0
Solomon Islands,1987,0
Solomon Islands,1988,0
Solomon Islands,1989,0
Solomon Islands,1990,0
Solomon Islands,1991,0
Solomon Islands,1992,0
Solomon Islands,1993,0
Solomon Islands,1994,0.04123121
Solomon Islands,1995,0.064024764
Solomon Islands,1996,0.091219389
Solomon Islands,1997,0.173221257
Solomon Islands,1998,0.179772749
Solomon Islands,1999,0.272349205
Solomon Islands,2000,0.279141283
Solomon Islands,2001,0.228319666
Solomon Islands,2002,0.229718543
Solomon Islands,2003,0.237489778
Solomon Islands,2004,0.655269348
Solomon Islands,2005,1.278483548
Solomon Islands,2006,1.456073386
Solomon Islands,2007,2.21478092
Solomon Islands,2008,5.957806812
Solomon Islands,2009,9.709416581
Solomon Islands,2010,21.93953048
Solomon Islands,2011,51.09173471
Solomon Islands,2012,54.97600064
Solomon Islands,2013,57.57076854
Somalia,1980,0
Somalia,1981,0
Somalia,1982,0
Somalia,1983,0
Somalia,1984,0
Somalia,1985,0
Somalia,1986,0
Somalia,1987,0
Somalia,1988,0
Somalia,1989,0
Somalia,1990,0
Somalia,1991,0
Somalia,1992,0
Somalia,1993,0
Somalia,1994,0
Somalia,1995,0
Somalia,1996,0
Somalia,1997,0
Somalia,1998,0
Somalia,1999,0
Somalia,2000,1.083215895
Somalia,2001,1.117059269
Somalia,2002,1.277804385
Somalia,2003,2.488272151
Somalia,2004,6.060631772
Somalia,2005,5.905322562
Somalia,2006,6.33081064
Somalia,2007,6.733363626
Somalia,2008,6.859761851
Somalia,2009,6.833066584
Somalia,2010,6.726736849
Somalia,2011,18.16731553
Somalia,2012,22.55978195
Somalia,2013,49.38267841
South Africa,1980,0
South Africa,1981,0
South Africa,1982,0
South Africa,1983,0
South Africa,1984,0
South Africa,1985,0
South Africa,1986,0
South Africa,1987,0
South Africa,1988,0
South Africa,1989,0.011066456
South Africa,1990,0.015437514
South Africa,1991,0.018836078
South Africa,1992,0.032367681
South Africa,1993,0.100950204
South Africa,1994,0.838227596
South Africa,1995,1.291434219
South Africa,1996,2.258077502
South Africa,1997,4.279063857
South Africa,1998,7.660999509
South Africa,1999,11.7386481
South Africa,2000,18.59462788
South Africa,2001,23.70080761
South Africa,2002,29.66584635
South Africa,2003,35.972583
South Africa,2004,43.82265902
South Africa,2005,70.40479553
South Africa,2006,81.0762872
South Africa,2007,85.27748184
South Africa,2008,89.52108369
South Africa,2009,91.24860878
South Africa,2010,97.90028646
South Africa,2011,123.1976544
South Africa,2012,130.557982
South Africa,2013,145.6440213
South Korea,1980,0
South Korea,1981,0
South Korea,1982,0
South Korea,1983,0
South Korea,1986,0.017267895
South Korea,1987,0.024659515
South Korea,1988,0.048365199
South Korea,1989,0.093357413
South Korea,1990,0.186178272
South Korea,1991,0.383052472
South Korea,1992,0.62196189
South Korea,1993,1.071053458
South Korea,1994,2.164843483
South Korea,1995,3.675661704
South Korea,1996,7.078148774
South Korea,1997,15.21163954
South Korea,1998,30.81749792
South Korea,1999,51.2497731
South Korea,2000,58.32541383
South Korea,2001,62.87887506
South Korea,2002,69.71267379
South Korea,2003,72.09806317
South Korea,2004,78.17313661
South Korea,2005,81.52202954
South Korea,2006,84.99862058
South Korea,2007,93.26624778
South Korea,2008,95.27662025
South Korea,2009,99.54168558
South Korea,2010,104.7742463
South Korea,2011,107.7446102
South Korea,2012,109.4316142
South Korea,2013,110.9984678
South Sudan,2011,17.33918627
South Sudan,2012,21.22255382
South Sudan,2013,25.25835962
Spain,1980,0
Spain,1981,0
Spain,1982,0
Spain,1986,0.004406246
Spain,1987,0.010861727
Spain,1988,0.030015737
Spain,1989,0.076743679
Spain,1990,0.140678283
Spain,1991,0.278272537
Spain,1992,0.461351559
Spain,1993,0.656329161
Spain,1994,1.047842335
Spain,1995,2.397111579
Spain,1996,7.586339439
Spain,1997,10.95273284
Spain,1998,16.20300377
Spain,1999,37.56120588
Spain,2000,60.23673164
Spain,2001,72.76287627
Spain,2002,81.09707953
Spain,2003,88.58520439
Spain,2004,90.42919646
Spain,2005,98.40193058
Spain,2006,103.7617236
Spain,2007,108.4148248
Spain,2008,109.6808813
Spain,2009,111.5801838
Spain,2010,111.275767
Spain,2011,113.0635394
Spain,2012,108.3640175
Spain,2013,106.8867146
Sri Lanka,1980,0
Sri Lanka,1981,0
Sri Lanka,1982,0
Sri Lanka,1983,0
Sri Lanka,1984,0
Sri Lanka,1985,0
Sri Lanka,1986,0
Sri Lanka,1987,0
Sri Lanka,1988,0
Sri Lanka,1989,0
Sri Lanka,1990,0.00583007
Sri Lanka,1991,0.010266433
Sri Lanka,1992,0.014909799
Sri Lanka,1993,0.081953185
Sri Lanka,1994,0.161302474
Sri Lanka,1995,0.281311331
Sri Lanka,1996,0.386704011
Sri Lanka,1997,0.62189487
Sri Lanka,1998,0.937791896
Sri Lanka,1999,1.372850693
Sri Lanka,2000,2.282674554
Sri Lanka,2001,3.50715883
Sri Lanka,2002,4.835730796
Sri Lanka,2003,7.144934955
Sri Lanka,2004,11.20278283
Sri Lanka,2005,16.84991212
Sri Lanka,2006,26.87761576
Sri Lanka,2007,39.32382822
Sri Lanka,2008,54.18660423
Sri Lanka,2009,79.14612039
Sri Lanka,2010,83.62395495
Sri Lanka,2011,87.54590803
Sri Lanka,2012,91.63310875
Sri Lanka,2013,95.49632054
Sudan,1980,0
Sudan,1981,0
Sudan,1982,0
Sudan,1983,0
Sudan,1984,0
Sudan,1985,0
Sudan,1986,0
Sudan,1987,0
Sudan,1988,0
Sudan,1989,0
Sudan,1990,0
Sudan,1991,0
Sudan,1992,0
Sudan,1993,0
Sudan,1994,0
Sudan,1995,0
Sudan,1996,0.007113041
Sudan,1997,0.011974633
Sudan,1998,0.026421438
Sudan,1999,0.038958687
Sudan,2000,0.067275601
Sudan,2001,0.29668392
Sudan,2002,0.532659744
Sudan,2003,1.438819883
Sudan,2004,2.795882758
Sudan,2005,4.75898144
Sudan,2006,11.89555131
Sudan,2007,20.3550956
Sudan,2008,28.95430467
Sudan,2009,36.11230146
Sudan,2010,41.544029
Sudan,2011,68.77724454
Sudan,2012,74.36035887
Sudan,2013,72.85231291
Suriname,1980,0
Suriname,1981,0
Suriname,1982,0
Suriname,1983,0
Suriname,1984,0
Suriname,1985,0
Suriname,1986,0
Suriname,1987,0
Suriname,1988,0
Suriname,1989,0
Suriname,1990,0
Suriname,1991,0
Suriname,1992,0
Suriname,1993,0.254049952
Suriname,1994,0.321419268
Suriname,1995,0.387125496
Suriname,1996,0.546935486
Suriname,1997,0.504275623
Suriname,1998,1.323360945
Suriname,1999,3.802570538
Suriname,2000,8.795974869
Suriname,2001,18.38111013
Suriname,2002,22.57096974
Suriname,2003,34.61355976
Suriname,2004,43.13368221
Suriname,2005,46.60145779
Suriname,2006,63.34300634
Suriname,2007,74.4465973
Suriname,2008,127.5013
Suriname,2009,146.8572956
Suriname,2010,99.27727827
Suriname,2011,100.7099428
Suriname,2012,106.4593736
Suriname,2013,161.067802
Swaziland,1980,0
Swaziland,1981,0
Swaziland,1982,0
Swaziland,1983,0
Swaziland,1984,0
Swaziland,1985,0
Swaziland,1986,0
Swaziland,1987,0
Swaziland,1988,0
Swaziland,1989,0
Swaziland,1990,0
Swaziland,1991,0
Swaziland,1992,0
Swaziland,1993,0
Swaziland,1994,0
Swaziland,1995,0
Swaziland,1996,0
Swaziland,1997,0
Swaziland,1998,0.456889998
Swaziland,1999,1.335685412
Swaziland,2000,3.102334742
Swaziland,2001,5.117416802
Swaziland,2002,6.283595288
Swaziland,2003,7.813009856
Swaziland,2004,13.24493632
Swaziland,2005,18.10541334
Swaziland,2006,22.35630041
Swaziland,2007,33.48085468
Swaziland,2008,46.07241867
Swaziland,2009,56.61109776
Swaziland,2010,60.83084412
Swaziland,2011,63.23757857
Swaziland,2012,65.39478548
Swaziland,2013,71.46778668
Sweden,1980,0
Sweden,1981,0.244741166
Sweden,1982,0.327219454
Sweden,1983,0.435901341
Sweden,1984,0.694920412
Sweden,1985,0.874166279
Sweden,1986,1.344018158
Sweden,1987,2.056180558
Sweden,1988,2.873322654
Sweden,1989,4.102872293
Sweden,1990,5.3884126
Sweden,1991,6.594298056
Sweden,1992,7.559531019
Sweden,1993,8.864091559
Sweden,1994,15.71336635
Sweden,1995,22.74910726
Sweden,1996,28.16003761
Sweden,1997,35.77110377
Sweden,1998,46.37067378
Sweden,1999,57.83206475
Sweden,2000,71.8225431
Sweden,2001,80.75654186
Sweden,2002,89.20279254
Sweden,2003,98.42587931
Sweden,2004,97.81454363
Sweden,2005,100.8176707
Sweden,2006,105.6913243
Sweden,2007,110.456172
Sweden,2008,108.4404554
Sweden,2009,112.1339335
Sweden,2010,117.1611493
Sweden,2011,121.2222926
Sweden,2012,124.57217
Sweden,2013,124.3952501
Switzerland,1980,0
Switzerland,1981,0
Switzerland,1982,0
Switzerland,1983,0
Switzerland,1984,0
Switzerland,1985,0
Switzerland,1986,0
Switzerland,1987,0.083828906
Switzerland,1988,0.468206385
Switzerland,1989,1.099003546
Switzerland,1990,1.873666451
Switzerland,1991,2.58986839
Switzerland,1992,3.15607763
Switzerland,1993,3.740083886
Switzerland,1994,4.772581632
Switzerland,1995,6.372585485
Switzerland,1996,9.387357671
Switzerland,1997,14.72994464
Switzerland,1998,23.878032
Switzerland,1999,42.84137752
Switzerland,2000,64.73332728
Switzerland,2001,73.26690722
Switzerland,2002,79.21417229
Switzerland,2003,84.90784638
Switzerland,2004,85.43372768
Switzerland,2005,92.24719407
Switzerland,2006,99.3850712
Switzerland,2007,108.5154861
Switzerland,2008,116.25028
Switzerland,2009,120.4037109
Switzerland,2010,123.1609109
Switzerland,2011,127.383212
Switzerland,2012,132.0563723
Switzerland,2013,136.7772396
Syria,1980,0
Syria,1981,0
Syria,1982,0
Syria,1983,0
Syria,1984,0
Syria,1985,0
Syria,1986,0
Syria,1987,0
Syria,1988,0
Syria,1989,0
Syria,1990,0
Syria,1991,0
Syria,1992,0
Syria,1993,0
Syria,1994,0
Syria,1995,0
Syria,1996,0
Syria,1997,0
Syria,1998,0
Syria,1999,0.025006627
Syria,2000,0.183248542
Syria,2001,1.197534229
Syria,2002,2.353678293
Syria,2003,6.850314444
Syria,2004,13.27222453
Syria,2005,16.23790613
Syria,2006,24.86052316
Syria,2007,31.87224564
Syria,2008,34.6807165
Syria,2009,47.65156589
Syria,2010,54.31752074
Syria,2011,59.24043734
Syria,2012,59.29734384
Syria,2013,56.12894219
Tajikistan,1980,0
Tajikistan,1981,0
Tajikistan,1982,0
Tajikistan,1983,0
Tajikistan,1984,0
Tajikistan,1985,0
Tajikistan,1986,0
Tajikistan,1987,0
Tajikistan,1988,0
Tajikistan,1989,0
Tajikistan,1990,0
Tajikistan,1991,0
Tajikistan,1992,0
Tajikistan,1993,0
Tajikistan,1994,0
Tajikistan,1995,0
Tajikistan,1996,0.001739917
Tajikistan,1997,0.005389767
Tajikistan,1998,0.006984944
Tajikistan,1999,0.010254877
Tajikistan,2000,0.01875156
Tajikistan,2001,0.025916869
Tajikistan,2002,0.206117376
Tajikistan,2003,0.729247341
Tajikistan,2004,2.025831908
Tajikistan,2005,3.893820654
Tajikistan,2006,30.91513694
Tajikistan,2007,29.99244131
Tajikistan,2008,50.49337123
Tajikistan,2009,65.79480935
Tajikistan,2010,77.88892202
Tajikistan,2011,80.9228584
Tajikistan,2012,81.50840493
Tajikistan,2013,91.8281242
Tanzania,1980,0
Tanzania,1981,0
Tanzania,1982,0
Tanzania,1983,0
Tanzania,1984,0
Tanzania,1985,0
Tanzania,1986,0
Tanzania,1987,0
Tanzania,1988,0
Tanzania,1989,0
Tanzania,1990,0
Tanzania,1991,0
Tanzania,1992,0
Tanzania,1993,0
Tanzania,1994,0.001276347
Tanzania,1995,0.011688367
Tanzania,1996,0.029362791
Tanzania,1997,0.063952305
Tanzania,1998,0.117177126
Tanzania,1999,0.153542046
Tanzania,2000,0.324856957
Tanzania,2001,0.789674329
Tanzania,2002,1.694829293
Tanzania,2003,3.530932149
Tanzania,2004,5.142308625
Tanzania,2005,7.634377406
Tanzania,2006,14.04274015
Tanzania,2007,20.06824321
Tanzania,2008,30.709868
Tanzania,2009,40.03113033
Tanzania,2010,46.65843734
Tanzania,2011,55.36980391
Tanzania,2012,56.96423843
Tanzania,2013,55.71793149
Thailand,1980,0
Thailand,1981,0
Thailand,1982,0
Thailand,1983,0
Thailand,1984,0
Thailand,1985,0
Thailand,1986,0.001548962
Thailand,1987,0.010893994
Thailand,1988,0.031957866
Thailand,1989,0.07152718
Thailand,1990,0.111735514
Thailand,1991,0.216057464
Thailand,1992,0.434581425
Thailand,1993,0.712174554
Thailand,1994,1.26050362
Thailand,1995,2.200303493
Thailand,1996,3.096979262
Thailand,1997,3.660549703
Thailand,1998,3.246072667
Thailand,1999,3.796302633
Thailand,2000,4.901883807
Thailand,2001,11.97100258
Thailand,2002,27.35185035
Thailand,2003,33.52064989
Thailand,2004,41.42975138
Thailand,2005,46.46198345
Thailand,2006,60.90324472
Thailand,2007,80.17018406
Thailand,2008,93.43030345
Thailand,2009,99.50960309
Thailand,2010,108.0177685
Thailand,2011,116.331131
Thailand,2012,127.2920547
Thailand,2013,140.0511818
Timor,1990,0
Timor,2003,2.148989306
Timor,2004,2.660015078
Timor,2005,3.321752598
Timor,2006,4.823121119
Timor,2007,7.551853518
Timor,2008,11.90218654
Timor,2009,32.9725585
Timor,2010,43.82046413
Timor,2011,56.02069885
Timor,2012,55.73975905
Timor,2013,57.37594218
Togo,1980,0
Togo,1981,0
Togo,1982,0
Togo,1983,0
Togo,1984,0
Togo,1985,0
Togo,1986,0
Togo,1987,0
Togo,1988,0
Togo,1989,0
Togo,1990,0
Togo,1991,0
Togo,1992,0
Togo,1993,0
Togo,1994,0
Togo,1995,0
Togo,1996,0
Togo,1997,0.066492152
Togo,1998,0.162312718
Togo,1999,0.358576107
Togo,2000,1.027801412
Togo,2001,1.902959101
Togo,2002,3.22303878
Togo,2003,4.632345279
Togo,2004,6.161062986
Togo,2005,7.827044226
Togo,2006,12.45197504
Togo,2007,20.40031837
Togo,2008,25.87965477
Togo,2009,35.59849145
Togo,2010,41.26668606
Togo,2011,41.64413476
Togo,2012,49.86113051
Togo,2013,62.53490181
Tonga,1980,0
Tonga,1981,0
Tonga,1982,0
Tonga,1983,0
Tonga,1984,0
Tonga,1985,0
Tonga,1986,0
Tonga,1987,0
Tonga,1988,0
Tonga,1989,0
Tonga,1990,0
Tonga,1991,0
Tonga,1992,0
Tonga,1993,0
Tonga,1994,0
Tonga,1995,0.312734551
Tonga,1996,0.313870586
Tonga,1997,0.124257046
Tonga,1998,0.134033055
Tonga,1999,0.143653098
Tonga,2000,0.183744717
Tonga,2001,0.239584179
Tonga,2002,3.385040824
Tonga,2003,11.23471527
Tonga,2004,16.34785036
Tonga,2005,29.58795563
Tonga,2006,29.5728077
Tonga,2007,45.48387412
Tonga,2008,49.02716932
Tonga,2009,51.17954363
Tonga,2010,52.16238544
Tonga,2011,52.60439581
Tonga,2012,53.36331844
Tonga,2013,54.59396333
Trinidad and Tobago,1980,0
Trinidad and Tobago,1981,0
Trinidad and Tobago,1982,0
Trinidad and Tobago,1983,0
Trinidad and Tobago,1984,0
Trinidad and Tobago,1985,0
Trinidad and Tobago,1986,0
Trinidad and Tobago,1987,0
Trinidad and Tobago,1988,0
Trinidad and Tobago,1989,0
Trinidad and Tobago,1990,0
Trinidad and Tobago,1991,0.034636793
Trinidad and Tobago,1992,0.103193087
Trinidad and Tobago,1993,0.134923377
Trinidad and Tobago,1994,0.207867451
Trinidad and Tobago,1995,0.506214736
Trinidad and Tobago,1996,0.757649807
Trinidad and Tobago,1997,1.359586952
Trinidad and Tobago,1998,2.083650154
Trinidad and Tobago,1999,3.056576593
Trinidad and Tobago,2000,12.76518557
Trinidad and Tobago,2001,20.12862843
Trinidad and Tobago,2002,20.56564686
Trinidad and Tobago,2003,26.19833192
Trinidad and Tobago,2004,50.46494092
Trinidad and Tobago,2005,71.25271699
Trinidad and Tobago,2006,116.519036
Trinidad and Tobago,2007,115.2483894
Trinidad and Tobago,2008,137.1963517
Trinidad and Tobago,2009,139.6083078
Trinidad and Tobago,2010,142.6283511
Trinidad and Tobago,2011,136.9908228
Trinidad and Tobago,2012,140.8425356
Trinidad and Tobago,2013,144.9406517
Tunisia,1980,0
Tunisia,1981,0
Tunisia,1982,0
Tunisia,1983,0
Tunisia,1984,0
Tunisia,1987,0.002960144
Tunisia,1988,0.005168674
Tunisia,1989,0.008001798
Tunisia,1990,0.011714378
Tunisia,1991,0.014893085
Tunisia,1992,0.023225483
Tunisia,1993,0.026164191
Tunisia,1994,0.030665204
Tunisia,1995,0.035457247
Tunisia,1996,0.071298377
Tunisia,1997,0.082881819
Tunisia,1998,0.417204648
Tunisia,1999,0.584649115
Tunisia,2000,1.247438441
Tunisia,2001,4.032357658
Tunisia,2002,5.890825052
Tunisia,2003,19.47260184
Tunisia,2004,37.55460363
Tunisia,2005,56.51703373
Tunisia,2006,72.23298695
Tunisia,2007,76.33512661
Tunisia,2008,82.7810914
Tunisia,2009,93.20555476
Tunisia,2010,104.5370929
Tunisia,2011,115.2010779
Tunisia,2012,118.1056496
Tunisia,2013,115.6035799
Turkey,1980,0
Turkey,1981,0
Turkey,1982,0
Turkey,1983,0
Turkey,1984,0
Turkey,1985,0
Turkey,1986,0.000727281
Turkey,1987,0.009969069
Turkey,1988,0.018888992
Turkey,1989,0.029408771
Turkey,1990,0.058911441
Turkey,1991,0.087100576
Turkey,1992,0.109996968
Turkey,1993,0.148443728
Turkey,1994,0.303364973
Turkey,1995,0.746945781
Turkey,1996,1.356502457
Turkey,1997,2.666464566
Turkey,1998,5.718854527
Turkey,1999,13.04791761
Turkey,2000,25.53785046
Turkey,2001,30.53479924
Turkey,2002,35.86941403
Turkey,2003,42.29340126
Turkey,2004,51.92193776
Turkey,2005,64.3740778
Turkey,2006,76.73832278
Turkey,2007,89.17829733
Turkey,2008,93.54864342
Turkey,2009,88.12268708
Turkey,2010,85.62758012
Turkey,2011,89.41002295
Turkey,2012,91.46374843
Turkey,2013,92.96497103
Turkmenistan,1980,0
Turkmenistan,1981,0
Turkmenistan,1982,0
Turkmenistan,1983,0
Turkmenistan,1984,0
Turkmenistan,1985,0
Turkmenistan,1986,0
Turkmenistan,1987,0
Turkmenistan,1988,0
Turkmenistan,1989,0
Turkmenistan,1990,0
Turkmenistan,1991,0
Turkmenistan,1992,0
Turkmenistan,1993,0
Turkmenistan,1994,0
Turkmenistan,1995,0
Turkmenistan,1996,0
Turkmenistan,1997,0.057656946
Turkmenistan,1998,0.068254835
Turkmenistan,1999,0.089899216
Turkmenistan,2000,0.166614128
Turkmenistan,2001,0.17955684
Turkmenistan,2002,0.177667308
Turkmenistan,2003,0.197653332
Turkmenistan,2004,1.06666644
Turkmenistan,2005,2.211532447
Turkmenistan,2006,4.516582511
Turkmenistan,2007,7.85614367
Turkmenistan,2008,23.08368224
Turkmenistan,2009,42.83804536
Turkmenistan,2010,63.41981696
Turkmenistan,2011,103.7858737
Turkmenistan,2012,114.0552619
Turkmenistan,2013,116.893432
Tuvalu,1980,0
Tuvalu,1981,0
Tuvalu,1982,0
Tuvalu,1983,0
Tuvalu,1984,0
Tuvalu,1985,0
Tuvalu,1986,0
Tuvalu,1987,0
Tuvalu,1988,0
Tuvalu,1989,0
Tuvalu,1990,0
Tuvalu,1991,0
Tuvalu,1992,0
Tuvalu,1993,0
Tuvalu,1994,0
Tuvalu,1995,0
Tuvalu,1996,0
Tuvalu,1997,0
Tuvalu,1998,0
Tuvalu,1999,0
Tuvalu,2000,0
Tuvalu,2001,0
Tuvalu,2002,0
Tuvalu,2003,0
Tuvalu,2004,5.18349575
Tuvalu,2005,13.41035692
Tuvalu,2006,16.4406083
Tuvalu,2007,18.4350676
Tuvalu,2009,10.19575856
Tuvalu,2010,16.28167294
Tuvalu,2011,21.63754571
Tuvalu,2012,28.39756592
Tuvalu,2013,34.42689348
Uganda,1980,0
