Entity,Year,Abortion related,Airports & Aircraft,Business,Educational Institution,Food or Water Supply,Government (Diplomatic),Government (General),Journalists & Media,Maritime,Military,NGO,Other,Police,Private Citizens & Property,Religious Figures/Institutions,Telecommunications,Terrorists/Non-State Militia,Tourists,Transportation,Unknown,Utilities,Violent Political Party
Democratic Republic of Congo,2007,0,0,0,0,0,0,0,1,0,3,0,0,0,6,0,0,0,0,1,0,0,0
Democratic Republic of Congo,2008,0,0,0,0,0,2,0,1,0,0,1,0,0,15,1,0,0,0,0,0,0,0
Democratic Republic of Congo,2009,0,0,2,0,0,0,1,0,0,0,1,0,1,45,2,0,0,0,2,0,0,0
Democratic Republic of Congo,2010,0,3,0,0,0,2,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0
Democratic Republic of Congo,2011,0,0,1,0,0,0,5,1,0,2,3,0,0,4,0,0,0,0,0,0,0,0
Democratic Republic of Congo,2012,0,1,0,0,0,2,1,0,0,7,0,0,3,10,1,0,0,0,0,0,0,0
Democratic Republic of Congo,2013,0,1,0,0,0,4,1,1,0,7,1,0,0,6,0,0,0,1,0,0,0,0
Democratic Republic of Congo,2014,0,0,0,1,0,3,5,3,0,16,1,0,7,72,1,0,0,0,1,0,0,0
Democratic Republic of Congo,2015,0,1,3,0,0,7,3,1,0,33,3,0,6,85,1,0,0,0,0,0,0,0
Democratic Republic of Congo,2016,0,1,3,0,0,4,2,1,0,37,7,0,11,101,2,0,0,0,0,0,0,0
Democratic Republic of Congo,2017,0,0,6,0,0,8,16,1,0,36,3,0,16,53,1,0,2,0,0,0,1,0
Denmark,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1979,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Denmark,1980,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1981,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1985,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Denmark,1986,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Denmark,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1992,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1995,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,1999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Denmark,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Denmark,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
Denmark,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Djibouti,1977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,1979,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,1987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,1988,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,1991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Djibouti,1992,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
Djibouti,1994,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Djibouti,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Djibouti,1997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Djibouti,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Djibouti,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dominica,1981,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Dominica,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dominican Republic,1970,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Dominican Republic,1971,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,1973,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dominican Republic,1974,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dominican Republic,1979,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dominican Republic,1980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Dominican Republic,1982,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,1987,0,0,8,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Dominican Republic,1988,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,1989,0,0,3,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
Dominican Republic,1990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,1991,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0
Dominican Republic,1992,0,0,1,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0
Dominican Republic,1994,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Dominican Republic,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Dominican Republic,1997,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,2,0,0,0
Dominican Republic,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dominican Republic,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1970,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1971,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1973,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1974,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1975,0,0,1,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,0
East Asia,1976,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1977,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
East Asia,1978,0,10,0,0,1,0,2,0,0,2,0,0,8,2,2,0,4,0,1,0,2,0
East Asia,1979,0,3,1,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,1,0,0,0
East Asia,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
East Asia,1981,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
East Asia,1982,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,1983,0,2,2,0,0,3,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0
East Asia,1984,0,3,2,0,0,0,3,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0
East Asia,1985,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
East Asia,1986,0,1,1,0,0,2,3,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0
East Asia,1987,0,1,1,0,0,0,1,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0
East Asia,1988,0,1,6,0,0,3,4,1,0,2,0,0,1,3,0,0,0,0,3,0,0,0
East Asia,1989,0,3,3,0,0,1,5,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0
East Asia,1990,0,4,8,2,0,2,15,2,0,7,0,0,9,9,19,0,0,0,22,0,0,0
East Asia,1991,0,1,5,1,0,5,4,1,0,7,0,0,5,0,0,0,0,0,0,0,0,0
East Asia,1992,0,2,6,2,0,3,20,4,3,2,0,0,3,2,6,0,0,1,19,0,0,0
East Asia,1994,0,3,7,0,0,0,8,3,0,0,0,0,0,7,0,0,0,0,5,0,0,1
East Asia,1995,0,3,3,0,0,3,8,1,0,0,0,0,3,7,1,0,0,0,9,0,0,0
East Asia,1996,0,2,15,2,0,3,8,1,0,0,0,0,4,4,0,0,0,0,48,1,0,1
East Asia,1997,0,2,6,0,0,0,10,0,0,0,0,0,3,9,0,0,0,1,8,0,1,0
East Asia,1998,0,1,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,0
East Asia,1999,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
East Asia,2000,0,1,1,0,0,0,12,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0
East Asia,2001,0,0,6,1,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
East Asia,2002,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
East Asia,2003,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
East Asia,2004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
East Asia,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
East Asia,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia,2008,0,0,3,0,0,1,3,0,0,1,0,0,5,4,1,0,0,1,4,2,0,0
East Asia,2009,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0
East Asia,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
East Asia,2011,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
East Asia,2012,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
East Asia,2013,0,0,3,0,0,0,2,0,0,1,0,0,6,2,0,0,0,0,1,0,0,0
East Asia,2014,0,1,9,0,0,0,4,1,0,0,0,0,16,7,1,0,0,0,4,0,0,0
East Asia,2015,0,1,2,0,0,2,0,0,0,2,0,0,8,2,1,0,0,0,9,1,0,0
East Asia,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0
East Asia,2017,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0
East Germany (GDR),1970,0,0,2,0,0,2,3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
East Germany (GDR),1971,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
East Germany (GDR),1974,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Germany (GDR),1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Germany (GDR),1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
East Germany (GDR),1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Germany (GDR),1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
East Germany (GDR),1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
East Germany (GDR),1985,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
East Germany (GDR),1986,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
East Germany (GDR),1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Germany (GDR),1988,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
East Germany (GDR),1989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
East Germany (GDR),1990,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
East Timor,2000,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
East Timor,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
East Timor,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,2007,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Timor,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1970,0,0,2,0,0,2,3,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0
Eastern Europe,1971,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Eastern Europe,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eastern Europe,1974,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eastern Europe,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Eastern Europe,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eastern Europe,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Eastern Europe,1981,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Eastern Europe,1982,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1983,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1984,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Eastern Europe,1985,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Eastern Europe,1986,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Eastern Europe,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1988,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Europe,1989,0,2,1,1,0,0,1,1,0,1,0,0,0,3,0,0,0,0,5,0,1,0
Eastern Europe,1990,0,2,4,1,0,2,7,2,0,6,0,0,7,14,0,0,0,0,12,0,1,0
Eastern Europe,1991,0,5,2,1,0,6,16,0,0,7,0,0,24,13,4,0,1,0,5,0,0,0
Eastern Europe,1992,0,1,6,0,1,17,13,2,0,10,0,0,13,9,3,0,0,0,10,1,4,0
Eastern Europe,1994,0,3,14,1,0,7,24,3,0,6,3,0,4,12,2,0,0,1,8,4,1,0
Eastern Europe,1995,0,3,13,1,0,6,16,2,0,2,3,0,5,5,2,0,1,2,3,3,1,0
Eastern Europe,1996,0,1,35,2,0,6,32,6,0,5,4,0,18,25,11,0,0,0,14,8,7,1
Eastern Europe,1997,0,1,39,6,0,14,45,16,0,12,5,0,34,45,11,0,0,0,11,8,0,0
Eastern Europe,1998,0,1,12,1,0,2,19,5,0,9,0,1,30,13,7,0,0,0,5,0,0,0
Eastern Europe,1999,0,1,16,3,0,5,22,8,0,20,2,0,9,36,8,0,0,0,6,2,0,0
Eastern Europe,2000,0,0,16,2,0,3,49,5,0,50,0,0,22,62,8,0,0,0,14,2,1,0
Eastern Europe,2001,0,0,13,1,1,7,42,4,0,24,2,0,84,40,6,0,1,1,17,7,2,0
Eastern Europe,2002,0,0,7,3,0,0,17,1,0,42,2,0,19,14,3,0,0,0,3,1,0,0
Eastern Europe,2003,0,0,5,0,0,3,28,1,0,19,1,0,18,8,0,0,0,0,11,5,1,0
Eastern Europe,2004,0,2,6,2,0,0,10,1,0,5,0,0,6,3,0,0,0,0,8,1,2,0
Eastern Europe,2005,0,0,6,0,0,4,17,0,0,6,0,0,25,5,1,0,0,0,8,1,3,0
Eastern Europe,2006,0,0,6,1,0,1,5,0,0,5,0,0,14,25,3,0,1,0,5,1,3,0
Eastern Europe,2007,0,0,4,1,0,0,7,0,0,6,0,0,32,6,2,0,0,0,4,0,0,0
Eastern Europe,2008,0,0,23,3,0,8,44,0,0,2,0,0,58,53,5,0,0,1,6,6,0,0
Eastern Europe,2009,0,0,11,1,0,2,41,1,0,2,0,0,38,27,9,0,0,1,12,5,13,2
Eastern Europe,2010,0,1,26,3,0,1,46,1,0,3,0,0,88,38,14,0,0,0,26,1,5,0
Eastern Europe,2011,0,1,30,2,0,1,34,0,0,1,1,0,60,30,14,0,1,0,11,9,2,0
Eastern Europe,2012,0,0,16,2,0,1,20,2,0,16,0,0,63,18,13,0,0,1,5,15,1,0
Eastern Europe,2013,0,0,14,4,0,1,19,5,0,9,1,0,65,10,14,0,0,0,6,16,1,0
Eastern Europe,2014,0,4,46,6,3,10,64,36,0,495,3,1,64,148,13,0,7,0,36,11,13,0
Eastern Europe,2015,0,0,39,4,1,2,21,7,0,347,5,3,23,149,12,0,2,1,29,15,21,3
Eastern Europe,2016,0,0,7,4,0,11,19,9,0,11,4,0,30,16,7,0,2,0,7,5,1,0
Eastern Europe,2017,0,0,9,1,3,6,13,8,0,11,2,0,14,31,4,0,0,1,5,0,2,0
Ecuador,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,1974,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,1976,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,1977,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,1978,0,0,1,2,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Ecuador,1979,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,1980,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,1981,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ecuador,1982,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,1983,0,0,0,0,0,2,4,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0
Ecuador,1984,0,0,1,0,0,1,3,2,0,1,0,0,1,0,1,0,0,0,13,0,1,0
Ecuador,1985,0,0,2,0,0,0,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Ecuador,1986,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Ecuador,1987,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ecuador,1988,0,0,0,0,0,0,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ecuador,1989,0,0,3,0,0,3,2,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0
Ecuador,1990,0,0,0,0,0,0,3,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0
Ecuador,1991,0,1,2,0,0,6,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ecuador,1992,0,0,4,0,0,2,11,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,1994,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Ecuador,1995,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Ecuador,1996,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
Ecuador,1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ecuador,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ecuador,2000,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2001,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,2003,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2004,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ecuador,2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ecuador,2016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ecuador,2017,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1970,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1978,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Egypt,1979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1980,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Egypt,1981,0,3,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Egypt,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Egypt,1985,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,1986,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Egypt,1987,0,0,0,0,0,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
Egypt,1988,0,0,2,0,0,1,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
Egypt,1989,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Egypt,1990,0,0,3,0,0,0,2,0,0,0,0,0,5,1,1,0,0,1,0,0,0,0
Egypt,1991,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0
Egypt,1992,0,0,16,1,0,0,3,1,1,0,0,0,34,13,4,0,0,6,0,0,0,0
Egypt,1994,0,0,12,1,0,0,3,0,1,0,0,1,98,10,2,0,3,4,8,0,0,0
Egypt,1995,0,0,14,0,0,0,5,0,0,0,0,0,57,18,0,0,2,0,6,0,0,0
Egypt,1996,0,1,9,0,0,0,0,1,1,0,0,0,32,4,0,0,0,1,1,1,0,0
Egypt,1997,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,0,2,2,0,0,0
Egypt,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Egypt,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,2004,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egypt,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Egypt,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0
Egypt,2008,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Egypt,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Egypt,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Egypt,2011,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,0,0,0,0,1,9,0
Egypt,2012,0,0,1,1,0,2,2,0,0,8,0,0,19,5,0,0,0,5,0,0,6,0
Egypt,2013,0,1,10,1,1,0,14,7,1,146,0,1,97,11,10,0,0,0,3,6,8,2
Egypt,2014,0,1,7,7,1,5,13,1,0,73,1,0,106,39,11,0,0,1,26,42,19,0
Egypt,2015,0,2,38,16,2,4,37,2,1,148,0,2,168,71,11,0,2,0,15,88,34,0
Egypt,2016,0,0,6,2,0,1,7,0,0,129,0,2,123,32,8,0,0,1,2,59,4,0
Egypt,2017,0,1,14,6,2,1,3,0,0,58,0,2,74,38,6,0,2,2,0,13,2,0
El Salvador,1972,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,1974,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
El Salvador,1975,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
El Salvador,1976,0,0,1,2,0,2,3,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0
El Salvador,1977,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
