Entity,Year,Earthquake deaths (NGDC-NOAA)
France,1993,0
France,1994,0
France,1995,0
France,1996,0
France,1997,0
France,1998,0
France,1999,0
France,2000,0
France,2001,0
France,2002,0
France,2003,0
France,2004,0
France,2005,0
France,2006,0
France,2007,0
France,2008,0
France,2009,0
France,2010,0
France,2011,0
France,2012,0
France,2013,0
France,2014,0
France,2015,0
France,2016,0
France,2017,0
Georgia,-2000,0
Georgia,-426,0
Georgia,-186,0
Georgia,-70,0
Georgia,-33,0
Georgia,-26,0
Georgia,79,0
Georgia,115,0
Georgia,294,0
Georgia,342,0
Georgia,344,0
Georgia,365,0
Georgia,458,0
Georgia,512,0
Georgia,525,0
Georgia,528,0
Georgia,533,0
Georgia,551,0
Georgia,587,0
Georgia,600,0
Georgia,649,0
Georgia,734,0
Georgia,744,0
Georgia,777,0
Georgia,811,0
Georgia,814,0
Georgia,820,0
Georgia,847,0
Georgia,850,0
Georgia,851,0
Georgia,854,0
Georgia,856,0
Georgia,871,0
Georgia,885,0
Georgia,887,0
Georgia,893,0
Georgia,978,0
Georgia,1000,0
Georgia,1001,0
Georgia,1008,0
Georgia,1013,0
Georgia,1026,0
Georgia,1033,0
Georgia,1037,0
Georgia,1042,0
Georgia,1057,0
Georgia,1072,0
Georgia,1101,0
Georgia,1139,0
Georgia,1143,0
Georgia,1156,0
Georgia,1157,0
Georgia,1158,0
Georgia,1169,0
Georgia,1202,0
Georgia,1209,0
Georgia,1219,0
Georgia,1222,0
Georgia,1268,0
Georgia,1269,0
Georgia,1289,0
Georgia,1290,0
Georgia,1291,0
Georgia,1293,0
Georgia,1303,0
Georgia,1305,0
Georgia,1306,0
Georgia,1310,0
Georgia,1314,0
Georgia,1319,0
Georgia,1340,0
Georgia,1341,0
Georgia,1344,0
Georgia,1349,0
Georgia,1361,0
Georgia,1372,0
Georgia,1440,0
Georgia,1456,0
Georgia,1458,0
Georgia,1463,0
Georgia,1487,0
Georgia,1490,0
Georgia,1491,0
Georgia,1494,0
Georgia,1495,0
Georgia,1498,0
Georgia,1499,0
Georgia,1500,0
Georgia,1501,0
Georgia,1502,0
Georgia,1509,0
Georgia,1511,0
Georgia,1515,0
Georgia,1531,0
Georgia,1542,0
Georgia,1551,0
Georgia,1556,0
Georgia,1560,0
Georgia,1561,0
Georgia,1564,0
Georgia,1568,0
Georgia,1570,0
Georgia,1575,0
Georgia,1579,0
Georgia,1584,0
Georgia,1586,0
Georgia,1587,0
Georgia,1596,0
Georgia,1597,0
Georgia,1600,0
Georgia,1601,0
Georgia,1604,0
Georgia,1605,0
Georgia,1606,0
Georgia,1609,0
Georgia,1611,0
Georgia,1613,0
Georgia,1616,0
Georgia,1618,0
Georgia,1619,0
Georgia,1622,0
Georgia,1626,0
Georgia,1627,0
Georgia,1628,0
Georgia,1631,0
Georgia,1633,0
Georgia,1634,0
Georgia,1636,0
Georgia,1638,0
Georgia,1640,0
Georgia,1644,0
Georgia,1645,0
Georgia,1647,0
Georgia,1649,0
Georgia,1652,0
Georgia,1654,0
Georgia,1657,0
Georgia,1659,0
Georgia,1660,0
Georgia,1662,0
Georgia,1664,0
Georgia,1666,0
Georgia,1667,0
Georgia,1668,0
Georgia,1672,0
Georgia,1673,0
Georgia,1674,0
Georgia,1677,0
Georgia,1679,0
Georgia,1680,0
Georgia,1683,0
Georgia,1687,0
Georgia,1688,0
Georgia,1692,0
Georgia,1693,0
Georgia,1694,0
Georgia,1695,0
Georgia,1700,0
Georgia,1703,0
Georgia,1704,0
Georgia,1707,0
Georgia,1709,0
Georgia,1711,0
Georgia,1713,0
Georgia,1714,0
Georgia,1716,0
Georgia,1718,0
Georgia,1721,0
Georgia,1725,0
Georgia,1726,0
Georgia,1727,0
Georgia,1730,0
Georgia,1732,0
Georgia,1736,0
Georgia,1737,0
Georgia,1738,0
Georgia,1739,0
Georgia,1746,0
Georgia,1748,0
Georgia,1750,0
Georgia,1751,0
Georgia,1754,0
Georgia,1755,0
Georgia,1757,0
Georgia,1758,0
Georgia,1761,0
Georgia,1762,0
Georgia,1763,0
Georgia,1765,0
Georgia,1766,0
Georgia,1770,0
Georgia,1771,0
Georgia,1773,0
Georgia,1780,0
Georgia,1781,0
Georgia,1782,0
Georgia,1783,0
Georgia,1784,0
Georgia,1785,0
Georgia,1786,0
Georgia,1787,0
Georgia,1788,0
Georgia,1790,0
Georgia,1791,0
Georgia,1792,0
Georgia,1793,0
Georgia,1797,0
Georgia,1799,0
Georgia,1802,0
Georgia,1804,0
Georgia,1808,0
Georgia,1810,0
Georgia,1811,0
Georgia,1812,0
Georgia,1814,0
Georgia,1815,0
Georgia,1816,0
Georgia,1818,0
Georgia,1819,0
Georgia,1820,0
Georgia,1821,0
Georgia,1822,0
Georgia,1825,0
Georgia,1827,0
Georgia,1828,0
Georgia,1829,0
Georgia,1830,0
Georgia,1831,0
Georgia,1833,0
Georgia,1834,0
Georgia,1835,0
Georgia,1837,0
Georgia,1839,0
Georgia,1840,0
Georgia,1842,0
Georgia,1843,0
Georgia,1844,0
Georgia,1845,0
Georgia,1846,0
Georgia,1847,0
Georgia,1848,0
Georgia,1850,0
Georgia,1851,0
Georgia,1852,0
Georgia,1853,0
Georgia,1854,0
Georgia,1855,0
Georgia,1856,0
Georgia,1857,0
Georgia,1858,0
Georgia,1859,0
Georgia,1861,0
Georgia,1862,0
Georgia,1863,0
Georgia,1864,0
Georgia,1865,0
Georgia,1866,0
Georgia,1867,0
Georgia,1868,0
Georgia,1869,0
Georgia,1870,0
Georgia,1872,0
Georgia,1874,0
Georgia,1875,0
Georgia,1877,0
Georgia,1878,0
Georgia,1879,0
Georgia,1880,0
Georgia,1881,0
Georgia,1882,0
Georgia,1883,0
Georgia,1884,0
Georgia,1885,0
Georgia,1886,0
Georgia,1887,0
Georgia,1888,0
Georgia,1889,0
Georgia,1890,0
Georgia,1891,0
Georgia,1893,0
Georgia,1894,0
Georgia,1895,0
Georgia,1896,0
Georgia,1897,0
Georgia,1898,0
Georgia,1899,0
Georgia,1900,0
Georgia,1901,0
Georgia,1902,0
Georgia,1903,0
Georgia,1904,0
Georgia,1905,0
Georgia,1906,0
Georgia,1907,0
Georgia,1908,0
Georgia,1909,0
Georgia,1910,0
Georgia,1911,0
Georgia,1912,0
Georgia,1913,0
Georgia,1914,0
Georgia,1915,0
Georgia,1916,0
Georgia,1917,0
Georgia,1918,0
Georgia,1920,0
Georgia,1922,0
Georgia,1923,0
Georgia,1924,0
Georgia,1925,0
Georgia,1926,0
Georgia,1927,0
Georgia,1928,0
Georgia,1929,0
Georgia,1930,0
Georgia,1931,0
Georgia,1932,0
Georgia,1933,0
Georgia,1934,0
Georgia,1935,0
Georgia,1936,0
Georgia,1937,0
Georgia,1938,0
Georgia,1939,0
Georgia,1940,0
Georgia,1941,0
Georgia,1942,0
Georgia,1943,0
Georgia,1944,0
Georgia,1945,0
Georgia,1946,0
Georgia,1947,0
Georgia,1948,0
Georgia,1949,0
Georgia,1950,0
Georgia,1951,0
Georgia,1952,0
Georgia,1953,0
Georgia,1954,0
Georgia,1955,0
Georgia,1956,0
Georgia,1957,0
Georgia,1958,0
Georgia,1959,0
Georgia,1960,0
Georgia,1961,0
Georgia,1962,0
Georgia,1963,0
Georgia,1964,0
Georgia,1965,0
Georgia,1966,0
Georgia,1967,0
Georgia,1968,0
Georgia,1969,0
Georgia,1970,0
Georgia,1971,0
Georgia,1972,0
Georgia,1973,0
Georgia,1974,0
Georgia,1975,0
Georgia,1976,0
Georgia,1977,0
Georgia,1978,0
Georgia,1979,0
Georgia,1980,0
Georgia,1981,0
Georgia,1982,0
Georgia,1983,0
Georgia,1984,0
Georgia,1985,0
Georgia,1986,2
Georgia,1987,0
Georgia,1988,0
Georgia,1989,0
Georgia,1990,0
Georgia,1991,278
Georgia,1992,0
Georgia,1993,0
Georgia,1994,0
Georgia,1995,0
Georgia,1996,0
Georgia,1997,0
Georgia,1998,0
Georgia,1999,0
Georgia,2000,0
Georgia,2001,0
Georgia,2002,5
Georgia,2003,0
Georgia,2004,0
Georgia,2005,0
Georgia,2006,0
Georgia,2007,0
Georgia,2008,0
Georgia,2009,0
Georgia,2010,0
Georgia,2011,0
Georgia,2012,0
Georgia,2013,0
Georgia,2014,0
Georgia,2015,0
Georgia,2016,0
Georgia,2017,0
Ghana,-2000,0
Ghana,-426,0
Ghana,-186,0
Ghana,-70,0
Ghana,-33,0
Ghana,-26,0
Ghana,79,0
Ghana,115,0
Ghana,294,0
Ghana,342,0
Ghana,344,0
Ghana,365,0
Ghana,458,0
Ghana,512,0
Ghana,525,0
Ghana,528,0
Ghana,533,0
Ghana,551,0
Ghana,587,0
Ghana,600,0
Ghana,649,0
Ghana,734,0
Ghana,744,0
Ghana,777,0
Ghana,811,0
Ghana,814,0
Ghana,820,0
Ghana,847,0
Ghana,850,0
Ghana,851,0
Ghana,854,0
Ghana,856,0
Ghana,871,0
Ghana,885,0
Ghana,887,0
Ghana,893,0
Ghana,978,0
Ghana,1000,0
Ghana,1001,0
Ghana,1008,0
Ghana,1013,0
Ghana,1026,0
Ghana,1033,0
Ghana,1037,0
Ghana,1042,0
Ghana,1057,0
Ghana,1072,0
Ghana,1101,0
Ghana,1139,0
Ghana,1143,0
Ghana,1156,0
Ghana,1157,0
Ghana,1158,0
Ghana,1169,0
Ghana,1202,0
Ghana,1209,0
Ghana,1219,0
Ghana,1222,0
Ghana,1268,0
Ghana,1269,0
Ghana,1289,0
Ghana,1290,0
Ghana,1291,0
Ghana,1293,0
Ghana,1303,0
Ghana,1305,0
Ghana,1306,0
Ghana,1310,0
Ghana,1314,0
Ghana,1319,0
Ghana,1340,0
Ghana,1341,0
Ghana,1344,0
Ghana,1349,0
Ghana,1361,0
Ghana,1372,0
Ghana,1440,0
Ghana,1456,0
Ghana,1458,0
Ghana,1463,0
Ghana,1487,0
Ghana,1490,0
Ghana,1491,0
Ghana,1494,0
Ghana,1495,0
Ghana,1498,0
Ghana,1499,0
Ghana,1500,0
Ghana,1501,0
Ghana,1502,0
Ghana,1509,0
Ghana,1511,0
Ghana,1515,0
Ghana,1531,0
Ghana,1542,0
Ghana,1551,0
Ghana,1556,0
Ghana,1560,0
Ghana,1561,0
Ghana,1564,0
Ghana,1568,0
Ghana,1570,0
Ghana,1575,0
Ghana,1579,0
Ghana,1584,0
Ghana,1586,0
Ghana,1587,0
Ghana,1596,0
Ghana,1597,0
Ghana,1600,0
Ghana,1601,0
Ghana,1604,0
Ghana,1605,0
Ghana,1606,0
Ghana,1609,0
Ghana,1611,0
Ghana,1613,0
Ghana,1616,0
Ghana,1618,0
Ghana,1619,0
Ghana,1622,0
Ghana,1626,0
Ghana,1627,0
Ghana,1628,0
Ghana,1631,0
Ghana,1633,0
Ghana,1634,0
Ghana,1636,0
Ghana,1638,0
Ghana,1640,0
Ghana,1644,0
Ghana,1645,0
Ghana,1647,0
Ghana,1649,0
Ghana,1652,0
Ghana,1654,0
Ghana,1657,0
Ghana,1659,0
Ghana,1660,0
Ghana,1662,0
Ghana,1664,0
Ghana,1666,0
Ghana,1667,0
Ghana,1668,0
Ghana,1672,0
Ghana,1673,0
Ghana,1674,0
Ghana,1677,0
Ghana,1679,0
Ghana,1680,0
Ghana,1683,0
Ghana,1687,0
Ghana,1688,0
Ghana,1692,0
Ghana,1693,0
Ghana,1694,0
Ghana,1695,0
Ghana,1700,0
Ghana,1703,0
Ghana,1704,0
Ghana,1707,0
Ghana,1709,0
Ghana,1711,0
Ghana,1713,0
Ghana,1714,0
Ghana,1716,0
Ghana,1718,0
Ghana,1721,0
Ghana,1725,0
Ghana,1726,0
Ghana,1727,0
Ghana,1730,0
Ghana,1732,0
Ghana,1736,0
Ghana,1737,0
Ghana,1738,0
Ghana,1739,0
Ghana,1746,0
Ghana,1748,0
Ghana,1750,0
Ghana,1751,0
Ghana,1754,0
Ghana,1755,0
Ghana,1757,0
Ghana,1758,0
Ghana,1761,0
Ghana,1762,0
Ghana,1763,0
Ghana,1765,0
Ghana,1766,0
Ghana,1770,0
Ghana,1771,0
Ghana,1773,0
Ghana,1780,0
Ghana,1781,0
Ghana,1782,0
Ghana,1783,0
Ghana,1784,0
Ghana,1785,0
Ghana,1786,0
Ghana,1787,0
Ghana,1788,0
Ghana,1790,0
Ghana,1791,0
Ghana,1792,0
Ghana,1793,0
Ghana,1797,0
Ghana,1799,0
Ghana,1802,0
Ghana,1804,0
Ghana,1808,0
Ghana,1810,0
Ghana,1811,0
Ghana,1812,0
Ghana,1814,0
Ghana,1815,0
Ghana,1816,0
Ghana,1818,0
Ghana,1819,0
Ghana,1820,0
Ghana,1821,0
Ghana,1822,0
Ghana,1825,0
Ghana,1827,0
Ghana,1828,0
Ghana,1829,0
Ghana,1830,0
Ghana,1831,0
Ghana,1833,0
Ghana,1834,0
Ghana,1835,0
Ghana,1837,0
Ghana,1839,0
Ghana,1840,0
Ghana,1842,0
Ghana,1843,0
Ghana,1844,0
Ghana,1845,0
Ghana,1846,0
Ghana,1847,0
Ghana,1848,0
Ghana,1850,0
Ghana,1851,0
Ghana,1852,0
Ghana,1853,0
Ghana,1854,0
Ghana,1855,0
Ghana,1856,0
Ghana,1857,0
Ghana,1858,0
Ghana,1859,0
Ghana,1861,0
Ghana,1862,3
Ghana,1863,0
Ghana,1864,0
Ghana,1865,0
Ghana,1866,0
Ghana,1867,0
Ghana,1868,0
Ghana,1869,0
Ghana,1870,0
Ghana,1872,0
Ghana,1874,0
Ghana,1875,0
Ghana,1877,0
Ghana,1878,0
Ghana,1879,0
Ghana,1880,0
Ghana,1881,0
Ghana,1882,0
Ghana,1883,0
Ghana,1884,0
Ghana,1885,0
Ghana,1886,0
Ghana,1887,0
Ghana,1888,0
Ghana,1889,0
Ghana,1890,0
Ghana,1891,0
Ghana,1893,0
Ghana,1894,0
Ghana,1895,0
Ghana,1896,0
Ghana,1897,0
Ghana,1898,0
Ghana,1899,0
Ghana,1900,0
Ghana,1901,0
Ghana,1902,0
Ghana,1903,0
Ghana,1904,0
Ghana,1905,0
Ghana,1906,0
Ghana,1907,0
Ghana,1908,0
Ghana,1909,0
Ghana,1910,0
Ghana,1911,0
Ghana,1912,0
Ghana,1913,0
Ghana,1914,0
Ghana,1915,0
Ghana,1916,0
Ghana,1917,0
Ghana,1918,0
Ghana,1920,0
Ghana,1922,0
Ghana,1923,0
Ghana,1924,0
Ghana,1925,0
Ghana,1926,0
Ghana,1927,0
Ghana,1928,0
Ghana,1929,0
Ghana,1930,0
Ghana,1931,0
Ghana,1932,0
Ghana,1933,0
Ghana,1934,0
Ghana,1935,0
Ghana,1936,0
Ghana,1937,0
Ghana,1938,0
Ghana,1939,22
Ghana,1940,0
Ghana,1941,0
Ghana,1942,0
Ghana,1943,0
Ghana,1944,0
Ghana,1945,0
Ghana,1946,0
Ghana,1947,0
Ghana,1948,0
Ghana,1949,0
Ghana,1950,0
Ghana,1951,0
Ghana,1952,0
Ghana,1953,0
Ghana,1954,0
Ghana,1955,0
Ghana,1956,0
Ghana,1957,0
Ghana,1958,0
Ghana,1959,0
Ghana,1960,0
Ghana,1961,0
Ghana,1962,0
Ghana,1963,0
Ghana,1964,0
Ghana,1965,0
Ghana,1966,0
Ghana,1967,0
Ghana,1968,0
Ghana,1969,0
Ghana,1970,0
Ghana,1971,0
Ghana,1972,0
Ghana,1973,0
Ghana,1974,0
Ghana,1975,0
Ghana,1976,0
Ghana,1977,0
Ghana,1978,0
Ghana,1979,0
Ghana,1980,0
Ghana,1981,0
Ghana,1982,0
Ghana,1983,0
Ghana,1984,0
Ghana,1985,0
Ghana,1986,0
Ghana,1987,0
Ghana,1988,0
Ghana,1989,0
Ghana,1990,0
Ghana,1991,0
Ghana,1992,0
Ghana,1993,0
Ghana,1994,0
Ghana,1995,0
Ghana,1996,0
Ghana,1997,0
Ghana,1998,0
Ghana,1999,0
Ghana,2000,0
Ghana,2001,0
Ghana,2002,0
Ghana,2003,0
Ghana,2004,0
Ghana,2005,0
Ghana,2006,0
Ghana,2007,0
Ghana,2008,0
Ghana,2009,0
Ghana,2010,0
Ghana,2011,0
Ghana,2012,0
Ghana,2013,0
Ghana,2014,0
Ghana,2015,0
Ghana,2016,0
Ghana,2017,0
Greece,-2000,0
Greece,-426,2500
Greece,-186,0
Greece,-70,0
Greece,-33,0
Greece,-26,0
Greece,79,0
Greece,115,0
Greece,294,0
Greece,342,0
Greece,344,0
Greece,365,5000
Greece,458,0
Greece,512,0
Greece,525,0
Greece,528,0
Greece,533,0
Greece,551,5000
Greece,587,0
Greece,600,0
Greece,649,0
Greece,734,0
Greece,744,0
Greece,777,0
Greece,811,0
Greece,814,0
Greece,820,0
Greece,847,0
Greece,850,0
Greece,851,0
Greece,854,0
Greece,856,45000
Greece,871,0
Greece,885,0
Greece,887,0
Greece,893,0
Greece,978,0
Greece,1000,0
Greece,1001,0
Greece,1008,0
Greece,1013,0
Greece,1026,0
Greece,1033,0
Greece,1037,0
Greece,1042,0
Greece,1057,0
Greece,1072,0
Greece,1101,0
Greece,1139,0
Greece,1143,0
Greece,1156,0
Greece,1157,0
Greece,1158,0
Greece,1169,0
Greece,1202,0
Greece,1209,0
Greece,1219,0
Greece,1222,0
Greece,1268,0
Greece,1269,0
Greece,1289,0
Greece,1290,0
Greece,1291,0
Greece,1293,0
Greece,1303,4000
Greece,1305,0
Greece,1306,0
Greece,1310,0
Greece,1314,0
Greece,1319,0
Greece,1340,0
Greece,1341,0
Greece,1344,0
Greece,1349,0
Greece,1361,0
Greece,1372,0
Greece,1440,0
Greece,1456,0
Greece,1458,0
Greece,1463,0
Greece,1487,0
Greece,1490,0
Greece,1491,5000
Greece,1494,0
Greece,1495,0
Greece,1498,0
Greece,1499,0
Greece,1500,0
Greece,1501,0
Greece,1502,0
Greece,1509,0
Greece,1511,0
Greece,1515,0
Greece,1531,0
Greece,1542,0
Greece,1551,0
Greece,1556,0
Greece,1560,0
Greece,1561,0
Greece,1564,0
Greece,1568,0
Greece,1570,0
Greece,1575,0
Greece,1579,0
Greece,1584,0
Greece,1586,0
Greece,1587,0
Greece,1596,0
Greece,1597,0
Greece,1600,0
Greece,1601,0
Greece,1604,0
Greece,1605,0
Greece,1606,0
Greece,1609,0
Greece,1611,0
Greece,1613,0
Greece,1616,0
Greece,1618,0
Greece,1619,0
Greece,1622,0
Greece,1626,0
Greece,1627,0
Greece,1628,0
Greece,1631,0
Greece,1633,0
Greece,1634,0
Greece,1636,520
Greece,1638,0
Greece,1640,0
Greece,1644,0
Greece,1645,0
Greece,1647,0
Greece,1649,0
Greece,1652,0
Greece,1654,0
Greece,1657,0
Greece,1659,0
Greece,1660,2
Greece,1662,0
Greece,1664,0
Greece,1666,0
Greece,1667,0
Greece,1668,0
Greece,1672,0
Greece,1673,0
Greece,1674,0
Greece,1677,0
Greece,1679,0
Greece,1680,0
Greece,1683,0
Greece,1687,0
Greece,1688,0
Greece,1692,0
Greece,1693,0
Greece,1694,0
Greece,1695,0
Greece,1700,0
Greece,1703,0
Greece,1704,0
Greece,1707,0
Greece,1709,0
Greece,1711,0
Greece,1713,0
Greece,1714,0
Greece,1716,0
Greece,1718,0
Greece,1721,0
Greece,1725,0
Greece,1726,0
Greece,1727,0
Greece,1730,0
Greece,1732,0
Greece,1736,0
Greece,1737,0
Greece,1738,0
Greece,1739,0
Greece,1746,0
Greece,1748,0
Greece,1750,0
Greece,1751,0
Greece,1754,0
Greece,1755,0
Greece,1757,0
Greece,1758,0
Greece,1761,0
Greece,1762,0
Greece,1763,0
Greece,1765,0
Greece,1766,0
Greece,1770,0
Greece,1771,0
Greece,1773,0
Greece,1780,0
Greece,1781,0
Greece,1782,0
Greece,1783,0
Greece,1784,0
Greece,1785,38
Greece,1786,120
Greece,1787,0
Greece,1788,0
Greece,1790,0
Greece,1791,50
Greece,1792,0
Greece,1793,0
Greece,1797,0
Greece,1799,0
Greece,1802,0
Greece,1804,0
Greece,1808,0
Greece,1810,2000
Greece,1811,0
Greece,1812,0
Greece,1814,0
Greece,1815,0
Greece,1816,0
Greece,1818,0
Greece,1819,0
Greece,1820,8
Greece,1821,0
Greece,1822,0
Greece,1825,58
Greece,1827,0
Greece,1828,0
Greece,1829,0
Greece,1830,0
Greece,1831,0
Greece,1833,0
Greece,1834,0
Greece,1835,0
Greece,1837,0
Greece,1839,0
Greece,1840,0
Greece,1842,0
Greece,1843,0
Greece,1844,0
Greece,1845,0
Greece,1846,0
Greece,1847,0
Greece,1848,0
Greece,1850,0
Greece,1851,0
Greece,1852,0
Greece,1853,17
Greece,1854,0
Greece,1855,0
Greece,1856,538
Greece,1857,0
Greece,1858,0
Greece,1859,0
Greece,1861,0
Greece,1862,0
Greece,1863,0
Greece,1864,0
Greece,1865,0
Greece,1866,0
Greece,1867,0
Greece,1868,0
Greece,1869,15
Greece,1870,100
Greece,1872,0
Greece,1874,0
Greece,1875,0
Greece,1877,0
Greece,1878,0
Greece,1879,0
Greece,1880,0
Greece,1881,7866
Greece,1882,0
Greece,1883,0
Greece,1884,0
Greece,1885,0
Greece,1886,0
Greece,1887,0
Greece,1888,0
Greece,1889,0
Greece,1890,0
Greece,1891,0
Greece,1893,0
Greece,1894,255
Greece,1895,0
Greece,1896,0
Greece,1897,0
Greece,1898,0
Greece,1899,0
Greece,1900,0
Greece,1901,0
Greece,1902,0
Greece,1903,2
Greece,1904,4
Greece,1905,0
Greece,1906,0
Greece,1907,0
Greece,1908,0
Greece,1909,0
Greece,1910,0
Greece,1911,0
Greece,1912,0
Greece,1913,0
Greece,1914,14
Greece,1915,0
Greece,1916,0
Greece,1917,0
Greece,1918,0
Greece,1920,0
Greece,1922,0
Greece,1923,0
Greece,1924,0
Greece,1925,0
Greece,1926,0
Greece,1927,0
Greece,1928,20
Greece,1929,0
Greece,1930,0
Greece,1931,0
Greece,1932,161
Greece,1933,0
Greece,1934,0
Greece,1935,0
Greece,1936,0
Greece,1937,0
Greece,1938,0
Greece,1939,0
Greece,1940,0
Greece,1941,0
Greece,1942,0
Greece,1943,0
Greece,1944,0
Greece,1945,0
Greece,1946,0
Greece,1947,3
Greece,1948,2
Greece,1949,7
Greece,1950,0
Greece,1951,0
Greece,1952,0
Greece,1953,476
Greece,1954,0
Greece,1955,8
Greece,1956,56
Greece,1957,2
Greece,1958,0
Greece,1959,0
Greece,1960,0
Greece,1961,0
Greece,1962,0
Greece,1963,0
Greece,1964,0
Greece,1965,72
Greece,1966,1
Greece,1967,0
Greece,1968,20
Greece,1969,0
Greece,1970,0
Greece,1971,0
Greece,1972,0
Greece,1973,0
Greece,1974,0
Greece,1975,1
Greece,1976,0
Greece,1977,0
Greece,1978,50
Greece,1979,1
Greece,1980,1
Greece,1981,25
Greece,1982,0
Greece,1983,0
Greece,1984,0
Greece,1985,0
Greece,1986,20
Greece,1987,0
Greece,1988,0
Greece,1989,0
Greece,1990,1
Greece,1991,0
Greece,1992,0
Greece,1993,0
Greece,1994,0
Greece,1995,26
Greece,1996,0
Greece,1997,0
Greece,1998,0
Greece,1999,143
Greece,2000,0
Greece,2001,0
Greece,2002,0
Greece,2003,0
Greece,2004,0
Greece,2005,0
Greece,2006,0
Greece,2007,0
Greece,2008,2
Greece,2009,0
Greece,2010,0
Greece,2011,0
Greece,2012,0
Greece,2013,0
Greece,2014,3
Greece,2015,2
Greece,2016,0
Greece,2017,1
Guadeloupe,-2000,0
Guadeloupe,-426,0
Guadeloupe,-186,0
Guadeloupe,-70,0
Guadeloupe,-33,0
Guadeloupe,-26,0
Guadeloupe,79,0
Guadeloupe,115,0
Guadeloupe,294,0
Guadeloupe,342,0
Guadeloupe,344,0
Guadeloupe,365,0
Guadeloupe,458,0
Guadeloupe,512,0
Guadeloupe,525,0
Guadeloupe,528,0
Guadeloupe,533,0
Guadeloupe,551,0
Guadeloupe,587,0
Guadeloupe,600,0
Guadeloupe,649,0
Guadeloupe,734,0
Guadeloupe,744,0
Guadeloupe,777,0
Guadeloupe,811,0
Guadeloupe,814,0
Guadeloupe,820,0
Guadeloupe,847,0
Guadeloupe,850,0
Guadeloupe,851,0
Guadeloupe,854,0
Guadeloupe,856,0
Guadeloupe,871,0
Guadeloupe,885,0
Guadeloupe,887,0
Guadeloupe,893,0
Guadeloupe,978,0
Guadeloupe,1000,0
Guadeloupe,1001,0
Guadeloupe,1008,0
Guadeloupe,1013,0
Guadeloupe,1026,0
Guadeloupe,1033,0
Guadeloupe,1037,0
Guadeloupe,1042,0
Guadeloupe,1057,0
Guadeloupe,1072,0
Guadeloupe,1101,0
Guadeloupe,1139,0
Guadeloupe,1143,0
Guadeloupe,1156,0
Guadeloupe,1157,0
Guadeloupe,1158,0
Guadeloupe,1169,0
Guadeloupe,1202,0
Guadeloupe,1209,0
Guadeloupe,1219,0
Guadeloupe,1222,0
Guadeloupe,1268,0
Guadeloupe,1269,0
Guadeloupe,1289,0
Guadeloupe,1290,0
Guadeloupe,1291,0
Guadeloupe,1293,0
Guadeloupe,1303,0
Guadeloupe,1305,0
Guadeloupe,1306,0
Guadeloupe,1310,0
Guadeloupe,1314,0
Guadeloupe,1319,0
Guadeloupe,1340,0
Guadeloupe,1341,0
Guadeloupe,1344,0
Guadeloupe,1349,0
Guadeloupe,1361,0
Guadeloupe,1372,0
Guadeloupe,1440,0
Guadeloupe,1456,0
Guadeloupe,1458,0
Guadeloupe,1463,0
Guadeloupe,1487,0
Guadeloupe,1490,0
Guadeloupe,1491,0
Guadeloupe,1494,0
Guadeloupe,1495,0
Guadeloupe,1498,0
Guadeloupe,1499,0
Guadeloupe,1500,0
Guadeloupe,1501,0
Guadeloupe,1502,0
Guadeloupe,1509,0
Guadeloupe,1511,0
Guadeloupe,1515,0
Guadeloupe,1531,0
Guadeloupe,1542,0
Guadeloupe,1551,0
Guadeloupe,1556,0
Guadeloupe,1560,0
Guadeloupe,1561,0
Guadeloupe,1564,0
Guadeloupe,1568,0
Guadeloupe,1570,0
Guadeloupe,1575,0
Guadeloupe,1579,0
Guadeloupe,1584,0
Guadeloupe,1586,0
Guadeloupe,1587,0
Guadeloupe,1596,0
Guadeloupe,1597,0
Guadeloupe,1600,0
Guadeloupe,1601,0
Guadeloupe,1604,0
Guadeloupe,1605,0
Guadeloupe,1606,0
Guadeloupe,1609,0
Guadeloupe,1611,0
Guadeloupe,1613,0
Guadeloupe,1616,0
Guadeloupe,1618,0
Guadeloupe,1619,0
Guadeloupe,1622,0
Guadeloupe,1626,0
Guadeloupe,1627,0
Guadeloupe,1628,0
Guadeloupe,1631,0
Guadeloupe,1633,0
Guadeloupe,1634,0
Guadeloupe,1636,0
Guadeloupe,1638,0
Guadeloupe,1640,0
Guadeloupe,1644,0
Guadeloupe,1645,0
Guadeloupe,1647,0
Guadeloupe,1649,0
Guadeloupe,1652,0
Guadeloupe,1654,0
Guadeloupe,1657,0
Guadeloupe,1659,0
Guadeloupe,1660,0
Guadeloupe,1662,0
Guadeloupe,1664,0
Guadeloupe,1666,0
Guadeloupe,1667,0
Guadeloupe,1668,0
Guadeloupe,1672,0
Guadeloupe,1673,0
Guadeloupe,1674,0
Guadeloupe,1677,0
Guadeloupe,1679,0
Guadeloupe,1680,0
Guadeloupe,1683,0
Guadeloupe,1687,0
Guadeloupe,1688,0
Guadeloupe,1692,0
Guadeloupe,1693,0
Guadeloupe,1694,0
Guadeloupe,1695,0
Guadeloupe,1700,0
Guadeloupe,1703,0
Guadeloupe,1704,0
Guadeloupe,1707,0
Guadeloupe,1709,0
Guadeloupe,1711,0
Guadeloupe,1713,0
Guadeloupe,1714,0
Guadeloupe,1716,0
Guadeloupe,1718,0
Guadeloupe,1721,0
Guadeloupe,1725,0
Guadeloupe,1726,0
Guadeloupe,1727,0
Guadeloupe,1730,0
Guadeloupe,1732,0
