Entity,Year,Biological,Chemical,Explosives,Fake Weapons,Firearms,Incendiary,Melee,Other,Radiological,Sabotage Equipment,Unknown,Vehicle
Kyrgyzstan,1999,0,0,1,0,2,0,0,0,0,0,0,0
Kyrgyzstan,2000,0,0,0,0,1,0,0,0,0,0,3,0
Kyrgyzstan,2001,0,0,0,0,1,0,0,0,0,0,0,0
Kyrgyzstan,2002,0,0,1,0,1,0,0,0,0,0,0,0
Kyrgyzstan,2003,0,0,1,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2005,0,0,2,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2006,0,0,0,0,2,1,0,0,0,0,0,0
Kyrgyzstan,2007,0,0,0,0,0,0,1,0,0,0,0,0
Kyrgyzstan,2010,0,0,1,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2011,0,0,1,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2014,0,0,2,0,0,0,0,0,0,0,0,0
Kyrgyzstan,2015,0,0,0,0,1,1,1,0,0,0,0,0
Kyrgyzstan,2016,0,0,3,0,0,0,1,0,0,0,0,0
Kyrgyzstan,2017,0,0,1,0,0,1,0,0,0,0,0,0
Laos,1989,0,0,0,0,0,0,0,0,0,0,1,0
Laos,1990,0,0,1,0,0,0,0,0,0,0,0,0
Laos,1992,0,0,0,0,3,0,0,0,0,0,1,0
Laos,1994,0,0,0,0,1,0,0,0,0,0,0,0
Laos,1996,0,0,0,0,0,0,0,0,0,0,1,0
Laos,2000,0,0,8,0,0,0,0,0,0,0,0,0
Laos,2001,0,0,1,0,0,0,0,0,0,0,0,0
Laos,2003,0,0,1,0,1,0,0,0,0,0,0,0
Laos,2012,0,0,0,0,1,0,0,0,0,0,0,0
Laos,2015,0,0,2,0,0,0,0,0,0,0,0,0
Laos,2016,0,0,1,0,3,0,0,0,0,0,0,0
Laos,2017,0,0,0,0,1,0,0,0,0,0,0,0
Latvia,1992,0,0,1,0,1,0,0,0,0,0,0,0
Latvia,1994,0,0,1,0,1,0,0,0,0,0,0,0
Latvia,1995,0,0,1,0,0,0,0,0,0,0,0,0
Latvia,1997,0,0,2,0,0,0,0,0,0,0,0,0
Latvia,1998,0,0,4,0,0,0,0,0,0,0,0,0
Latvia,1999,0,0,1,0,0,0,0,0,0,0,0,0
Latvia,2000,0,0,3,0,0,0,0,0,0,0,0,0
Latvia,2007,0,0,1,0,0,0,0,0,0,0,0,0
Latvia,2017,0,0,0,0,0,1,0,0,0,0,0,0
Lebanon,1970,0,0,1,0,0,0,0,0,0,0,0,0
Lebanon,1971,0,0,0,0,0,0,0,0,0,0,1,0
Lebanon,1972,0,0,1,0,0,0,0,0,0,0,2,0
Lebanon,1973,0,0,9,0,1,0,0,0,0,0,1,0
Lebanon,1974,0,0,8,0,1,1,0,0,0,0,1,0
Lebanon,1975,0,0,8,0,3,0,0,0,0,0,4,0
Lebanon,1976,0,0,1,0,3,0,0,0,0,0,0,0
Lebanon,1977,0,0,3,0,1,0,0,0,0,0,0,0
Lebanon,1978,0,0,5,0,4,1,0,0,0,0,2,0
Lebanon,1979,0,0,21,0,12,0,0,0,0,0,5,0
Lebanon,1980,0,0,48,1,21,0,0,0,0,0,16,0
Lebanon,1981,0,0,58,0,16,1,0,0,0,0,6,0
Lebanon,1982,0,0,80,0,29,0,0,0,0,0,11,0
Lebanon,1983,0,0,164,0,58,1,0,0,0,0,11,0
Lebanon,1984,0,0,98,0,46,1,0,0,0,0,21,0
Lebanon,1985,0,1,63,0,4,0,0,0,0,0,27,0
Lebanon,1986,0,0,65,0,12,1,0,0,0,0,28,0
Lebanon,1987,0,0,41,0,35,0,0,0,0,0,18,0
Lebanon,1988,0,0,87,0,33,0,0,0,0,0,5,0
Lebanon,1989,0,0,74,0,62,0,0,0,0,0,5,0
Lebanon,1990,0,0,56,0,26,0,0,0,0,0,2,0
Lebanon,1991,0,0,75,0,14,0,0,0,0,0,2,0
Lebanon,1992,0,0,55,0,34,0,1,0,0,0,1,0
Lebanon,1994,0,0,47,0,15,0,0,0,0,0,5,0
Lebanon,1995,0,0,33,0,3,0,0,0,0,0,2,0
Lebanon,1996,0,0,31,1,4,0,0,0,0,0,3,0
Lebanon,1997,0,0,39,0,5,0,0,0,0,0,2,0
Lebanon,1998,0,0,18,0,5,0,0,0,0,0,0,0
Lebanon,1999,0,0,29,0,6,0,0,0,0,0,7,0
Lebanon,2000,0,0,5,0,5,0,2,0,0,0,0,0
Lebanon,2001,0,0,5,0,0,0,0,0,0,0,0,0
Lebanon,2002,0,0,5,0,2,0,1,0,0,0,0,0
Lebanon,2003,0,0,5,0,0,0,0,0,0,0,0,0
Lebanon,2004,0,0,1,0,0,0,0,0,0,0,0,0
Lebanon,2005,0,0,17,0,0,0,0,0,0,0,0,0
Lebanon,2006,0,0,6,0,2,0,0,0,0,0,0,0
Lebanon,2007,0,0,16,0,2,0,0,0,0,0,0,0
Lebanon,2008,0,0,32,0,20,4,0,0,0,0,2,0
Lebanon,2009,0,0,12,0,2,0,0,0,0,0,0,0
Lebanon,2010,0,0,4,0,1,0,0,0,0,0,0,0
Lebanon,2011,0,0,9,0,1,0,0,0,0,0,0,0
Lebanon,2012,0,0,10,0,5,0,0,0,0,0,0,0
Lebanon,2013,0,0,88,0,27,0,6,0,0,0,0,0
Lebanon,2014,0,0,121,0,70,3,3,0,0,0,7,0
Lebanon,2015,0,0,23,0,15,0,0,0,0,0,6,0
Lebanon,2016,0,0,26,0,12,1,0,0,0,0,2,0
Lebanon,2017,0,0,20,0,1,0,0,0,0,0,2,0
Lesotho,1979,0,0,2,0,0,0,0,0,0,0,0,0
Lesotho,1981,0,0,5,0,0,0,0,0,0,0,0,0
Lesotho,1982,0,0,1,0,0,0,0,0,0,0,1,0
Lesotho,1983,0,0,7,0,3,2,0,0,0,0,0,0
Lesotho,1984,0,0,0,0,0,0,0,0,0,0,1,0
Lesotho,1988,0,0,0,0,1,0,0,0,0,0,0,0
Lesotho,1994,0,0,0,0,0,1,0,0,0,0,2,0
Lesotho,2006,0,0,0,0,1,0,0,0,0,0,0,0
Lesotho,2009,0,0,0,0,0,0,0,0,0,0,1,0
Lesotho,2015,0,0,0,0,1,0,0,0,0,0,0,0
Liberia,1990,0,0,0,0,3,0,0,0,0,0,1,0
Liberia,1991,0,0,1,0,0,0,0,0,0,0,0,0
Liberia,1992,0,0,3,0,7,0,0,0,0,0,0,0
Liberia,1994,0,0,0,0,1,0,2,0,0,0,0,0
Liberia,1996,0,0,0,0,1,0,0,0,0,0,0,0
Liberia,1999,0,0,0,0,1,0,0,0,0,0,1,0
Liberia,2000,0,0,0,0,0,0,1,0,0,0,0,0
Liberia,2001,0,0,0,0,1,2,0,0,0,0,0,0
Liberia,2002,0,0,0,0,0,0,0,1,0,0,2,0
Liberia,2003,0,0,0,0,2,0,0,0,0,0,0,0
Liberia,2008,0,0,0,0,1,0,0,0,0,0,0,0
Liberia,2012,0,0,0,0,0,1,0,0,0,0,0,0
Liberia,2014,0,0,0,0,1,0,0,0,0,0,0,0
Liberia,2017,0,0,0,0,0,1,0,0,0,0,0,0
Libya,1979,0,1,0,0,2,0,0,0,0,0,0,0
Libya,1980,0,0,1,0,0,1,0,0,0,0,0,0
Libya,1984,0,0,2,0,0,0,0,0,0,0,1,0
Libya,1992,0,0,0,0,0,0,0,0,0,0,1,0
Libya,1995,0,0,0,0,1,0,0,0,0,0,0,0
Libya,1996,0,0,1,0,3,0,0,0,0,0,0,0
Libya,2007,0,0,0,0,0,0,1,0,0,0,0,0
Libya,2008,0,0,0,0,0,0,1,0,0,0,0,0
Libya,2011,0,0,0,0,2,0,0,0,0,0,0,0
Libya,2012,0,0,30,0,21,1,0,0,0,0,4,1
Libya,2013,0,0,148,0,127,2,2,0,0,0,12,0
Libya,2014,0,0,318,0,304,17,3,1,0,0,84,1
Libya,2015,0,0,283,0,117,11,18,1,0,0,113,0
Libya,2016,0,0,178,0,104,4,8,2,0,1,125,0
Libya,2017,0,0,77,0,73,3,2,0,0,0,35,0
Lithuania,1991,0,0,1,0,0,0,0,0,0,0,0,0
Lithuania,1992,0,0,0,0,1,0,0,0,0,0,0,0
Lithuania,1995,0,0,2,0,0,0,0,0,0,0,0,0
Lithuania,1996,0,0,2,0,1,0,0,0,0,0,0,0
Lithuania,1997,0,0,1,0,0,0,0,0,0,0,0,0
Luxembourg,1983,0,0,1,0,0,0,0,0,0,0,1,0
Luxembourg,1985,0,0,10,0,0,0,0,0,0,0,0,0
Luxembourg,1986,0,0,1,0,0,0,0,0,0,0,0,0
Luxembourg,1994,0,0,3,0,0,0,0,0,0,0,0,0
Macau,1995,0,0,1,0,0,0,0,0,0,0,0,0
Macau,1996,0,0,8,0,1,0,1,0,0,0,0,0
Macau,1997,0,0,4,0,6,5,1,0,0,0,0,0
Macau,1998,0,0,2,0,0,4,0,0,0,0,0,0
Macedonia,1994,0,0,1,0,0,0,0,0,0,0,0,0
Macedonia,1995,0,0,1,0,0,0,0,0,0,0,0,0
Macedonia,1997,0,0,2,0,0,0,0,0,0,0,0,0
Macedonia,1998,0,0,5,0,0,0,0,0,0,0,0,0
Macedonia,1999,0,0,3,0,0,0,0,0,0,0,0,0
Macedonia,2000,0,0,2,0,1,0,0,0,0,0,0,0
Macedonia,2001,0,0,21,0,31,3,0,1,0,0,11,0
Macedonia,2002,0,0,3,0,4,1,0,0,0,0,0,0
Macedonia,2003,0,0,4,0,1,0,0,0,0,0,0,0
Macedonia,2006,0,0,3,0,0,0,0,0,0,0,0,0
Macedonia,2007,0,0,0,0,1,0,0,0,0,0,0,0
Macedonia,2008,0,0,3,0,4,2,0,0,0,0,0,0
Macedonia,2009,0,0,0,0,0,0,1,0,0,0,0,0
Macedonia,2012,0,0,0,0,1,0,0,0,0,0,0,0
Macedonia,2014,0,0,3,0,0,0,0,0,0,0,0,0
Macedonia,2015,0,0,3,0,1,0,0,0,0,0,0,0
Macedonia,2017,0,0,0,0,0,1,0,0,0,0,0,0
Madagascar,1991,0,0,0,0,0,0,0,0,0,0,1,0
Madagascar,1992,0,1,2,0,2,0,0,0,0,0,1,1
Madagascar,1995,0,0,0,0,1,0,0,0,0,0,2,0
Madagascar,1996,0,0,0,0,0,0,0,0,0,0,2,0
Madagascar,1997,0,0,0,0,0,0,1,0,0,0,0,0
Madagascar,2002,0,0,4,0,1,0,0,0,0,0,0,0
Madagascar,2006,0,0,1,0,0,0,0,0,0,0,0,0
Madagascar,2009,0,0,0,0,1,0,0,0,0,0,0,0
Madagascar,2011,0,0,1,0,0,0,0,0,0,0,0,0
Madagascar,2012,0,0,1,0,0,0,0,0,0,0,0,0
Madagascar,2013,0,0,1,0,0,1,0,0,0,0,0,0
Madagascar,2014,0,0,1,0,0,0,0,0,0,0,0,0
Madagascar,2016,0,0,1,0,0,0,0,0,0,0,0,0
Malawi,1992,0,0,0,0,0,2,0,0,0,0,1,0
Malawi,2002,0,0,0,0,1,0,0,0,0,0,0,0
Malawi,2017,0,0,0,0,0,1,0,0,0,0,0,0
Malaysia,1973,0,0,1,0,0,0,0,0,0,0,0,0
Malaysia,1975,0,0,2,0,1,0,0,0,0,0,0,0
Malaysia,1977,0,0,1,0,1,0,0,0,0,0,0,0
Malaysia,1979,0,0,0,0,1,0,0,0,0,0,0,0
Malaysia,1983,0,0,0,0,1,0,0,0,0,0,0,0
Malaysia,1986,0,0,13,0,0,2,0,0,0,0,0,0
Malaysia,1988,0,0,2,0,2,0,0,0,0,0,0,0
Malaysia,1989,0,0,2,0,0,0,0,0,0,0,0,0
Malaysia,1990,0,0,2,0,0,1,0,0,0,0,0,0
Malaysia,1991,0,0,2,0,0,0,0,0,0,0,1,0
Malaysia,1992,0,0,0,0,0,1,0,0,0,1,0,0
Malaysia,2000,0,0,1,0,2,0,0,0,0,0,0,0
Malaysia,2001,0,0,0,0,1,0,0,0,0,0,0,0
Malaysia,2008,0,0,2,0,0,0,0,0,0,0,0,0
Malaysia,2009,0,0,0,0,0,0,1,0,0,0,0,0
Malaysia,2012,0,0,0,0,1,0,1,0,0,0,0,0
Malaysia,2013,0,0,6,0,1,6,0,0,0,0,0,0
Malaysia,2014,0,0,2,0,6,3,0,0,0,0,1,0
Malaysia,2015,0,0,0,0,3,1,1,0,0,0,0,0
Malaysia,2016,0,0,3,0,12,2,1,0,0,0,1,0
Malaysia,2017,0,0,0,0,0,1,2,0,0,0,1,0
Maldives,1988,0,0,0,0,1,0,0,0,0,0,0,0
Maldives,2006,0,0,0,0,0,0,1,0,0,0,0,0
Maldives,2007,0,0,1,0,0,0,0,0,0,0,0,0
Maldives,2008,0,0,0,0,0,0,1,0,0,0,0,0
Maldives,2012,0,0,0,0,0,0,1,0,0,0,0,0
Maldives,2013,0,0,0,0,0,3,0,0,0,0,0,0
Maldives,2014,0,0,0,0,0,6,2,1,0,0,0,0
Maldives,2015,0,0,2,0,0,0,0,0,0,0,0,0
Maldives,2016,0,0,0,0,0,0,0,0,0,0,1,0
Maldives,2017,0,0,0,0,0,1,1,0,0,0,0,0
Mali,1990,0,0,0,0,1,0,0,0,0,0,0,0
Mali,1991,0,0,1,0,11,0,0,0,0,0,0,0
Mali,1992,0,0,0,0,3,0,0,0,0,0,0,0
Mali,1994,0,0,0,0,3,0,1,0,0,0,9,0
Mali,1995,0,0,1,0,0,0,0,0,0,0,0,0
Mali,1997,0,0,0,0,0,1,0,0,0,0,2,0
Mali,2005,0,0,0,0,1,0,0,0,0,0,0,0
Mali,2007,0,0,1,0,4,0,0,0,0,0,0,0
Mali,2008,0,0,3,0,5,0,0,0,0,0,1,0
Mali,2009,0,0,0,0,3,0,0,0,0,0,3,0
Mali,2010,0,0,0,0,0,0,0,0,0,0,1,0
Mali,2011,0,0,1,0,3,0,0,0,0,0,0,0
Mali,2012,0,0,0,0,13,1,1,1,0,0,3,0
Mali,2013,0,0,40,0,10,2,1,0,0,0,5,0
Mali,2014,0,0,48,0,18,0,0,0,0,0,3,0
Mali,2015,0,0,42,0,57,5,0,0,0,0,17,0
Mali,2016,0,0,36,0,39,1,1,0,0,0,22,0
Mali,2017,0,0,42,0,67,2,2,1,0,0,27,0
Malta,1977,0,0,1,0,0,0,0,0,0,0,0,0
Malta,1984,0,0,7,0,0,0,0,0,0,0,0,0
Malta,1985,0,0,1,0,0,0,0,0,0,0,0,0
Malta,1986,0,0,0,0,1,0,0,0,0,0,0,0
Malta,1987,0,0,0,0,1,3,0,0,0,0,0,0
Malta,1992,0,0,1,0,0,0,0,0,0,0,0,0
Malta,1995,0,0,0,0,2,0,0,0,0,0,0,0
Malta,1997,0,0,0,1,0,0,0,0,0,0,0,0
Malta,2014,0,0,1,0,0,0,0,0,0,0,0,0
Malta,2015,0,0,1,0,0,0,0,0,0,0,0,0
Malta,2017,0,0,1,0,0,2,0,0,0,0,0,0
Martinique,1981,0,0,0,0,0,1,0,0,0,0,0,0
Martinique,1983,0,0,5,0,0,0,0,0,0,0,0,0
Martinique,1984,0,0,2,0,0,0,0,0,0,0,0,0
Martinique,1987,0,0,1,0,0,0,0,0,0,0,0,0
Martinique,1988,0,0,0,0,0,1,0,0,0,0,0,0
Martinique,1991,0,0,1,0,0,0,0,0,0,0,0,0
Martinique,1992,0,0,0,0,0,1,0,0,0,0,0,0
Mauritania,1977,0,0,0,0,1,0,0,0,0,0,3,0
Mauritania,1996,0,0,0,0,1,0,0,0,0,0,0,0
Mauritania,2004,0,0,0,0,1,0,0,0,0,0,0,0
Mauritania,2005,0,0,0,0,1,0,0,0,0,0,0,0
Mauritania,2008,0,0,0,0,1,0,1,0,0,0,0,0
Mauritania,2009,0,0,1,0,3,0,0,0,0,0,1,0
Mauritania,2010,0,0,1,0,0,0,0,0,0,0,0,0
Mauritania,2011,0,0,1,0,2,0,0,0,0,0,0,0
Mauritius,1988,0,0,0,0,1,0,0,0,0,0,0,0
Mauritius,1989,0,0,0,0,0,0,1,0,0,0,0,0
Mexico,1970,0,0,0,0,0,0,0,0,0,0,2,0
Mexico,1972,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,1973,0,0,3,0,0,0,0,0,0,0,3,0
Mexico,1974,0,0,12,0,1,0,0,0,0,0,3,0
Mexico,1975,0,0,3,0,6,0,0,0,0,0,1,0
Mexico,1976,0,0,4,0,11,0,0,0,0,0,5,0
Mexico,1977,0,0,12,0,4,0,0,0,0,0,3,0
Mexico,1978,0,0,9,0,9,2,0,0,0,0,10,0
Mexico,1979,0,0,3,0,4,0,0,0,0,0,3,0
Mexico,1980,0,0,0,0,2,0,0,0,0,0,3,0
Mexico,1981,0,0,1,0,1,0,0,0,0,0,1,0
Mexico,1982,0,0,2,0,1,0,0,0,0,0,0,0
Mexico,1983,0,0,1,0,1,0,0,0,0,0,0,0
Mexico,1984,0,0,0,0,3,1,0,0,0,0,0,0
Mexico,1985,0,0,0,0,0,0,0,0,0,0,1,0
Mexico,1986,0,0,1,0,0,1,0,0,0,0,0,0
Mexico,1987,0,0,0,0,0,0,0,0,0,0,1,0
Mexico,1988,0,0,2,0,1,0,0,0,0,0,0,0
Mexico,1989,0,0,1,0,0,0,0,0,0,0,0,0
Mexico,1990,0,0,2,0,2,0,0,0,0,0,1,0
Mexico,1991,0,0,6,0,4,0,0,0,0,0,0,0
Mexico,1992,0,0,1,0,3,2,0,0,0,0,0,0
Mexico,1994,0,0,9,0,22,1,3,0,0,0,6,1
Mexico,1995,0,0,0,0,17,3,0,0,0,0,9,0
Mexico,1996,0,0,4,0,49,9,1,0,0,0,12,0
Mexico,1997,0,1,0,0,62,0,5,0,0,0,26,1
Mexico,1998,0,0,0,0,2,0,0,0,0,0,0,0
Mexico,1999,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,2000,0,0,0,0,3,0,0,0,0,0,1,0
Mexico,2001,0,0,4,0,2,1,0,0,0,0,0,0
Mexico,2003,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,2004,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,2005,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,2006,0,0,3,0,3,0,0,0,0,0,1,0
Mexico,2007,0,0,1,0,8,0,0,0,0,1,0,0
Mexico,2008,0,0,4,0,3,0,0,0,0,0,1,0
Mexico,2009,0,0,0,0,1,0,0,0,0,0,0,0
Mexico,2010,0,0,3,1,0,0,0,0,0,0,1,0
Mexico,2011,0,0,2,0,0,0,0,0,0,0,0,0
Mexico,2012,0,0,6,0,7,1,2,0,0,0,0,0
Mexico,2013,0,0,1,0,6,1,0,0,0,0,0,0
Mexico,2014,0,0,0,0,2,2,0,0,0,0,1,0
Mexico,2015,0,0,11,0,4,0,2,0,0,0,1,1
Mexico,2016,0,0,0,0,4,0,1,0,0,0,0,0
Mexico,2017,0,0,1,0,14,1,4,0,0,0,0,0
Middle East & North Africa,1970,0,0,14,0,5,2,0,0,0,0,7,0
Middle East & North Africa,1971,0,0,36,0,7,3,0,0,0,0,9,0
Middle East & North Africa,1972,0,0,43,0,4,1,0,0,0,0,5,0
Middle East & North Africa,1973,0,0,14,0,3,1,0,0,0,0,1,0
Middle East & North Africa,1974,0,0,27,0,11,2,0,0,0,0,2,0
Middle East & North Africa,1975,0,0,28,0,11,0,0,0,0,0,5,0
Middle East & North Africa,1976,0,0,37,0,12,2,0,0,0,0,4,0
Middle East & North Africa,1977,0,1,152,0,49,4,2,0,0,0,3,0
Middle East & North Africa,1978,0,0,73,0,32,13,2,0,0,0,8,0
Middle East & North Africa,1979,0,1,259,1,141,7,3,0,0,0,43,0
Middle East & North Africa,1980,0,0,226,1,137,20,3,0,0,0,50,0
Middle East & North Africa,1981,0,0,170,0,74,14,1,0,0,0,53,0
Middle East & North Africa,1982,0,0,186,0,51,28,1,0,0,0,24,0
Middle East & North Africa,1983,0,0,231,0,71,15,3,0,0,0,14,0
Middle East & North Africa,1984,0,0,156,0,64,13,0,0,0,0,35,0
Middle East & North Africa,1985,0,1,93,0,7,2,0,0,0,0,30,0
Middle East & North Africa,1986,0,0,119,0,25,8,5,0,0,0,39,0
Middle East & North Africa,1987,0,0,82,0,75,9,2,0,0,0,34,0
Middle East & North Africa,1988,0,0,136,0,67,27,7,0,0,0,9,0
Middle East & North Africa,1989,0,1,158,0,197,34,59,0,0,0,15,1
Middle East & North Africa,1990,0,2,142,0,220,41,73,0,0,0,16,0
Middle East & North Africa,1991,0,1,276,0,220,52,46,1,0,0,14,2
Middle East & North Africa,1992,0,2,254,0,645,144,86,0,0,1,60,0
Middle East & North Africa,1994,0,2,280,0,489,37,78,0,0,0,164,1
Middle East & North Africa,1995,0,0,180,0,288,34,31,2,0,0,55,0
Middle East & North Africa,1996,0,0,160,1,137,20,23,0,0,0,31,1
Middle East & North Africa,1997,0,1,179,0,117,18,138,0,0,0,95,0
Middle East & North Africa,1998,0,0,161,0,43,2,29,0,0,0,12,0
Middle East & North Africa,1999,0,0,157,0,95,28,14,0,0,0,21,1
Middle East & North Africa,2000,1,1,121,1,95,12,25,0,0,0,16,0
Middle East & North Africa,2001,0,1,145,0,169,7,26,0,0,0,13,1
Middle East & North Africa,2002,0,0,165,0,134,2,18,0,0,0,7,0
Middle East & North Africa,2003,0,0,196,1,91,3,5,0,0,0,13,1
Middle East & North Africa,2004,0,0,307,0,154,3,7,0,0,0,21,0
Middle East & North Africa,2005,0,1,502,0,325,6,12,0,0,0,36,0
Middle East & North Africa,2006,0,0,725,0,410,6,16,0,0,0,30,0
Middle East & North Africa,2007,0,7,942,0,399,7,12,2,0,1,15,0
Middle East & North Africa,2008,0,0,1175,1,288,17,8,3,0,0,43,1
Middle East & North Africa,2009,0,1,1120,0,194,13,7,0,0,0,25,1
Middle East & North Africa,2010,0,0,1108,0,298,11,8,0,0,1,37,0
Middle East & North Africa,2011,0,0,1086,0,475,28,11,1,0,1,61,0
Middle East & North Africa,2012,0,0,1730,0,583,37,6,0,0,2,50,1
Middle East & North Africa,2013,0,1,3131,0,1199,62,21,0,0,2,143,1
Middle East & North Africa,2014,0,5,4664,0,1558,115,50,3,0,0,538,6
Middle East & North Africa,2015,0,7,4112,0,882,99,191,4,0,0,709,32
Middle East & North Africa,2016,0,20,4428,0,742,119,132,7,0,1,656,10
Middle East & North Africa,2017,0,17,2597,0,584,53,66,0,0,1,453,9
Moldova,1991,0,0,0,0,1,0,0,0,0,0,0,0
Moldova,1992,0,0,5,0,5,0,0,0,0,0,1,0
Moldova,1994,0,0,1,0,0,0,0,0,0,0,0,0
Moldova,1996,0,0,0,0,1,0,0,0,0,0,1,0
Moldova,1997,0,0,1,0,0,0,0,0,0,0,0,0
Moldova,2000,0,0,1,0,0,0,0,0,0,0,0,0
Moldova,2006,0,0,1,0,0,0,0,0,0,0,0,0
Moldova,2009,0,0,1,0,0,0,0,0,0,0,0,0
Moldova,2012,0,0,1,0,0,0,0,0,0,0,0,0
Moldova,2016,0,0,1,0,0,0,0,0,0,0,0,0
Montenegro,2001,0,0,1,0,0,0,0,0,0,0,0,0
Montenegro,2007,0,0,1,0,0,0,0,0,0,0,0,0
Montenegro,2013,0,0,2,0,0,0,0,0,0,0,0,0
Montenegro,2015,0,0,0,0,0,0,0,0,0,0,1,0
Morocco,1973,0,0,1,0,0,1,0,0,0,0,0,0
Morocco,1976,0,0,0,0,0,0,0,0,0,0,1,0
Morocco,1978,0,0,0,0,0,0,0,0,0,0,1,0
Morocco,1979,0,0,2,0,0,0,0,0,0,0,0,0
Morocco,1985,0,0,1,0,0,0,0,0,0,0,1,0
Morocco,1986,0,0,0,0,2,0,0,0,0,0,0,0
Morocco,1987,0,0,0,0,0,0,0,0,0,0,4,0
Morocco,1991,0,0,0,0,0,0,3,0,0,0,0,0
Morocco,1992,0,0,0,0,0,0,1,0,0,0,0,0
Morocco,1994,0,0,0,0,0,0,0,0,0,0,2,0
Morocco,1995,0,0,1,0,0,0,0,0,0,0,0,0
Morocco,1996,0,0,0,0,1,0,1,0,0,0,0,0
Morocco,2003,0,0,5,0,0,0,0,0,0,0,0,0
Morocco,2007,0,0,6,0,0,0,0,0,0,0,0,0
Morocco,2011,0,0,1,0,0,0,0,0,0,0,0,0
Morocco,2015,0,0,0,0,0,0,1,0,0,0,0,0
Mozambique,1978,0,0,2,0,0,0,0,0,0,0,0,0
Mozambique,1979,0,0,3,0,1,1,0,0,0,0,0,0
Mozambique,1981,0,0,1,0,0,0,0,0,0,1,1,0
Mozambique,1982,0,0,3,0,0,0,1,0,0,0,5,0
Mozambique,1983,0,0,1,0,0,0,0,0,0,0,3,0
Mozambique,1984,0,0,5,0,2,1,0,0,0,1,1,0
Mozambique,1985,0,0,3,0,0,1,0,0,0,0,1,0
Mozambique,1986,0,0,3,0,0,0,0,0,0,0,4,0
Mozambique,1987,0,0,3,0,3,0,0,0,0,0,5,0
Mozambique,1988,0,0,9,0,7,0,0,0,0,0,0,0
Mozambique,1989,0,0,9,0,52,2,1,0,0,0,0,0
Mozambique,1990,0,0,6,0,14,0,1,0,0,0,2,0
Mozambique,1991,0,0,5,0,26,3,1,0,0,0,0,0
Mozambique,1992,0,0,0,0,18,0,0,0,0,0,1,0
Mozambique,1994,0,0,0,0,0,0,0,0,0,0,3,0
Mozambique,1995,0,0,1,0,0,0,1,0,0,0,1,0
Mozambique,1999,0,0,0,0,0,0,1,0,0,0,0,0
Mozambique,2000,0,0,0,0,2,0,1,0,0,0,0,0
Mozambique,2007,0,0,1,0,0,0,0,0,0,0,0,0
Mozambique,2012,0,0,0,0,1,0,0,0,0,0,0,0
Mozambique,2013,0,0,0,0,16,1,0,0,0,0,1,0
Mozambique,2014,0,0,0,0,18,0,0,0,0,0,4,0
Mozambique,2015,0,0,0,0,8,0,0,0,0,0,0,0
Mozambique,2016,0,0,0,0,66,5,1,0,0,0,7,0
Mozambique,2017,0,0,0,0,10,1,0,0,0,0,0,0
Myanmar,1973,0,0,0,0,0,0,0,0,0,0,1,0
Myanmar,1976,0,0,2,0,0,0,0,0,0,0,0,0
Myanmar,1979,0,0,1,0,18,0,0,0,0,0,0,0
Myanmar,1980,0,0,1,0,0,0,0,0,0,0,0,0
Myanmar,1982,0,0,2,0,0,0,0,0,0,0,0,0
Myanmar,1983,0,0,2,0,1,0,0,0,0,0,1,0
Myanmar,1987,0,0,1,0,0,0,0,0,0,0,0,0
Myanmar,1988,0,0,11,0,11,0,0,0,0,0,1,0
Myanmar,1989,0,0,10,0,12,1,0,0,0,0,1,0
Myanmar,1990,0,0,5,0,3,0,0,0,0,0,1,0
Myanmar,1991,0,0,12,0,7,3,0,0,0,0,0,0
Myanmar,1992,0,0,3,0,6,3,0,0,0,0,0,0
Myanmar,1994,0,0,3,0,4,0,0,0,0,0,1,0
Myanmar,1995,0,0,8,0,1,0,0,0,0,0,3,0
Myanmar,1996,0,0,6,0,1,0,2,0,0,0,4,0
Myanmar,1997,0,0,3,0,0,0,0,0,0,0,32,0
Myanmar,1999,0,0,4,0,0,0,0,0,0,0,0,0
Myanmar,2001,0,0,1,0,2,0,0,0,0,0,0,0
Myanmar,2002,0,0,4,0,0,0,0,0,0,0,0,0
Myanmar,2003,0,0,8,0,1,0,0,0,0,0,0,0
Myanmar,2004,0,0,2,0,0,0,0,0,0,0,0,0
Myanmar,2005,0,0,8,0,0,0,0,0,0,0,0,0
Myanmar,2006,0,0,2,0,0,0,0,0,0,0,0,0
Myanmar,2007,0,0,3,0,0,0,0,0,0,0,0,0
Myanmar,2008,0,0,19,0,0,0,1,0,0,0,0,0
Myanmar,2009,0,0,12,0,1,0,0,0,0,0,1,0
Myanmar,2010,0,0,10,0,1,0,0,0,0,0,0,0
Myanmar,2011,0,0,2,0,0,0,0,0,0,0,0,0
Myanmar,2012,0,0,14,0,1,0,0,0,0,0,2,0
Myanmar,2013,0,0,17,0,1,0,0,0,0,0,0,0
