Entity,Year,Solid fuel consumption (CDIAC (2016)),Liquid fuel consumption (CDIAC (2016)),Gas fuel consumption (CDIAC (2016)),Cement production (CDIAC (2016)),Gas flaring (CDIAC (2016))
Dominican Republic,2000,67,4988,0,341,0
Dominican Republic,2001,147,4884,0,373,0
Dominican Republic,2002,169,5234,0,415,0
Dominican Republic,2003,765,4551,155,395,0
Dominican Republic,2004,563,4005,65,361,0
Dominican Republic,2005,345,4231,129,378,0
Dominican Republic,2006,510,4211,161,514,0
Dominican Republic,2007,527,4415,274,558,0
Dominican Republic,2008,552,4467,253,572,0
Dominican Republic,2009,541,4294,248,524,0
Dominican Republic,2010,513,4420,413,558,0
Dominican Republic,2011,639,4396,443,544,0
Dominican Republic,2012,633,4418,590,562,0
Dominican Republic,2013,615,4289,530,585,0
East and west Pakistan,1946,205,0,0,0,
East and west Pakistan,1947,170,42,0,0,
East and west Pakistan,1948,135,54,0,45,
East and west Pakistan,1949,168,105,0,58,
East and west Pakistan,1950,1053,623,0,57,0
East and west Pakistan,1951,1362,709,0,69,0
East and west Pakistan,1952,1405,782,0,73,0
East and west Pakistan,1953,1310,908,0,82,0
East and west Pakistan,1954,1205,1038,0,93,0
East and west Pakistan,1955,1156,1138,19,94,0
East and west Pakistan,1956,1438,1212,95,107,0
East and west Pakistan,1957,1327,1329,141,149,0
East and west Pakistan,1958,1449,1537,175,148,0
East and west Pakistan,1959,1223,1639,212,136,0
East and west Pakistan,1960,1607,1787,309,158,0
East and west Pakistan,1961,1583,1870,375,169,0
East and west Pakistan,1962,1688,2051,463,190,0
East and west Pakistan,1963,1822,2443,580,204,0
East and west Pakistan,1964,1779,2473,729,210,0
East and west Pakistan,1965,1683,2669,863,232,0
East and west Pakistan,1966,1454,2863,975,251,0
East and west Pakistan,1967,1428,3041,1137,277,0
East and west Pakistan,1968,1549,3590,1276,331,0
East and west Pakistan,1969,1429,3178,1572,364,0
East and west Pakistan,1970,1331,3387,1286,350,284
East and west Pakistan,1971,1176,3120,1349,365,284
Ecuador,1917,0,7,0,0,
Ecuador,1918,0,7,0,0,
Ecuador,1919,0,7,0,0,
Ecuador,1920,0,7,0,0,
Ecuador,1921,0,7,0,0,
Ecuador,1922,0,7,0,0,
Ecuador,1923,0,10,0,0,
Ecuador,1924,0,12,0,0,
Ecuador,1925,0,19,0,0,
Ecuador,1926,0,25,0,0,
Ecuador,1927,0,64,0,0,
Ecuador,1928,0,129,0,0,
Ecuador,1929,0,164,0,0,
Ecuador,1930,0,185,0,0,
Ecuador,1931,0,209,0,0,
Ecuador,1932,0,190,4,0,
Ecuador,1933,0,193,5,0,
Ecuador,1934,0,194,6,0,
Ecuador,1935,0,205,7,2,
Ecuador,1936,0,228,11,0,
Ecuador,1937,0,239,27,0,
Ecuador,1938,0,249,33,0,
Ecuador,1939,0,255,34,2,
Ecuador,1940,0,260,35,2,
Ecuador,1941,0,172,25,2,
Ecuador,1942,0,252,32,3,
Ecuador,1943,0,255,29,4,
Ecuador,1944,0,320,38,5,
Ecuador,1945,0,289,41,5,
Ecuador,1946,0,257,39,5,
Ecuador,1947,0,260,51,4,
Ecuador,1948,0,283,63,5,
Ecuador,1949,0,283,65,7,
Ecuador,1950,0,194,0,8,0
Ecuador,1951,0,181,0,11,0
Ecuador,1952,0,232,0,12,0
Ecuador,1953,0,212,0,12,0
Ecuador,1954,0,250,0,13,0
Ecuador,1955,0,307,0,20,0
Ecuador,1956,0,333,0,21,0
Ecuador,1957,0,288,0,21,0
Ecuador,1958,0,339,0,22,0
Ecuador,1959,0,332,0,21,0
Ecuador,1960,0,454,0,27,0
Ecuador,1961,0,419,0,30,0
Ecuador,1962,0,398,0,29,0
Ecuador,1963,0,455,0,35,0
Ecuador,1964,0,546,0,39,0
Ecuador,1965,0,577,0,44,0
Ecuador,1966,0,609,0,51,0
Ecuador,1967,0,654,0,53,0
Ecuador,1968,0,782,9,59,0
Ecuador,1969,0,810,9,62,98
Ecuador,1970,0,947,9,45,167
Ecuador,1971,0,1001,9,50,93
Ecuador,1972,0,1090,11,66,86
Ecuador,1973,0,1168,18,66,183
Ecuador,1974,0,1386,18,79,177
Ecuador,1975,0,1745,20,81,162
Ecuador,1976,0,1937,20,83,173
Ecuador,1977,0,1738,26,85,192
Ecuador,1978,0,2508,26,113,197
Ecuador,1979,0,2901,23,149,245
Ecuador,1980,0,3237,20,189,220
Ecuador,1981,0,4139,36,168,209
Ecuador,1982,0,4801,47,216,196
Ecuador,1983,0,4890,55,193,194
Ecuador,1984,0,5286,53,236,222
Ecuador,1985,0,4695,51,267,286
Ecuador,1986,0,3490,52,274,349
Ecuador,1987,0,3628,26,292,176
Ecuador,1988,0,3988,52,299,371
Ecuador,1989,0,4665,99,306,457
Ecuador,1990,0,3688,139,306,456
Ecuador,1991,0,3642,164,313,380
Ecuador,1992,0,5277,127,306,366
Ecuador,1993,0,5764,146,285,406
Ecuador,1994,0,2906,132,294,391
Ecuador,1995,0,5341,127,356,405
Ecuador,1996,0,5694,135,412,356
Ecuador,1997,0,4163,123,394,327
Ecuador,1998,0,5262,126,354,383
Ecuador,1999,0,5043,118,313,388
Ecuador,2000,0,4729,129,381,412
Ecuador,2001,0,5363,131,397,414
Ecuador,2002,0,5795,130,408,471
Ecuador,2003,0,6243,254,422,436
Ecuador,2004,0,6730,310,472,409
Ecuador,2005,0,7097,244,502,409
Ecuador,2006,0,6699,208,559,404
Ecuador,2007,0,7448,243,601,404
Ecuador,2008,0,7872,212,747,404
Ecuador,2009,0,8548,239,722,299
Ecuador,2010,0,9140,265,719,259
Ecuador,2011,0,9517,234,776,283
Ecuador,2012,0,9631,319,819,269
Ecuador,2013,0,10308,360,898,304
Egypt,1911,0,3,0,0,
Egypt,1912,0,23,0,0,
Egypt,1913,0,11,0,0,
Egypt,1914,0,84,0,0,
Egypt,1915,0,25,0,0,
Egypt,1916,0,49,0,0,
Egypt,1917,0,115,0,0,
Egypt,1918,0,236,0,0,
Egypt,1919,0,188,0,0,
Egypt,1920,0,124,0,0,
Egypt,1921,0,153,0,0,
Egypt,1922,0,145,0,0,
Egypt,1923,0,128,0,0,
Egypt,1924,0,136,0,0,
Egypt,1925,0,151,0,0,
Egypt,1926,0,145,0,0,
Egypt,1927,0,155,0,0,
Egypt,1928,0,224,0,12,
Egypt,1929,0,228,0,24,
Egypt,1930,0,239,0,41,
Egypt,1931,0,242,0,33,
Egypt,1932,0,227,0,33,
Egypt,1933,0,199,0,39,
Egypt,1934,0,185,0,40,
Egypt,1935,0,152,0,52,
Egypt,1936,0,153,0,46,
Egypt,1937,0,143,0,45,
Egypt,1938,0,189,0,51,
Egypt,1939,0,558,0,51,
Egypt,1940,0,778,0,49,
Egypt,1941,0,1022,0,57,
Egypt,1942,0,990,0,57,
Egypt,1943,0,1076,0,44,
Egypt,1944,0,1133,0,58,
Egypt,1945,0,1130,0,59,
Egypt,1946,0,1073,0,80,
Egypt,1947,0,1117,0,88,
Egypt,1948,0,1575,0,104,
Egypt,1949,0,1916,0,121,
Egypt,1950,139,2516,0,139,0
Egypt,1951,184,2545,0,154,0
Egypt,1952,129,2716,0,129,0
Egypt,1953,50,2744,0,149,0
Egypt,1954,88,2914,0,182,0
Egypt,1955,71,2649,0,186,0
Egypt,1956,64,2467,0,184,0
Egypt,1957,120,2935,0,199,0
Egypt,1958,182,3348,0,206,0
Egypt,1959,57,3170,0,243,0
Egypt,1960,113,3987,0,278,0
Egypt,1961,213,4166,0,280,0
Egypt,1962,193,4574,0,304,0
Egypt,1963,193,5344,0,341,0
Egypt,1964,331,6259,27,343,0
Egypt,1965,280,6904,26,329,0
Egypt,1966,184,6699,29,332,0
Egypt,1967,303,4660,29,374,0
Egypt,1968,315,5474,29,428,0
Egypt,1969,344,4119,37,491,379
Egypt,1970,335,4528,45,501,506
Egypt,1971,250,5049,44,533,410
Egypt,1972,256,5815,37,520,330
Egypt,1973,245,5302,46,492,404
Egypt,1974,421,5531,22,444,705
Egypt,1975,972,6310,24,487,688
Egypt,1976,623,7334,199,457,793
Egypt,1977,693,8071,572,443,547
Egypt,1978,543,8496,840,408,434
Egypt,1979,496,9036,1509,402,269
Egypt,1980,496,10563,840,412,26
Egypt,1981,790,11626,999,476,11
Egypt,1982,879,12829,1114,579,13
Egypt,1983,616,13059,1146,748,0
Egypt,1984,616,14448,1460,884,0
Egypt,1985,621,14155,1878,782,0
Egypt,1986,754,16350,2195,1035,0
Egypt,1987,798,15689,2725,1189,0
Egypt,1988,705,15144,3145,1331,0
Egypt,1989,773,13855,3360,1697,0
Egypt,1990,917,14323,3552,1918,0
Egypt,1991,736,14428,4068,2234,0
Egypt,1992,707,14743,4399,2312,0
Egypt,1993,932,17244,5052,2176,0
Egypt,1994,1008,14566,5502,2190,0
Egypt,1995,669,15933,7099,2402,0
Egypt,1996,936,16783,7562,2543,0
Egypt,1997,778,19209,6840,2679,0
Egypt,1998,762,22542,7176,2856,0
Egypt,1999,684,21708,8631,3171,0
Egypt,2000,858,23286,11113,3283,0
Egypt,2001,750,18131,11834,3495,0
Egypt,2002,807,15593,14457,3829,0
Egypt,2003,836,20004,15888,3623,0
Egypt,2004,871,20643,15727,3912,0
Egypt,2005,837,21619,18729,4414,0
Egypt,2006,799,22841,20151,4910,0
Egypt,2007,796,23134,22142,5494,0
Egypt,2008,779,25220,22738,5419,0
Egypt,2009,734,26943,22322,6378,0
Egypt,2010,1126,25725,22366,6065,0
Egypt,2011,464,27562,25295,5900,0
Egypt,2012,492,25836,25360,7507,0
Egypt,2013,115,26501,24672,6800,0
El Salvador,1950,0,73,0,0,0
El Salvador,1951,0,88,0,0,0
El Salvador,1952,0,106,0,0,0
El Salvador,1953,0,109,0,5,0
El Salvador,1954,0,121,0,7,0
El Salvador,1955,0,118,0,8,0
El Salvador,1956,0,135,0,9,0
El Salvador,1957,0,151,0,12,0
El Salvador,1958,0,151,0,12,0
El Salvador,1959,0,154,0,11,0
El Salvador,1960,0,157,0,12,0
El Salvador,1961,0,149,0,10,0
El Salvador,1962,0,168,0,9,0
El Salvador,1963,0,296,0,11,0
El Salvador,1964,0,324,0,12,0
El Salvador,1965,0,273,0,11,0
El Salvador,1966,0,337,0,19,0
El Salvador,1967,0,297,0,19,0
El Salvador,1968,0,323,0,21,0
El Salvador,1969,0,306,0,19,0
El Salvador,1970,0,368,0,22,0
El Salvador,1971,0,387,0,25,0
El Salvador,1972,0,428,0,30,0
El Salvador,1973,0,504,0,33,0
El Salvador,1974,0,498,0,40,0
El Salvador,1975,0,530,0,45,0
El Salvador,1976,0,559,0,44,0
El Salvador,1977,0,573,0,51,0
El Salvador,1978,0,590,0,62,0
El Salvador,1979,0,572,0,80,0
El Salvador,1980,0,511,0,71,0
El Salvador,1981,0,438,0,62,0
El Salvador,1982,0,425,0,57,0
El Salvador,1983,0,460,0,59,0
El Salvador,1984,0,384,0,54,0
El Salvador,1985,0,481,0,61,0
El Salvador,1986,0,483,0,60,0
El Salvador,1987,0,585,0,83,0
El Salvador,1988,0,589,0,85,0
El Salvador,1989,0,620,0,86,0
El Salvador,1990,0,598,0,87,0
El Salvador,1991,0,773,0,92,0
El Salvador,1992,0,848,0,57,0
El Salvador,1993,0,918,0,117,0
El Salvador,1994,0,1137,0,116,0
El Salvador,1995,0,1250,0,121,0
El Salvador,1996,0,1117,0,129,0
El Salvador,1997,0,1354,0,139,0
El Salvador,1998,1,1439,0,145,0
El Salvador,1999,1,1413,0,140,0
El Salvador,2000,1,1421,0,145,0
El Salvador,2001,1,1462,0,160,0
El Salvador,2002,1,1466,0,180,0
El Salvador,2003,1,1597,0,189,0
El Salvador,2004,1,1563,0,172,0
El Salvador,2005,1,1605,0,154,0
El Salvador,2006,1,1688,0,178,0
El Salvador,2007,0,1726,0,177,0
El Salvador,2008,0,1608,0,177,0
El Salvador,2009,0,1592,0,165,0
El Salvador,2010,0,1557,0,175,0
El Salvador,2011,0,1633,0,180,0
El Salvador,2012,0,1775,0,188,0
El Salvador,2013,0,1544,0,190,0
Equatorial Guinea,1950,0,3,0,0,0
Equatorial Guinea,1951,0,3,0,0,0
Equatorial Guinea,1952,0,3,0,0,0
Equatorial Guinea,1953,0,3,0,0,0
Equatorial Guinea,1954,0,8,0,0,0
Equatorial Guinea,1955,0,10,0,0,0
Equatorial Guinea,1956,0,10,0,0,0
Equatorial Guinea,1957,0,9,0,0,0
Equatorial Guinea,1958,0,13,0,0,0
Equatorial Guinea,1959,0,13,0,0,0
Equatorial Guinea,1960,0,6,0,0,0
Equatorial Guinea,1961,0,6,0,0,0
Equatorial Guinea,1962,0,6,0,0,0
Equatorial Guinea,1963,0,7,0,0,0
Equatorial Guinea,1964,0,7,0,0,0
Equatorial Guinea,1965,0,8,0,0,0
Equatorial Guinea,1966,0,7,0,0,0
Equatorial Guinea,1967,0,7,0,0,0
Equatorial Guinea,1968,0,8,0,0,0
Equatorial Guinea,1969,0,12,0,0,0
Equatorial Guinea,1970,0,10,0,0,0
Equatorial Guinea,1971,0,18,0,0,0
Equatorial Guinea,1972,0,24,0,0,0
Equatorial Guinea,1973,0,8,0,0,0
Equatorial Guinea,1974,0,14,0,0,0
Equatorial Guinea,1975,0,17,0,0,0
Equatorial Guinea,1976,0,17,0,0,0
Equatorial Guinea,1977,0,17,0,0,0
Equatorial Guinea,1978,0,19,0,0,0
Equatorial Guinea,1979,0,17,0,0,0
Equatorial Guinea,1980,0,16,0,0,0
Equatorial Guinea,1981,0,19,0,0,0
Equatorial Guinea,1982,0,20,0,0,0
Equatorial Guinea,1983,0,17,0,0,0
Equatorial Guinea,1984,0,22,0,0,0
Equatorial Guinea,1985,0,18,0,0,0
Equatorial Guinea,1986,0,22,0,0,0
Equatorial Guinea,1987,0,27,0,0,0
Equatorial Guinea,1988,0,29,0,0,0
Equatorial Guinea,1989,0,32,0,0,0
Equatorial Guinea,1990,0,33,0,0,0
Equatorial Guinea,1991,0,55,0,0,0
Equatorial Guinea,1992,0,59,0,0,0
Equatorial Guinea,1993,0,28,0,0,0
Equatorial Guinea,1994,0,10,0,0,0
Equatorial Guinea,1995,0,36,0,0,0
Equatorial Guinea,1996,0,32,0,0,0
Equatorial Guinea,1997,0,80,0,0,0
Equatorial Guinea,1998,0,46,0,0,0
Equatorial Guinea,1999,0,108,0,0,21
Equatorial Guinea,2000,0,99,0,0,25
Equatorial Guinea,2001,0,39,133,0,673
Equatorial Guinea,2002,0,214,249,0,895
Equatorial Guinea,2003,0,497,252,0,891
Equatorial Guinea,2004,0,280,336,0,807
Equatorial Guinea,2005,0,142,605,0,538
Equatorial Guinea,2006,0,154,739,0,404
Equatorial Guinea,2007,0,163,876,0,269
Equatorial Guinea,2008,0,166,780,0,283
Equatorial Guinea,2009,0,166,811,0,283
Equatorial Guinea,2010,0,166,827,0,283
Equatorial Guinea,2011,0,166,1055,0,625
Equatorial Guinea,2012,0,166,1127,0,297
Equatorial Guinea,2013,0,166,890,0,420
Eritrea,1939,,,,4,
Eritrea,1940,,,,2,
Eritrea,1941,,,,1,
Eritrea,1942,,,,3,
Eritrea,1943,,,,4,
Eritrea,1944,,,,5,
Eritrea,1994,0,230,0,6,0
Eritrea,1995,0,248,0,7,0
Eritrea,1996,0,270,0,6,0
Eritrea,1997,0,228,0,8,0
Eritrea,1998,0,155,0,6,0
Eritrea,1999,0,163,0,6,0
Eritrea,2000,0,160,0,6,0
Eritrea,2001,0,166,0,6,0
Eritrea,2002,0,159,0,6,0
Eritrea,2003,0,192,0,6,0
Eritrea,2004,0,204,0,6,0
Eritrea,2005,0,203,0,6,0
Eritrea,2006,0,147,0,6,0
Eritrea,2007,0,152,0,6,0
Eritrea,2008,0,107,0,6,0
Eritrea,2009,0,134,0,6,0
Eritrea,2010,0,134,0,6,0
Eritrea,2011,0,136,0,26,0
Eritrea,2012,0,145,0,35,0
Eritrea,2013,0,147,0,35,0
Estonia,1928,,,,9,
Estonia,1929,,,,8,
Estonia,1930,,,,6,
Estonia,1931,,,,6,
Estonia,1932,,,,4,
Estonia,1933,,,,4,
Estonia,1934,,,,4,
Estonia,1935,,,,5,
Estonia,1936,,,,7,
Estonia,1937,,,,9,
Estonia,1938,,,,11,
Estonia,1939,,,,10,
Estonia,1992,4968,1014,448,82,0
Estonia,1993,3965,1065,222,68,0
Estonia,1994,3843,976,319,55,0
Estonia,1995,3670,687,364,57,0
Estonia,1996,3828,722,401,53,0
Estonia,1997,3796,694,390,58,0
Estonia,1998,3261,773,370,44,0
Estonia,1999,2987,738,360,49,0
Estonia,2000,3111,482,413,45,0
Estonia,2001,3134,614,444,55,0
Estonia,2002,3054,571,372,63,0
Estonia,2003,3595,581,425,69,0
Estonia,2004,3594,552,484,84,0
Estonia,2005,3435,536,499,99,0
Estonia,2006,3270,521,505,115,0
Estonia,2007,3958,515,502,127,0
Estonia,2008,3699,481,481,110,0
Estonia,2009,3237,363,328,44,0
Estonia,2010,4158,378,351,51,0
Estonia,2011,4349,350,314,61,0
Estonia,2012,4062,337,341,66,0
Estonia,2013,4736,280,347,68,0
Ethiopia,1941,,,,3,
Ethiopia,1942,,,,3,
Ethiopia,1943,,,,3,
Ethiopia,1948,,,,1,
Ethiopia,1949,,,,1,
Ethiopia,1950,6,18,0,1,0
Ethiopia,1951,4,12,0,1,0
Ethiopia,1952,3,23,0,1,0
Ethiopia,1953,2,47,0,1,0
Ethiopia,1954,10,59,0,4,0
Ethiopia,1955,8,50,0,4,0
Ethiopia,1956,8,54,0,4,0
Ethiopia,1957,0,85,0,3,0
Ethiopia,1958,7,76,0,4,0
Ethiopia,1959,4,85,0,3,0
Ethiopia,1960,7,85,0,4,0
Ethiopia,1961,7,82,0,4,0
Ethiopia,1962,6,96,0,6,0
Ethiopia,1963,7,104,0,5,0
Ethiopia,1964,1,104,0,6,0
Ethiopia,1965,7,157,0,13,0
Ethiopia,1966,7,204,0,14,0
Ethiopia,1967,1,272,0,20,0
Ethiopia,1968,4,443,0,24,0
Ethiopia,1969,7,424,0,23,0
Ethiopia,1970,0,426,0,25,0
Ethiopia,1971,0,476,0,29,0
Ethiopia,1972,0,358,0,26,0
Ethiopia,1973,0,461,0,17,0
Ethiopia,1974,0,458,0,16,0
Ethiopia,1975,0,310,0,20,0
Ethiopia,1976,0,301,0,20,0
Ethiopia,1977,0,276,0,10,0
Ethiopia,1978,0,362,0,12,0
Ethiopia,1979,0,491,0,13,0
Ethiopia,1980,0,482,0,15,0
Ethiopia,1981,0,491,0,18,0
Ethiopia,1982,0,384,0,20,0
Ethiopia,1983,0,480,0,23,0
Ethiopia,1984,0,421,0,33,0
Ethiopia,1985,0,461,0,34,0
Ethiopia,1986,0,567,0,37,0
Ethiopia,1987,0,656,0,48,0
Ethiopia,1988,0,674,0,55,0
Ethiopia,1989,0,720,0,51,0
Ethiopia,1990,0,777,0,46,0
Ethiopia,1991,0,775,0,39,0
Ethiopia,1992,0,768,0,41,0
Ethiopia,1993,0,778,0,48,0
Ethiopia,1994,0,548,0,63,0
Ethiopia,1995,0,616,0,83,0
Ethiopia,1996,0,686,0,94,0
Ethiopia,1997,0,730,0,102,0
Ethiopia,1998,0,776,0,102,0
Ethiopia,1999,0,774,0,87,0
Ethiopia,2000,0,848,0,120,0
Ethiopia,2001,0,1065,0,122,0
Ethiopia,2002,0,1111,0,122,0
Ethiopia,2003,0,1206,0,154,0
Ethiopia,2004,0,1265,0,179,0
Ethiopia,2005,0,1183,0,213,0
Ethiopia,2006,0,1266,0,235,0
Ethiopia,2007,0,1419,0,221,0
Ethiopia,2008,11,1534,0,249,0
Ethiopia,2009,30,1548,0,230,0
Ethiopia,2010,36,1537,0,223,0
Ethiopia,2011,123,1701,0,283,0
Ethiopia,2012,162,1697,0,476,0
Ethiopia,2013,211,2009,0,680,0
Faeroe Islands,1950,9,2,0,0,0
Faeroe Islands,1951,7,4,0,0,0
Faeroe Islands,1952,5,10,0,0,0
Faeroe Islands,1953,5,18,0,0,0
Faeroe Islands,1954,6,15,0,0,0
Faeroe Islands,1955,6,22,0,0,0
Faeroe Islands,1956,4,28,0,0,0
Faeroe Islands,1957,2,23,0,0,0
Faeroe Islands,1958,1,30,0,0,0
Faeroe Islands,1959,1,26,0,0,0
Faeroe Islands,1960,1,14,0,0,0
Faeroe Islands,1961,2,28,0,0,0
Faeroe Islands,1962,1,31,0,0,0
Faeroe Islands,1963,3,31,0,0,0
Faeroe Islands,1964,2,31,0,0,0
Faeroe Islands,1965,2,35,0,0,0
Faeroe Islands,1966,2,36,0,0,0
Faeroe Islands,1967,1,44,0,0,0
Faeroe Islands,1968,1,49,0,0,0
Faeroe Islands,1969,1,57,0,0,0
Faeroe Islands,1970,1,69,0,0,0
Faeroe Islands,1971,1,70,0,0,0
Faeroe Islands,1972,1,64,0,0,0
Faeroe Islands,1973,0,69,0,0,0
Faeroe Islands,1974,0,82,0,0,0
Faeroe Islands,1975,0,95,0,0,0
Faeroe Islands,1976,0,90,0,0,0
Faeroe Islands,1977,0,111,0,0,0
Faeroe Islands,1978,0,109,0,0,0
Faeroe Islands,1979,0,131,0,0,0
Faeroe Islands,1980,0,115,0,0,0
Faeroe Islands,1981,0,120,0,0,0
Faeroe Islands,1982,0,125,0,0,0
Faeroe Islands,1983,0,133,0,0,0
Faeroe Islands,1984,0,136,0,0,0
Faeroe Islands,1985,0,141,0,0,0
Faeroe Islands,1986,0,134,0,0,0
Faeroe Islands,1987,0,136,0,0,0
Faeroe Islands,1988,0,144,0,0,0
Faeroe Islands,1989,0,158,0,0,0
Faeroe Islands,1990,0,168,0,0,0
Faeroe Islands,1991,0,161,0,0,0
Faeroe Islands,1992,0,163,0,0,0
Faeroe Islands,1993,0,181,0,0,0
Faeroe Islands,1994,0,158,0,0,0
Faeroe Islands,1995,0,186,0,0,0
Faeroe Islands,1996,0,164,0,0,0
Faeroe Islands,1997,0,161,0,0,0
Faeroe Islands,1998,0,170,0,0,0
Faeroe Islands,1999,0,172,0,0,0
Faeroe Islands,2000,0,188,0,0,0
Faeroe Islands,2001,0,208,0,0,0
Faeroe Islands,2002,0,200,0,0,0
Faeroe Islands,2003,0,204,0,0,0
Faeroe Islands,2004,0,209,0,0,0
Faeroe Islands,2005,0,197,0,0,0
Faeroe Islands,2006,0,185,0,0,0
Faeroe Islands,2007,0,188,0,0,0
Faeroe Islands,2008,0,172,0,0,0
Faeroe Islands,2009,0,157,0,0,0
Faeroe Islands,2010,0,172,0,0,0
Faeroe Islands,2011,0,155,0,0,0
Faeroe Islands,2012,0,161,0,0,0
Faeroe Islands,2013,0,162,0,0,0
Falkland Islands,1950,0,75,0,0,0
Falkland Islands,1951,0,97,0,0,0
Falkland Islands,1952,0,69,0,0,0
Falkland Islands,1953,0,28,0,0,0
Falkland Islands,1954,0,80,0,0,0
Falkland Islands,1955,0,82,0,0,0
Falkland Islands,1956,0,85,0,0,0
Falkland Islands,1957,0,85,0,0,0
Falkland Islands,1958,0,100,0,0,0
Falkland Islands,1959,0,28,0,0,0
Falkland Islands,1960,0,53,0,0,0
Falkland Islands,1961,0,42,0,0,0
Falkland Islands,1962,0,13,0,0,0
Falkland Islands,1963,0,13,0,0,0
Falkland Islands,1964,0,3,0,0,0
Falkland Islands,1965,0,3,0,0,0
Falkland Islands,1966,0,3,0,0,0
Falkland Islands,1967,0,5,0,0,0
Falkland Islands,1970,2,1,0,0,0
Falkland Islands,1971,2,1,0,0,0
Falkland Islands,1972,2,1,0,0,0
Falkland Islands,1973,3,1,0,0,0
Falkland Islands,1974,3,1,0,0,0
Falkland Islands,1975,3,1,0,0,0
Falkland Islands,1976,3,1,0,0,0
Falkland Islands,1977,3,1,0,0,0
Falkland Islands,1978,3,1,0,0,0
Falkland Islands,1979,3,1,0,0,0
Falkland Islands,1980,3,1,0,0,0
Falkland Islands,1981,3,3,0,0,0
Falkland Islands,1982,2,3,0,0,0
Falkland Islands,1983,3,3,0,0,0
Falkland Islands,1984,3,3,0,0,0
Falkland Islands,1985,4,4,0,0,0
Falkland Islands,1986,4,5,0,0,0
Falkland Islands,1987,4,6,0,0,0
Falkland Islands,1988,4,8,0,0,0
Falkland Islands,1989,4,8,0,0,0
Falkland Islands,1990,4,7,0,0,0
Falkland Islands,1991,4,7,0,0,0
Falkland Islands,1992,4,7,0,0,0
Falkland Islands,1993,4,7,0,0,0
Falkland Islands,1994,4,7,0,0,0
Falkland Islands,1995,4,8,0,0,0
Falkland Islands,1996,4,8,0,0,0
Falkland Islands,1997,4,9,0,0,0
Falkland Islands,1998,3,8,0,0,0
Falkland Islands,1999,3,8,0,0,0
Falkland Islands,2000,3,8,0,0,0
Falkland Islands,2001,3,8,0,0,0
Falkland Islands,2002,3,9,0,0,0
Falkland Islands,2003,3,10,0,0,0
Falkland Islands,2004,3,11,0,0,0
Falkland Islands,2005,3,11,0,0,0
Falkland Islands,2006,3,13,0,0,0
Falkland Islands,2007,3,13,0,0,0
Falkland Islands,2008,3,13,0,0,0
Falkland Islands,2009,3,13,0,0,0
Falkland Islands,2010,3,12,0,0,0
Falkland Islands,2011,3,12,0,0,0
Falkland Islands,2012,3,12,0,0,0
Falkland Islands,2013,3,12,0,0,0
Federation of Malaya-Singapore,1950,346,1075,0,0,0
Federation of Malaya-Singapore,1951,373,1725,0,0,0
Federation of Malaya-Singapore,1952,340,2215,0,0,0
Federation of Malaya-Singapore,1953,266,2316,0,4,0
Federation of Malaya-Singapore,1954,205,2583,0,12,0
Federation of Malaya-Singapore,1955,197,2796,0,15,0
Federation of Malaya-Singapore,1956,184,2842,0,14,0
Fiji,1950,7,26,0,0,0
Fiji,1951,14,23,0,0,0
Fiji,1952,17,26,0,0,0
Fiji,1953,14,32,0,0,0
Fiji,1954,15,28,0,0,0
Fiji,1955,13,34,0,0,0
Fiji,1956,12,42,0,0,0
Fiji,1957,4,40,0,0,0
Fiji,1958,2,46,0,0,0
Fiji,1959,7,47,0,0,0
Fiji,1960,5,48,0,0,0
Fiji,1961,1,44,0,0,0
Fiji,1962,5,58,0,0,0
Fiji,1963,5,61,0,0,0
Fiji,1964,3,109,0,4,0
Fiji,1965,2,87,0,5,0
Fiji,1966,1,80,0,6,0
Fiji,1967,4,86,0,6,0
Fiji,1968,1,100,0,7,0
Fiji,1969,1,111,0,7,0
Fiji,1970,0,134,0,8,0
Fiji,1971,1,137,0,11,0
Fiji,1972,0,146,0,12,0
Fiji,1973,0,160,0,12,0
Fiji,1974,5,167,0,11,0
Fiji,1975,12,147,0,10,0
Fiji,1976,7,116,0,9,0
Fiji,1977,14,185,0,10,0
Fiji,1978,18,165,0,11,0
Fiji,1979,17,199,0,13,0
Fiji,1980,15,191,0,11,0
Fiji,1981,13,269,0,13,0
Fiji,1982,17,200,0,12,0
Fiji,1983,13,167,0,15,0
Fiji,1984,16,130,0,13,0
Fiji,1985,12,133,0,13,0
Fiji,1986,11,141,0,13,0
Fiji,1987,4,118,0,8,0
Fiji,1988,3,142,0,6,0
Fiji,1989,12,152,0,8,0
Fiji,1990,17,194,0,11,0
Fiji,1991,13,160,0,11,0
Fiji,1992,14,172,0,11,0
Fiji,1993,14,183,0,11,0
Fiji,1994,14,196,0,13,0
Fiji,1995,14,210,0,12,0
Fiji,1996,16,217,0,11,0
Fiji,1997,16,172,0,13,0
Fiji,1998,14,166,0,12,0
Fiji,1999,13,193,0,13,0
Fiji,2000,12,211,0,13,0
Fiji,2001,11,280,0,13,0
Fiji,2002,12,202,0,15,0
Fiji,2003,12,207,0,16,0
Fiji,2004,0,293,0,16,0
Fiji,2005,0,353,0,19,0
Fiji,2006,0,352,0,19,0
Fiji,2007,0,308,0,20,0
Fiji,2008,0,118,0,19,0
Fiji,2009,0,276,0,15,0
Fiji,2010,0,418,0,18,0
Fiji,2011,0,418,0,16,0
