Entity,Year,Assassination,Hostage Taking (Kidnapping),Bombing/Explosion,Facility/Infrastructure Attack,Armed Assault,Hijacking,Unknown,Hostage Taking (Barricade Incident),Unarmed Assault
Netherlands,1971,0,0,1,0,0,0,0,0,0
Netherlands,1972,0,0,1,0,0,0,0,0,0
Netherlands,1973,0,0,0,0,0,1,0,0,0
Netherlands,1974,0,0,0,0,1,0,0,1,0
Netherlands,1975,0,0,1,0,2,0,0,1,0
Netherlands,1976,0,0,0,2,1,0,0,0,0
Netherlands,1977,0,0,1,0,5,0,0,0,0
Netherlands,1978,0,0,0,1,0,0,1,1,0
Netherlands,1979,2,0,1,0,0,0,0,0,0
Netherlands,1980,0,0,1,0,0,0,0,0,0
Netherlands,1981,0,0,0,1,0,0,0,0,0
Netherlands,1982,1,0,0,0,0,0,0,1,0
Netherlands,1983,0,0,1,1,0,0,0,0,0
Netherlands,1984,0,0,1,0,0,0,0,0,0
Netherlands,1985,0,0,4,0,0,0,0,0,0
Netherlands,1986,0,0,8,6,0,0,0,0,0
Netherlands,1987,1,0,0,0,0,0,0,0,0
Netherlands,1988,3,0,1,0,0,0,0,0,0
Netherlands,1989,1,0,4,0,0,0,0,0,0
Netherlands,1990,1,0,5,0,0,0,0,0,0
Netherlands,1991,0,0,3,3,0,0,2,0,0
Netherlands,1992,0,0,2,3,0,0,7,0,0
Netherlands,1994,1,0,1,1,0,0,0,0,0
Netherlands,1995,0,0,3,4,0,0,0,0,0
Netherlands,1996,0,0,2,4,0,0,0,0,0
Netherlands,1997,0,0,0,0,1,0,0,0,0
Netherlands,1999,0,0,0,0,0,0,0,1,0
Netherlands,2000,0,0,1,0,0,0,0,0,0
Netherlands,2001,0,0,1,0,0,0,0,0,0
Netherlands,2002,1,0,1,0,0,0,0,0,0
Netherlands,2003,0,0,3,0,0,0,0,0,0
Netherlands,2004,1,0,0,0,0,0,0,0,0
Netherlands,2008,0,0,0,1,0,0,0,0,0
Netherlands,2009,1,0,0,0,0,0,0,0,0
Netherlands,2010,0,0,1,0,0,0,0,0,0
Netherlands,2011,0,0,0,2,0,0,0,0,0
Netherlands,2014,0,0,0,1,0,0,0,0,0
Netherlands,2015,0,0,0,3,0,0,0,0,0
Netherlands,2016,0,0,0,4,2,0,0,0,0
Netherlands,2017,0,0,0,1,0,0,0,0,0
New Caledonia,1984,2,0,3,5,0,0,0,0,0
New Caledonia,1985,1,0,6,0,0,0,0,0,0
New Caledonia,1986,0,0,1,1,0,0,0,0,0
New Caledonia,1988,4,2,1,0,2,0,0,0,0
New Caledonia,1989,1,0,0,0,0,0,0,0,0
New Caledonia,1992,0,0,0,2,0,0,0,0,0
New Hebrides,1980,0,0,1,0,0,0,0,0,0
New Zealand,1973,0,0,0,0,1,0,0,0,0
New Zealand,1981,0,0,1,1,0,0,0,0,0
New Zealand,1984,0,0,1,0,0,0,0,0,0
New Zealand,1991,0,0,1,0,0,0,0,0,0
New Zealand,1994,0,1,0,0,0,0,0,0,0
New Zealand,1996,0,0,2,0,0,0,0,0,0
New Zealand,1997,0,0,0,1,0,0,0,0,0
New Zealand,2001,0,0,0,1,0,0,0,0,0
New Zealand,2003,0,0,0,1,0,0,0,0,2
New Zealand,2008,0,0,1,0,0,0,0,0,4
New Zealand,2014,0,0,0,1,0,0,0,0,0
New Zealand,2016,0,0,0,1,0,0,0,0,0
Nicaragua,1970,0,1,0,0,0,0,0,0,0
Nicaragua,1974,0,1,0,0,0,0,0,0,0
Nicaragua,1975,0,0,0,0,0,0,0,1,0
Nicaragua,1977,0,0,0,0,5,0,0,0,0
Nicaragua,1978,23,3,13,4,19,0,12,2,0
Nicaragua,1979,41,17,20,8,46,1,65,8,0
Nicaragua,1980,13,0,0,0,21,0,1,0,0
Nicaragua,1981,1,5,2,0,38,1,0,0,0
Nicaragua,1982,1,3,9,0,48,0,0,2,0
Nicaragua,1983,3,6,37,3,248,1,0,1,0
Nicaragua,1984,4,9,39,13,237,0,0,0,0
Nicaragua,1985,0,2,24,13,215,0,2,2,0
Nicaragua,1986,0,8,14,1,147,0,1,0,0
Nicaragua,1987,0,2,69,0,148,0,4,0,0
Nicaragua,1988,0,2,11,0,49,0,0,0,0
Nicaragua,1989,0,1,0,0,18,0,0,2,0
Nicaragua,1990,8,0,3,2,2,0,0,0,0
Nicaragua,1991,8,7,26,6,31,0,2,0,0
Nicaragua,1992,1,1,7,0,13,0,5,3,0
Nicaragua,1994,2,4,4,0,3,0,2,4,0
Nicaragua,1995,1,2,10,0,3,1,1,0,0
Nicaragua,1996,3,5,3,0,12,0,1,2,0
Nicaragua,1997,0,1,4,0,1,0,1,0,0
Nicaragua,1999,0,1,0,0,0,0,0,0,0
Nicaragua,2000,0,0,0,0,1,0,0,0,0
Nicaragua,2014,0,0,0,0,2,0,0,0,0
Niger,1985,0,0,0,0,0,0,1,0,0
Niger,1989,0,0,1,0,0,0,0,0,0
Niger,1991,0,1,0,1,4,0,0,0,0
Niger,1992,1,1,1,0,12,0,1,0,0
Niger,1994,0,0,0,0,4,0,4,0,0
Niger,1995,1,0,0,0,0,0,1,0,0
Niger,1996,0,0,0,0,0,0,1,0,0
Niger,1997,0,0,2,0,1,0,0,0,0
Niger,1999,1,0,0,0,0,0,0,0,1
Niger,2007,0,3,1,1,2,0,0,0,0
Niger,2008,0,7,1,0,1,0,0,0,0
Niger,2009,0,1,0,0,1,0,2,0,0
Niger,2010,0,2,0,0,1,0,0,0,0
Niger,2011,0,1,0,0,1,0,0,0,0
Niger,2012,0,1,0,0,0,0,0,0,0
Niger,2013,0,0,2,0,2,0,0,0,0
Niger,2014,0,0,0,0,5,0,0,0,0
Niger,2015,0,0,11,1,22,0,7,0,0
Niger,2016,1,2,5,3,7,0,7,0,0
Niger,2017,0,3,1,2,7,0,0,0,0
Nigeria,1976,1,0,0,0,0,0,0,0,0
Nigeria,1980,0,0,0,0,0,0,1,0,0
Nigeria,1983,3,0,0,0,0,0,0,0,0
Nigeria,1988,2,0,0,0,0,0,0,0,0
Nigeria,1991,0,0,0,3,0,0,0,0,0
Nigeria,1992,2,1,1,1,5,0,0,0,1
Nigeria,1994,0,0,5,1,2,0,0,0,0
Nigeria,1995,1,0,0,0,0,0,0,0,0
Nigeria,1996,4,0,6,0,1,0,0,0,0
Nigeria,1997,0,2,11,0,7,0,0,0,0
Nigeria,1998,0,0,2,0,0,0,0,0,0
Nigeria,1999,0,7,0,4,6,0,1,0,0
Nigeria,2000,0,4,0,1,0,0,0,0,1
Nigeria,2001,1,1,1,1,1,0,0,0,0
Nigeria,2002,2,0,1,0,3,0,0,0,0
Nigeria,2003,1,3,3,0,1,0,0,1,0
Nigeria,2004,2,0,0,0,4,0,0,0,0
Nigeria,2005,0,2,3,1,3,0,0,0,0
Nigeria,2006,4,12,6,5,7,0,0,2,1
Nigeria,2007,4,32,4,4,16,0,0,1,0
Nigeria,2008,1,29,18,5,18,2,2,0,1
Nigeria,2009,0,5,16,6,9,0,6,0,0
Nigeria,2010,6,11,20,2,18,0,6,0,0
Nigeria,2011,3,3,83,4,82,0,0,0,0
Nigeria,2012,32,24,220,81,247,0,7,4,1
Nigeria,2013,27,45,55,17,196,0,6,0,0
Nigeria,2014,27,106,130,53,373,3,18,2,2
Nigeria,2015,26,44,203,16,319,0,26,4,0
Nigeria,2016,27,53,174,19,240,3,13,3,1
Nigeria,2017,29,77,153,22,179,1,18,4,1
North America,1970,8,5,278,149,28,2,0,0,2
North America,1971,4,1,143,75,21,1,1,1,0
North America,1972,9,1,40,15,3,3,0,2,0
North America,1973,8,6,22,4,22,0,0,2,0
North America,1974,3,4,76,11,15,0,0,0,2
North America,1975,9,1,133,4,9,0,1,2,0
North America,1976,10,5,79,12,15,1,1,0,2
North America,1977,9,4,92,28,11,0,0,5,0
North America,1978,6,9,67,14,16,0,1,4,0
North America,1979,9,4,44,5,14,1,1,1,0
North America,1980,9,6,33,7,16,1,1,2,0
North America,1981,5,2,42,10,10,0,0,8,0
North America,1982,11,2,48,13,2,0,5,4,1
North America,1983,4,0,22,12,2,1,1,5,0
North America,1984,5,0,31,21,1,2,0,3,4
North America,1985,3,1,27,11,0,0,0,1,1
North America,1986,3,0,34,14,1,0,0,0,1
North America,1987,0,0,19,16,0,0,0,0,0
North America,1988,1,0,17,11,0,0,0,1,0
North America,1989,6,0,17,20,1,0,0,0,0
North America,1990,7,1,16,13,0,0,0,0,0
North America,1991,4,1,13,20,2,0,0,0,0
North America,1992,8,0,5,24,2,0,0,1,1
North America,1994,22,7,19,23,15,0,5,10,0
North America,1995,9,6,17,32,17,0,4,8,1
North America,1996,18,12,19,17,39,0,3,1,2
North America,1997,28,27,18,19,36,0,7,0,2
North America,1998,1,0,12,19,4,0,0,0,1
North America,1999,0,1,8,23,9,0,0,0,15
North America,2000,1,1,6,27,3,0,0,0,3
North America,2001,1,0,8,21,2,4,0,0,12
North America,2002,0,0,20,10,2,1,0,0,0
North America,2003,0,0,7,24,1,0,0,0,2
North America,2004,1,0,1,10,0,0,0,0,0
North America,2005,1,0,9,11,0,0,0,0,1
North America,2006,0,1,5,4,4,0,0,0,1
North America,2007,1,0,3,7,7,0,0,0,0
North America,2008,0,2,9,12,4,0,1,0,3
North America,2009,1,0,5,3,7,0,0,0,0
North America,2010,0,1,9,11,1,0,0,1,1
North America,2011,0,1,5,3,3,0,0,0,0
North America,2012,1,4,8,17,7,0,0,0,2
North America,2013,2,1,9,12,4,1,0,0,3
North America,2014,1,3,5,6,21,0,0,0,1
North America,2015,6,1,19,18,13,0,0,2,3
North America,2016,6,0,9,37,20,0,0,1,2
North America,2017,14,2,6,31,38,0,0,2,4
North Korea,1994,0,0,0,0,1,0,0,0,0
North Yemen,1974,0,0,1,0,0,0,0,0,0
North Yemen,1977,1,0,0,0,0,0,0,0,0
North Yemen,1978,2,0,0,0,0,0,0,0,0
North Yemen,1981,1,0,0,0,0,0,0,0,0
North Yemen,1988,0,0,1,0,0,0,0,0,0
Norway,1979,0,0,0,0,0,1,0,0,0
Norway,1981,0,0,0,0,0,0,0,1,0
Norway,1987,0,0,1,0,0,0,1,0,0
Norway,1991,0,0,0,2,0,0,0,0,0
Norway,1992,0,0,0,1,0,0,1,0,0
Norway,1994,0,0,1,0,0,1,0,0,0
Norway,1996,1,0,0,0,0,0,0,0,0
Norway,2001,0,0,0,0,1,0,0,0,0
Norway,2003,0,0,0,1,0,0,0,0,0
Norway,2006,0,0,0,1,0,0,0,0,0
Norway,2010,0,0,0,0,1,0,0,0,0
Norway,2011,0,0,1,0,1,1,0,0,0
Norway,2017,0,0,1,0,0,0,0,0,0
Pakistan,1970,1,0,0,0,0,0,0,0,0
Pakistan,1974,0,0,2,0,0,0,0,0,0
Pakistan,1975,1,0,1,0,0,0,0,0,0
Pakistan,1976,0,0,2,1,0,0,0,0,0
Pakistan,1978,0,0,1,0,1,0,0,0,0
Pakistan,1979,1,0,2,3,0,0,0,0,1
Pakistan,1980,0,0,1,0,0,0,0,0,0
Pakistan,1981,2,0,0,1,0,1,0,0,0
Pakistan,1982,2,0,2,0,0,0,0,0,0
Pakistan,1983,0,0,8,0,1,0,0,0,0
Pakistan,1984,0,0,2,0,0,0,1,0,0
Pakistan,1985,0,0,2,0,0,0,0,0,0
Pakistan,1986,2,0,20,0,1,1,0,0,0
Pakistan,1987,1,3,48,2,1,0,5,0,0
Pakistan,1988,6,0,35,0,2,1,0,0,0
Pakistan,1989,7,1,32,1,4,0,0,0,0
Pakistan,1990,18,2,43,0,24,0,0,0,0
Pakistan,1991,24,34,59,3,27,0,3,0,0
Pakistan,1992,21,10,28,5,17,1,3,0,0
Pakistan,1994,40,2,20,5,77,1,6,0,3
Pakistan,1995,259,10,34,8,272,1,31,0,51
Pakistan,1996,78,5,31,3,56,0,5,0,2
Pakistan,1997,96,1,15,1,83,0,9,0,1
Pakistan,1998,2,0,24,0,11,0,0,0,0
Pakistan,1999,6,0,19,1,13,0,0,0,0
Pakistan,2000,7,0,38,0,4,0,0,0,0
Pakistan,2001,5,0,33,1,13,0,0,0,1
Pakistan,2002,3,1,31,0,11,0,0,0,0
Pakistan,2003,6,1,13,0,9,0,0,0,0
Pakistan,2004,5,1,50,0,11,0,0,0,0
Pakistan,2005,5,1,59,0,11,1,0,0,0
Pakistan,2006,7,4,126,1,26,0,0,0,0
Pakistan,2007,10,22,178,7,41,0,0,2,0
Pakistan,2008,19,74,295,42,120,3,10,2,3
Pakistan,2009,29,56,419,18,118,3,22,0,2
Pakistan,2010,44,79,379,17,177,0,13,3,1
Pakistan,2011,42,71,553,25,304,1,15,0,1
Pakistan,2012,74,71,1038,18,422,1,25,4,1
Pakistan,2013,161,115,1320,64,525,1,20,5,4
Pakistan,2014,124,106,1205,36,640,1,29,7,3
Pakistan,2015,149,58,627,24,360,2,18,4,1
Pakistan,2016,82,55,429,9,274,0,9,6,0
Pakistan,2017,67,40,389,4,203,0,12,2,2
Palestine,1972,0,0,0,0,1,0,0,0,0
Palestine,1976,0,0,1,0,0,0,0,0,0
Palestine,1978,0,0,3,1,0,0,0,0,0
Palestine,1979,2,0,20,0,0,0,0,0,0
Palestine,1980,13,0,35,3,5,0,0,0,0
Palestine,1981,2,0,10,1,4,0,0,0,0
Palestine,1982,2,0,24,0,13,0,0,0,0
Palestine,1983,5,0,17,6,6,0,0,0,0
Palestine,1984,3,0,14,0,9,0,0,0,0
Palestine,1985,0,0,0,1,0,0,0,0,0
Palestine,1986,3,0,7,0,3,0,0,0,0
Palestine,1987,2,1,4,0,4,0,0,0,0
Palestine,1988,5,0,6,0,6,0,1,0,0
Palestine,1989,70,4,7,2,14,0,0,0,3
Palestine,1990,57,8,11,1,9,0,1,0,1
Palestine,1991,33,2,13,8,23,0,1,0,3
Palestine,1992,49,3,12,6,32,0,6,2,9
Palestine,1994,43,4,22,2,59,0,12,0,23
Palestine,1995,6,2,14,3,37,0,5,0,0
Palestine,1996,5,0,6,5,12,0,1,0,1
Palestine,1997,2,0,5,2,12,0,0,0,1
Palestine,1998,0,0,4,1,7,0,0,0,0
Palestine,1999,0,0,4,0,5,0,1,0,1
Palestine,2000,2,0,11,0,15,0,0,0,0
Palestine,2001,5,4,43,1,69,0,0,0,1
Palestine,2002,0,3,28,0,55,0,0,0,0
Palestine,2003,1,0,32,0,12,0,0,0,0
Palestine,2004,2,2,23,0,7,0,0,0,0
Palestine,2005,1,4,17,4,11,0,1,0,0
Palestine,2006,2,9,12,3,8,0,0,1,0
Palestine,2007,3,16,26,3,40,0,0,0,0
Palestine,2008,1,1,32,8,19,0,0,0,2
Palestine,2009,0,0,4,2,3,0,1,0,0
Palestine,2010,0,0,2,6,3,0,0,0,0
Palestine,2011,0,2,8,6,3,0,0,0,1
Palestine,2012,1,0,12,6,4,0,0,0,0
Palestine,2013,3,2,22,10,26,0,0,0,1
Palestine,2014,2,10,69,10,35,0,1,0,6
Palestine,2015,5,1,36,18,154,0,1,0,31
Palestine,2016,1,0,20,10,115,1,0,0,10
Palestine,2017,1,2,17,6,49,0,0,0,8
Panama,1972,0,0,1,0,0,0,0,0,0
Panama,1976,0,0,2,0,0,0,0,0,0
Panama,1979,0,0,4,0,0,0,0,0,0
Panama,1980,0,0,2,1,0,0,1,0,0
Panama,1981,0,0,2,2,0,0,0,0,0
Panama,1983,0,0,9,0,0,0,0,0,0
Panama,1984,0,0,2,0,0,0,0,0,0
Panama,1986,1,0,4,0,0,0,0,0,0
Panama,1987,2,0,2,0,0,0,0,0,0
Panama,1988,1,0,0,0,0,0,0,0,0
Panama,1989,0,0,2,0,0,0,0,0,0
Panama,1990,0,1,12,1,0,1,0,0,0
Panama,1991,3,1,7,1,4,0,0,0,0
Panama,1992,0,0,21,7,5,2,2,0,0
Panama,1994,0,0,2,0,1,0,0,0,0
Panama,1995,4,0,1,0,0,0,1,0,0
Panama,1996,0,1,0,0,0,0,1,0,0
Panama,1997,0,0,0,1,3,0,2,0,0
Panama,1999,0,0,1,0,0,0,0,0,0
Panama,2000,0,0,1,0,0,0,0,0,0
Panama,2009,0,0,0,0,1,0,0,0,0
Panama,2016,0,0,0,0,1,0,0,0,0
Papua New Guinea,1989,7,0,6,1,10,0,0,0,0
Papua New Guinea,1990,4,2,1,3,8,0,0,0,0
Papua New Guinea,1991,2,0,0,0,0,0,0,0,0
Papua New Guinea,1992,0,0,0,1,5,1,3,0,0
Papua New Guinea,1994,0,0,0,0,2,0,1,0,0
Papua New Guinea,1995,1,0,0,0,6,1,2,0,0
Papua New Guinea,1996,1,0,3,0,1,0,4,1,0
Papua New Guinea,1997,0,2,0,0,0,0,0,0,0
Papua New Guinea,2002,0,0,1,0,0,0,0,0,0
Papua New Guinea,2007,0,0,0,0,0,0,0,1,0
Papua New Guinea,2017,0,2,1,4,1,0,0,0,0
Paraguay,1970,1,0,0,0,0,0,0,0,0
Paraguay,1976,1,0,0,0,0,0,0,0,0
Paraguay,1980,1,0,0,0,0,1,0,0,0
Paraguay,1984,2,0,0,0,0,0,0,0,0
Paraguay,1985,1,0,0,0,0,0,0,0,0
Paraguay,1987,0,0,1,0,0,0,0,0,0
Paraguay,1992,1,0,0,0,3,0,0,0,0
Paraguay,1994,2,0,0,0,0,0,0,0,0
Paraguay,1995,0,0,0,0,2,0,0,0,10
Paraguay,1997,1,0,1,1,2,1,0,0,0
Paraguay,1999,1,0,0,0,0,0,0,0,0
Paraguay,2000,0,0,1,1,0,0,0,0,0
Paraguay,2010,0,0,0,0,2,0,0,0,0
Paraguay,2011,0,1,3,0,0,0,0,0,0
Paraguay,2012,0,0,2,1,1,0,0,0,0
Paraguay,2013,2,2,2,1,3,0,0,0,0
Paraguay,2014,0,3,3,4,3,0,1,1,0
Paraguay,2015,0,6,1,3,5,0,2,2,0
Paraguay,2016,1,4,2,4,4,0,0,0,0
Paraguay,2017,0,5,0,2,2,0,0,1,0
Peru,1973,0,0,3,0,0,0,0,0,0
Peru,1974,0,0,2,0,1,0,0,0,0
Peru,1975,0,0,1,0,0,0,1,0,0
Peru,1977,0,0,4,0,0,0,0,0,0
Peru,1978,0,2,2,0,0,0,0,0,0
Peru,1979,0,1,0,0,2,0,0,0,0
Peru,1980,3,0,50,4,2,0,3,1,1
Peru,1981,9,0,124,6,5,0,2,3,0
Peru,1982,47,0,168,49,57,1,23,5,0
Peru,1983,91,8,211,30,146,0,43,7,0
Peru,1984,79,4,272,20,155,1,56,5,0
Peru,1985,39,6,216,12,63,0,6,9,1
Peru,1986,72,12,353,25,77,0,12,16,1
Peru,1987,81,6,355,13,116,0,47,9,0
Peru,1988,74,1,155,12,107,0,2,4,0
Peru,1989,166,12,279,4,168,0,1,0,0
Peru,1990,126,10,215,13,125,1,0,5,0
Peru,1991,116,13,380,12,130,2,1,4,0
Peru,1992,70,3,201,6,96,0,2,5,0
Peru,1994,13,2,55,9,8,0,4,0,0
Peru,1995,4,0,18,1,6,2,13,0,0
Peru,1996,4,0,10,0,13,0,13,1,1
Peru,1997,0,9,19,2,22,0,6,0,0
Peru,1998,0,0,3,1,1,0,0,0,0
Peru,1999,0,0,0,0,3,0,2,0,0
Peru,2000,0,1,1,0,1,0,0,0,0
Peru,2001,0,0,1,1,1,0,0,0,0
Peru,2002,0,1,1,0,0,0,0,0,0
Peru,2003,0,0,1,0,0,0,0,0,0
Peru,2004,0,0,1,0,2,0,0,0,0
Peru,2005,0,0,1,0,1,0,0,0,0
Peru,2006,0,0,0,0,1,0,0,0,0
Peru,2007,0,0,1,0,3,0,0,0,0
Peru,2008,0,0,0,0,0,1,0,0,0
Peru,2009,0,0,3,0,1,0,0,0,0
Peru,2012,0,2,0,1,2,0,1,0,0
Peru,2013,1,1,2,2,3,0,1,0,0
Peru,2014,0,1,3,0,7,0,1,0,0
Peru,2015,4,0,3,0,1,0,2,0,0
Peru,2016,1,0,0,0,0,0,2,0,0
Peru,2017,2,2,1,0,2,0,1,0,0
Philippines,1970,1,0,6,0,0,0,3,0,0
Philippines,1971,0,0,3,0,0,1,0,0,0
Philippines,1972,0,0,2,0,5,0,0,0,0
Philippines,1974,1,0,0,0,0,0,0,0,0
Philippines,1975,0,3,1,0,0,0,0,0,0
Philippines,1976,0,2,1,1,4,2,0,0,0
Philippines,1977,0,0,0,0,2,0,0,0,0
Philippines,1978,1,3,16,0,13,0,3,0,0
Philippines,1979,17,6,3,2,12,0,9,1,0
Philippines,1980,1,2,44,6,5,0,2,0,0
Philippines,1981,1,3,7,4,5,0,9,2,0
Philippines,1982,8,1,12,4,7,0,6,0,0
Philippines,1983,3,0,7,0,4,0,2,0,0
Philippines,1984,17,2,3,0,3,0,18,0,0
Philippines,1985,31,4,21,6,10,0,50,2,0
Philippines,1986,24,9,16,1,13,1,16,0,0
Philippines,1987,36,7,61,3,39,0,9,4,1
Philippines,1988,82,15,29,5,74,0,3,2,0
Philippines,1989,59,7,40,3,46,0,0,1,0
Philippines,1990,67,13,140,8,90,1,0,1,0
Philippines,1991,23,14,59,4,61,0,0,1,0
Philippines,1992,45,13,62,2,40,0,0,0,0
Philippines,1994,9,34,19,0,9,0,1,0,0
Philippines,1995,11,20,13,1,13,0,4,1,0
Philippines,1996,8,14,13,2,15,0,8,1,0
Philippines,1997,3,19,15,0,16,0,4,0,0
Philippines,1998,0,5,10,1,2,0,0,0,0
Philippines,1999,1,9,12,0,8,0,0,0,1
Philippines,2000,4,14,73,3,36,0,2,0,0
Philippines,2001,9,8,17,0,15,0,0,1,0
Philippines,2002,7,6,16,4,14,0,1,0,0
Philippines,2003,6,3,49,9,34,1,5,0,0
Philippines,2004,4,2,12,0,14,0,0,0,0
Philippines,2005,3,0,10,1,9,0,2,0,0
Philippines,2006,8,9,25,3,12,0,1,0,0
Philippines,2007,4,7,31,2,20,0,1,0,0
Philippines,2008,12,32,107,34,76,0,15,0,0
Philippines,2009,13,16,100,26,63,2,8,1,0
Philippines,2010,10,13,56,29,91,1,4,1,0
Philippines,2011,11,13,53,22,45,1,6,0,0
Philippines,2012,22,13,111,14,83,1,4,1,0
Philippines,2013,109,60,181,52,231,1,13,3,1
Philippines,2014,67,55,162,46,243,1,22,1,0
Philippines,2015,105,49,227,44,273,2,16,5,0
Philippines,2016,151,41,200,29,186,8,8,9,0
Philippines,2017,105,56,168,81,217,11,38,15,1
Poland,1971,0,0,1,0,0,0,0,0,0
Poland,1979,0,0,1,0,0,0,0,0,0
Poland,1981,1,0,0,0,0,0,0,0,0
Poland,1990,1,0,6,0,0,0,0,0,0
Poland,1992,3,0,1,1,0,0,0,0,0
Poland,1994,0,0,4,0,0,0,0,0,0
Poland,1995,0,0,3,0,0,0,0,0,1
Poland,1996,0,0,5,0,1,0,0,0,0
Poland,1997,0,0,2,1,0,0,0,0,0
Poland,1998,0,0,1,1,0,0,0,0,0
Poland,2001,0,0,0,0,0,0,0,0,1
Poland,2010,0,0,0,0,1,0,0,0,0
Poland,2016,0,0,2,0,0,0,0,0,0
Poland,2017,0,0,1,0,0,0,0,0,0
Portugal,1972,1,0,0,0,0,0,0,0,0
Portugal,1973,1,0,0,0,0,0,0,0,0
Portugal,1975,0,0,4,0,0,0,0,0,0
Portugal,1976,0,1,14,0,0,0,0,0,0
Portugal,1977,0,0,12,1,2,0,0,0,0
Portugal,1978,0,0,2,1,1,0,0,0,0
Portugal,1979,4,1,10,0,0,0,0,0,0
Portugal,1980,1,1,5,0,1,0,0,0,0
Portugal,1981,2,0,6,1,0,0,1,0,0
Portugal,1982,2,0,0,1,0,0,0,0,0
Portugal,1983,1,0,8,0,0,0,0,0,0
Portugal,1984,2,0,12,0,0,0,0,0,0
Portugal,1985,1,0,19,0,0,0,0,0,0
Portugal,1986,1,0,10,0,0,0,0,0,0
Portugal,1988,1,0,1,0,0,0,0,0,0
Portugal,1989,1,0,0,0,0,0,0,0,0
Portugal,1992,1,0,0,0,0,0,0,0,0
Portugal,1994,0,0,0,0,1,0,0,0,0
Portugal,1995,0,0,0,0,0,0,3,0,0
Portugal,2011,0,0,0,2,0,0,0,0,0
Qatar,1982,0,0,0,1,0,0,0,0,0
Qatar,1989,1,0,0,0,0,0,0,0,0
Qatar,1996,0,0,1,0,0,0,0,0,0
Qatar,2000,0,0,0,0,0,1,0,0,0
Qatar,2001,0,0,0,0,1,0,0,0,0
Qatar,2005,0,0,1,0,0,0,0,0,0
Qatar,2015,0,0,0,0,0,0,1,0,0
Rhodesia,1978,7,2,5,1,3,0,1,0,0
Rhodesia,1979,8,2,24,4,9,0,3,1,0
Rhodesia,1980,1,0,11,0,1,0,0,0,0
Romania,1984,1,0,0,0,0,0,0,0,0
Romania,1985,0,0,1,0,0,0,0,0,0
Romania,1991,1,0,0,0,0,0,0,0,0
Romania,1992,0,0,1,0,0,0,0,0,0
Romania,1995,0,0,1,0,0,0,0,0,0
Romania,2008,0,0,0,0,1,0,0,0,0
Russia,1992,3,2,6,2,5,2,1,0,0
Russia,1994,15,0,22,0,1,4,3,2,0
Russia,1995,12,1,16,0,2,4,1,1,0
Russia,1996,22,4,32,0,5,1,1,1,0
Russia,1997,13,31,26,0,5,2,0,0,0
Russia,1998,7,4,11,0,3,1,0,0,0
Russia,1999,6,5,25,3,13,0,0,0,2
Russia,2000,9,0,86,3,35,0,3,0,2
Russia,2001,14,2,82,4,30,1,0,1,1
Russia,2002,10,4,55,0,16,0,1,1,2
Russia,2003,7,0,48,7,12,0,1,0,1
Russia,2004,7,0,25,3,4,1,1,1,2
Russia,2005,6,0,35,1,22,0,0,0,0
Russia,2006,1,1,30,1,13,0,2,0,8
Russia,2007,1,0,15,3,31,0,1,0,0
Russia,2008,13,2,88,8,58,0,1,0,0
Russia,2009,16,7,81,0,48,0,0,0,0
Russia,2010,31,2,145,9,62,1,0,1,0
Russia,2011,21,3,101,2,60,0,1,0,0
Russia,2012,14,1,88,0,45,0,1,0,2
Russia,2013,11,2,80,6,43,0,0,0,2
Russia,2014,2,1,24,1,19,0,0,0,1
Russia,2015,4,0,4,2,11,0,0,0,0
Russia,2016,4,1,19,3,23,0,2,1,2
Russia,2017,4,0,7,6,13,0,0,0,3
Rwanda,1991,0,0,1,0,2,0,0,0,0
Rwanda,1992,3,0,10,0,5,0,0,0,0
Rwanda,1994,17,0,5,0,9,0,2,0,0
Rwanda,1995,2,0,5,0,8,0,1,0,1
Rwanda,1996,3,0,1,0,6,0,5,0,0
Rwanda,1997,1,0,2,0,17,0,13,0,0
Rwanda,1998,0,2,1,0,6,0,0,0,0
Rwanda,2000,0,0,0,0,0,0,1,0,0
Rwanda,2001,1,0,0,0,1,0,0,0,0
Rwanda,2005,0,0,0,0,1,0,0,0,0
Rwanda,2008,0,0,1,0,0,0,0,0,0
Rwanda,2009,0,0,1,0,0,0,0,0,0
Rwanda,2010,0,0,7,0,1,0,0,0,0
Rwanda,2011,0,0,2,0,0,0,0,0,0
Rwanda,2012,0,0,5,0,1,0,0,0,0
Rwanda,2013,0,0,4,0,0,0,0,0,0
Rwanda,2014,0,0,2,0,0,0,0,0,0
Rwanda,2016,0,0,0,0,1,0,0,0,0
Rwanda,2017,0,1,0,0,1,0,0,0,0
Saint Kitts and Nevis,1995,0,0,0,0,1,0,0,0,1
Saint Lucia,2000,0,0,0,0,1,0,0,0,0
Saudi Arabia,1977,0,0,1,0,0,0,0,0,0
Saudi Arabia,1979,0,0,0,0,1,0,0,0,0
Saudi Arabia,1984,0,0,0,0,0,2,0,0,0
Saudi Arabia,1985,0,0,1,0,0,1,0,0,0
Saudi Arabia,1986,0,0,0,0,0,1,0,0,0
Saudi Arabia,1988,0,0,1,0,0,0,0,0,0
Saudi Arabia,1989,0,0,3,0,0,0,0,0,0
Saudi Arabia,1991,0,0,0,0,2,0,0,0,0
Saudi Arabia,1994,0,0,0,0,0,2,0,0,0
