Entity,Year,xHuman Rights Protection Scores – by Christopher Farris and Keith Schnakenberg
Ghana,1973,0.477306
Ghana,1974,0.443102
Ghana,1975,0.394953
Ghana,1976,0.337226
Ghana,1977,0.008105
Ghana,1978,-0.065169
Ghana,1979,-0.169111
Ghana,1980,-0.039726
Ghana,1981,-0.097889
Ghana,1982,-0.40192
Ghana,1983,-0.417575
Ghana,1984,-0.153265
Ghana,1985,0.034894
Ghana,1986,0.063395
Ghana,1987,0.156388
Ghana,1988,0.240326
Ghana,1989,0.306394
Ghana,1990,0.299727
Ghana,1991,0.305891
Ghana,1992,0.417695
Ghana,1993,0.429744
Ghana,1994,0.393945
Ghana,1995,0.417543
Ghana,1996,0.464697
Ghana,1997,0.388062
Ghana,1998,0.339291
Ghana,1999,0.192004
Ghana,2000,0.100381
Ghana,2001,-0.040407
Ghana,2002,-0.090591
Ghana,2003,-0.057756
Ghana,2004,-0.028101
Ghana,2005,-0.017726
Ghana,2006,-0.137703
Ghana,2007,-0.190046
Ghana,2008,-0.235706
Ghana,2009,-0.291327
Ghana,2010,-0.388702
Ghana,2011,-0.368528
Ghana,2012,-0.225942
Ghana,2013,-0.096509
Ghana,2014,-0.091591
Greece,1949,-0.961858
Greece,1950,-0.949738
Greece,1951,-0.915282
Greece,1952,-0.785807
Greece,1953,-0.538407
Greece,1954,-0.362541
Greece,1955,-0.171414
Greece,1956,-0.021002
Greece,1957,0.104983
Greece,1958,0.221829
Greece,1959,0.31908
Greece,1960,0.403953
Greece,1961,0.485001
Greece,1962,0.555931
Greece,1963,0.61714
Greece,1964,0.669524
Greece,1965,0.715691
Greece,1966,0.764299
Greece,1967,0.805875
Greece,1968,0.841052
Greece,1969,0.867229
Greece,1970,0.891804
Greece,1971,0.91214
Greece,1972,0.938817
Greece,1973,0.954503
Greece,1974,0.971028
Greece,1975,0.981704
Greece,1976,0.986302
Greece,1977,1.02783
Greece,1978,1.04559
Greece,1979,1.04933
Greece,1980,1.04127
Greece,1981,1.01109
Greece,1982,0.936082
Greece,1983,0.798868
Greece,1984,0.770282
Greece,1985,0.704808
Greece,1986,0.604207
Greece,1987,0.493446
Greece,1988,0.475626
Greece,1989,0.499923
Greece,1990,0.712758
Greece,1991,0.808998
Greece,1992,0.641666
Greece,1993,0.40093
Greece,1994,0.32962
Greece,1995,0.398936
Greece,1996,0.542283
Greece,1997,0.60893
Greece,1998,0.708531
Greece,1999,0.71653
Greece,2000,0.752449
Greece,2001,0.580614
Greece,2002,0.49379
Greece,2003,0.384045
Greece,2004,0.37234
Greece,2005,0.285273
Greece,2006,0.072626
Greece,2007,-0.00863
Greece,2008,-0.040117
Greece,2009,0.065102
Greece,2010,0.226005
Greece,2011,0.280361
Greece,2012,0.501932
Greece,2013,0.75616
Greece,2014,0.754659
Grenada,1974,0.343996
Grenada,1975,0.349955
Grenada,1976,0.349584
Grenada,1977,0.336574
Grenada,1978,0.138128
Grenada,1979,-0.069254
Grenada,1980,-0.242401
Grenada,1981,-0.268079
Grenada,1982,-0.179989
Grenada,1983,-0.111052
Grenada,1984,0.587261
Grenada,1985,1.08825
Grenada,1986,1.39435
Grenada,1987,1.60249
Grenada,1988,1.75249
Grenada,1989,1.86018
Grenada,1990,1.9466
Grenada,1991,1.9964
Grenada,1992,2.02833
Grenada,1993,2.0391
Grenada,1994,2.05789
Grenada,1995,2.06326
Grenada,1996,2.04633
Grenada,1997,2.0344
Grenada,1998,2.00785
Grenada,1999,1.979
Grenada,2000,1.94948
Grenada,2001,1.91148
Grenada,2002,1.82308
Grenada,2003,1.71642
Grenada,2004,1.55564
Grenada,2005,1.40952
Grenada,2006,1.36361
Grenada,2007,1.33631
Grenada,2008,1.29526
Grenada,2009,1.241
Grenada,2010,1.14714
Grenada,2011,0.996246
Grenada,2012,1.14329
Grenada,2013,1.21262
Grenada,2014,1.21187
Guatemala,1949,-0.25277
Guatemala,1950,-0.320091
Guatemala,1951,-0.425134
Guatemala,1952,-0.595879
Guatemala,1953,-0.843739
Guatemala,1954,-1.23263
Guatemala,1955,-1.42279
Guatemala,1956,-1.48007
Guatemala,1957,-1.50751
Guatemala,1958,-1.51924
Guatemala,1959,-1.52738
Guatemala,1960,-1.5384
Guatemala,1961,-1.54275
Guatemala,1962,-1.55037
Guatemala,1963,-1.57408
Guatemala,1964,-1.62014
Guatemala,1965,-1.71016
Guatemala,1966,-1.8995
Guatemala,1967,-1.96241
Guatemala,1968,-1.99374
Guatemala,1969,-2.00893
Guatemala,1970,-2.01942
Guatemala,1971,-2.01522
Guatemala,1972,-2.01238
Guatemala,1973,-2.00327
Guatemala,1974,-1.98215
Guatemala,1975,-1.94072
Guatemala,1976,-1.86709
Guatemala,1977,-1.90126
Guatemala,1978,-2.0304
Guatemala,1979,-2.10277
Guatemala,1980,-2.17168
Guatemala,1981,-2.21176
Guatemala,1982,-2.19958
Guatemala,1983,-2.17879
Guatemala,1984,-2.14539
Guatemala,1985,-1.9741
Guatemala,1986,-1.79099
Guatemala,1987,-1.61879
Guatemala,1988,-1.69503
Guatemala,1989,-1.81118
Guatemala,1990,-1.97809
Guatemala,1991,-1.74291
Guatemala,1992,-1.6295
Guatemala,1993,-1.59612
Guatemala,1994,-1.73664
Guatemala,1995,-1.65845
Guatemala,1996,-1.31264
Guatemala,1997,-0.90724
Guatemala,1998,-0.753066
Guatemala,1999,-0.705017
Guatemala,2000,-0.703195
Guatemala,2001,-0.60641
Guatemala,2002,-0.540399
Guatemala,2003,-0.445313
Guatemala,2004,-0.386228
Guatemala,2005,-0.501787
Guatemala,2006,-0.596462
Guatemala,2007,-0.466654
Guatemala,2008,-0.29044
Guatemala,2009,-0.286475
Guatemala,2010,-0.25621
Guatemala,2011,-0.18398
Guatemala,2012,-0.092415
Guatemala,2013,0.045866
Guatemala,2014,0.046921
Guinea,1958,-0.535148
Guinea,1959,-0.638472
Guinea,1960,-0.841803
Guinea,1961,-0.960131
Guinea,1962,-1.02524
Guinea,1963,-1.06385
Guinea,1964,-1.08884
Guinea,1965,-1.1173
Guinea,1966,-1.14895
Guinea,1967,-1.19868
Guinea,1968,-1.28066
Guinea,1969,-1.42812
Guinea,1970,-1.52198
Guinea,1971,-1.55784
Guinea,1972,-1.53201
Guinea,1973,-1.51349
Guinea,1974,-1.47573
Guinea,1975,-1.42596
Guinea,1976,-1.32134
Guinea,1977,-1.07101
Guinea,1978,-0.850238
Guinea,1979,-0.637725
Guinea,1980,-0.55425
Guinea,1981,-0.285473
Guinea,1982,-0.059818
Guinea,1983,-0.054199
Guinea,1984,-0.268079
Guinea,1985,-0.209392
Guinea,1986,-0.107518
Guinea,1987,-0.257343
Guinea,1988,-0.236917
Guinea,1989,-0.11301
Guinea,1990,-0.164667
Guinea,1991,-0.276184
Guinea,1992,-0.343454
Guinea,1993,-0.435191
Guinea,1994,-0.439429
Guinea,1995,-0.500869
Guinea,1996,-0.575092
Guinea,1997,-0.556538
Guinea,1998,-0.680358
Guinea,1999,-0.82159
Guinea,2000,-0.924516
Guinea,2001,-0.832906
Guinea,2002,-0.439645
Guinea,2003,-0.200035
Guinea,2004,-0.187884
Guinea,2005,-0.318693
Guinea,2006,-0.61845
Guinea,2007,-1.01881
Guinea,2008,-0.991941
Guinea,2009,-1.17394
Guinea,2010,-0.806194
Guinea,2011,-0.656159
Guinea,2012,-0.600774
Guinea,2013,-0.569594
Guinea,2014,-0.547569
Guinea-Bissau,1974,0.397533
Guinea-Bissau,1975,0.406726
Guinea-Bissau,1976,0.414946
Guinea-Bissau,1977,0.409091
Guinea-Bissau,1978,0.418283
Guinea-Bissau,1979,0.427494
Guinea-Bissau,1980,0.45042
Guinea-Bissau,1981,0.524143
Guinea-Bissau,1982,0.542661
Guinea-Bissau,1983,0.604895
Guinea-Bissau,1984,0.55253
Guinea-Bissau,1985,0.326003
Guinea-Bissau,1986,0.265627
Guinea-Bissau,1987,0.302508
Guinea-Bissau,1988,0.273415
Guinea-Bissau,1989,0.343606
Guinea-Bissau,1990,0.407624
Guinea-Bissau,1991,0.421819
Guinea-Bissau,1992,0.220972
Guinea-Bissau,1993,-0.019331
Guinea-Bissau,1994,0.065934
Guinea-Bissau,1995,0.12547
Guinea-Bissau,1996,-0.033782
Guinea-Bissau,1997,-0.299662
Guinea-Bissau,1998,-0.647201
Guinea-Bissau,1999,-0.52426
Guinea-Bissau,2000,0.018133
Guinea-Bissau,2001,0.174336
Guinea-Bissau,2002,0.219227
Guinea-Bissau,2003,0.194743
Guinea-Bissau,2004,0.243117
Guinea-Bissau,2005,0.183633
Guinea-Bissau,2006,0.250886
Guinea-Bissau,2007,0.375782
Guinea-Bissau,2008,0.228416
Guinea-Bissau,2009,-0.051322
Guinea-Bissau,2010,0.04101
Guinea-Bissau,2011,0.074617
Guinea-Bissau,2012,-0.076746
Guinea-Bissau,2013,0.019005
Guinea-Bissau,2014,0.019186
Guyana,1966,0.76109
Guyana,1967,0.800505
Guyana,1968,0.828813
Guyana,1969,0.857287
Guyana,1970,0.882603
Guyana,1971,0.901048
Guyana,1972,0.914236
Guyana,1973,0.93436
Guyana,1974,0.949064
Guyana,1975,0.947337
Guyana,1976,0.950914
Guyana,1977,0.82941
Guyana,1978,0.595355
Guyana,1979,0.416852
Guyana,1980,0.073444
Guyana,1981,-0.105846
Guyana,1982,-0.154264
Guyana,1983,-0.103464
Guyana,1984,-0.06667
Guyana,1985,0.25457
Guyana,1986,0.413998
Guyana,1987,0.522825
Guyana,1988,0.540282
Guyana,1989,0.490903
Guyana,1990,0.438544
Guyana,1991,0.508958
Guyana,1992,0.498154
Guyana,1993,0.483039
Guyana,1994,0.610579
Guyana,1995,0.719999
Guyana,1996,0.570217
Guyana,1997,0.522696
Guyana,1998,0.549267
Guyana,1999,0.42842
Guyana,2000,0.183766
Guyana,2001,0.026334
Guyana,2002,-0.088977
Guyana,2003,-0.300597
Guyana,2004,-0.317612
Guyana,2005,-0.160124
Guyana,2006,-0.110442
Guyana,2007,-0.010673
Guyana,2008,0.022431
Guyana,2009,0.013189
Guyana,2010,0.21321
Guyana,2011,0.287505
Guyana,2012,0.334698
Guyana,2013,0.337918
Guyana,2014,0.339686
Haiti,1949,0.142469
Haiti,1950,0.133391
Haiti,1951,0.104947
Haiti,1952,0.062912
Haiti,1953,-0.004239
Haiti,1954,-0.084148
Haiti,1955,-0.207884
Haiti,1956,-0.353145
Haiti,1957,-0.550355
Haiti,1958,-0.830552
Haiti,1959,-0.964578
Haiti,1960,-1.0456
Haiti,1961,-1.10987
Haiti,1962,-1.12648
Haiti,1963,-1.13949
Haiti,1964,-1.16125
Haiti,1965,-1.16107
Haiti,1966,-1.18728
Haiti,1967,-1.17695
Haiti,1968,-1.14136
Haiti,1969,-1.11898
Haiti,1970,-1.10624
Haiti,1971,-1.08988
Haiti,1972,-1.08889
Haiti,1973,-1.07524
Haiti,1974,-1.05237
Haiti,1975,-1.00582
Haiti,1976,-0.933059
Haiti,1977,-0.944443
Haiti,1978,-0.870391
Haiti,1979,-0.847851
Haiti,1980,-0.839885
Haiti,1981,-0.665562
Haiti,1982,-0.549368
Haiti,1983,-0.625813
Haiti,1984,-0.720154
Haiti,1985,-0.709793
Haiti,1986,-0.807248
Haiti,1987,-0.967378
Haiti,1988,-0.91525
Haiti,1989,-0.905491
Haiti,1990,-1.24414
Haiti,1991,-1.51723
Haiti,1992,-1.61373
Haiti,1993,-1.65773
Haiti,1994,-1.4988
Haiti,1995,-0.755426
Haiti,1996,-0.597558
Haiti,1997,-0.549806
Haiti,1998,-0.67291
Haiti,1999,-0.735108
Haiti,2000,-0.664241
Haiti,2001,-0.659452
Haiti,2002,-0.760632
Haiti,2003,-0.895682
Haiti,2004,-1.12633
Haiti,2005,-1.09818
Haiti,2006,-0.801208
Haiti,2007,-0.579791
Haiti,2008,-0.327717
Haiti,2009,-0.210131
Haiti,2010,-0.200484
Haiti,2011,-0.290387
Haiti,2012,-0.366814
Haiti,2013,-0.342214
Haiti,2014,-0.337687
Honduras,1949,0.883233
Honduras,1950,0.924143
Honduras,1951,0.969512
Honduras,1952,1.00935
Honduras,1953,1.03918
Honduras,1954,1.06929
Honduras,1955,1.09694
Honduras,1956,1.12237
Honduras,1957,1.14641
Honduras,1958,1.1574
Honduras,1959,1.16656
Honduras,1960,1.17503
Honduras,1961,1.18228
Honduras,1962,1.18428
Honduras,1963,1.18317
Honduras,1964,1.1742
Honduras,1965,1.17366
Honduras,1966,1.16594
Honduras,1967,1.15905
Honduras,1968,1.14651
Honduras,1969,1.13776
Honduras,1970,1.11562
Honduras,1971,1.08423
Honduras,1972,1.05492
Honduras,1973,1.02744
Honduras,1974,0.996954
Honduras,1975,0.963188
Honduras,1976,0.92349
Honduras,1977,0.756915
Honduras,1978,0.458568
Honduras,1979,0.169614
Honduras,1980,-0.232058
Honduras,1981,-0.625972
Honduras,1982,-0.706857
Honduras,1983,-0.734736
Honduras,1984,-0.769062
Honduras,1985,-0.621726
Honduras,1986,-0.605097
Honduras,1987,-0.704701
Honduras,1988,-0.756481
Honduras,1989,-0.692663
Honduras,1990,-0.689877
Honduras,1991,-0.518954
Honduras,1992,-0.444047
Honduras,1993,-0.40108
Honduras,1994,-0.234924
Honduras,1995,-0.089462
Honduras,1996,-0.044047
Honduras,1997,-0.034564
Honduras,1998,-0.204849
Honduras,1999,-0.394712
Honduras,2000,-0.321285
Honduras,2001,-0.253825
Honduras,2002,-0.334131
Honduras,2003,-0.473717
Honduras,2004,-0.47096
Honduras,2005,-0.441848
Honduras,2006,-0.493211
Honduras,2007,-0.555899
Honduras,2008,-0.609397
Honduras,2009,-0.855936
Honduras,2010,-0.703074
Honduras,2011,-0.558052
Honduras,2012,-0.454521
Honduras,2013,-0.462776
Honduras,2014,-0.447131
Hungary,1949,-1.15286
Hungary,1950,-1.18641
Hungary,1951,-1.1764
Hungary,1952,-1.18714
Hungary,1953,-1.23101
Hungary,1954,-1.26848
Hungary,1955,-1.35957
Hungary,1956,-1.48452
Hungary,1957,-1.53354
Hungary,1958,-1.5137
Hungary,1959,-1.42714
Hungary,1960,-1.23434
Hungary,1961,-0.853455
Hungary,1962,-0.609036
Hungary,1963,-0.389096
Hungary,1964,-0.212566
Hungary,1965,-0.075428
Hungary,1966,0.026458
Hungary,1967,0.108659
Hungary,1968,0.173829
Hungary,1969,0.223826
Hungary,1970,0.263518
Hungary,1971,0.289792
Hungary,1972,0.30562
Hungary,1973,0.306696
Hungary,1974,0.298375
Hungary,1975,0.27791
Hungary,1976,0.253066
Hungary,1977,0.346194
Hungary,1978,0.405677
Hungary,1979,0.444751
Hungary,1980,0.47971
Hungary,1981,0.521812
Hungary,1982,0.514221
Hungary,1983,0.535233
Hungary,1984,0.611576
Hungary,1985,0.673192
Hungary,1986,0.721763
Hungary,1987,0.815908
Hungary,1988,1.03731
Hungary,1989,1.40025
Hungary,1990,1.5358
Hungary,1991,1.53194
Hungary,1992,1.38778
Hungary,1993,1.298
Hungary,1994,1.33556
Hungary,1995,1.22031
Hungary,1996,1.21932
Hungary,1997,1.13541
Hungary,1998,0.903291
Hungary,1999,0.766468
Hungary,2000,0.717432
Hungary,2001,0.643181
Hungary,2002,0.586904
Hungary,2003,0.553961
Hungary,2004,0.506519
Hungary,2005,0.577938
Hungary,2006,0.611257
Hungary,2007,0.631443
Hungary,2008,0.774974
Hungary,2009,0.816192
Hungary,2010,0.79829
Hungary,2011,0.800069
Hungary,2012,0.805168
Hungary,2013,0.791405
Hungary,2014,0.792148
Iceland,1949,1.41997
Iceland,1950,1.50432
Iceland,1951,1.58199
Iceland,1952,1.65061
Iceland,1953,1.72015
Iceland,1954,1.7878
Iceland,1955,1.85856
Iceland,1956,1.92608
Iceland,1957,1.99734
Iceland,1958,2.06467
Iceland,1959,2.13338
Iceland,1960,2.2
Iceland,1961,2.26999
Iceland,1962,2.3334
Iceland,1963,2.40207
Iceland,1964,2.4663
Iceland,1965,2.53192
Iceland,1966,2.59084
Iceland,1967,2.65457
Iceland,1968,2.71498
Iceland,1969,2.77725
Iceland,1970,2.84166
Iceland,1971,2.90691
Iceland,1972,2.97642
Iceland,1973,3.03586
Iceland,1974,3.0978
Iceland,1975,3.15831
Iceland,1976,3.21651
Iceland,1977,3.28564
Iceland,1978,3.33795
Iceland,1979,3.38806
Iceland,1980,3.44586
Iceland,1981,3.49866
Iceland,1982,3.54782
Iceland,1983,3.58734
Iceland,1984,3.63108
Iceland,1985,3.66787
Iceland,1986,3.69595
Iceland,1987,3.71084
Iceland,1988,3.7274
Iceland,1989,3.72859
Iceland,1990,3.72848
Iceland,1991,3.72901
Iceland,1992,3.71256
Iceland,1993,3.69751
Iceland,1994,3.67311
Iceland,1995,3.64315
Iceland,1996,3.60485
Iceland,1997,3.55903
Iceland,1998,3.6109
Iceland,1999,3.65944
Iceland,2000,3.69333
Iceland,2001,3.73224
Iceland,2002,3.77317
Iceland,2003,3.80263
Iceland,2004,3.8317
Iceland,2005,3.8533
Iceland,2006,3.87409
Iceland,2007,3.8926
Iceland,2008,3.90825
Iceland,2009,3.9206
Iceland,2010,3.93205
Iceland,2011,3.93819
Iceland,2012,3.94057
Iceland,2013,3.93441
Iceland,2014,3.932
India,1949,-0.387552
India,1950,-0.224079
India,1951,-0.09837
India,1952,-0.004615
India,1953,0.067331
India,1954,0.121575
India,1955,0.157807
India,1956,0.185639
India,1957,0.197638
India,1958,0.186033
India,1959,0.163005
India,1960,0.125936
India,1961,0.075178
India,1962,0.007641
India,1963,-0.079508
India,1964,-0.189102
India,1965,-0.341175
India,1966,-0.536182
India,1967,-0.807982
India,1968,-1.2118
India,1969,-1.41994
India,1970,-1.52551
India,1971,-1.57447
India,1972,-1.58963
India,1973,-1.58114
India,1974,-1.54544
India,1975,-1.4602
India,1976,-1.29239
India,1977,-1.10388
India,1978,-1.03448
India,1979,-1.05182
India,1980,-1.16766
India,1981,-1.14002
India,1982,-1.16829
India,1983,-1.01857
India,1984,-1.10825
India,1985,-1.19972
India,1986,-1.1716
India,1987,-1.33424
India,1988,-1.48657
India,1989,-1.55806
India,1990,-1.61594
India,1991,-1.71575
India,1992,-1.86185
India,1993,-2.04648
India,1994,-2.03529
India,1995,-1.97747
India,1996,-1.89121
India,1997,-1.75962
India,1998,-1.6869
India,1999,-1.61423
India,2000,-1.6302
India,2001,-1.68754
India,2002,-1.72585
India,2003,-1.63772
India,2004,-1.58155
India,2005,-1.543
India,2006,-1.56895
India,2007,-1.63662
India,2008,-1.65805
India,2009,-1.65398
India,2010,-1.63029
India,2011,-1.55647
India,2012,-1.36864
India,2013,-1.24952
India,2014,-1.15886
Indonesia,1949,-1.1052
Indonesia,1950,-1.10831
Indonesia,1951,-1.10395
Indonesia,1952,-1.10454
Indonesia,1953,-1.11041
Indonesia,1954,-1.10871
Indonesia,1955,-1.11213
Indonesia,1956,-1.10817
Indonesia,1957,-1.11751
Indonesia,1958,-1.12203
Indonesia,1959,-1.14085
Indonesia,1960,-1.17095
Indonesia,1961,-1.16881
Indonesia,1962,-1.17955
Indonesia,1963,-1.1607
Indonesia,1964,-1.33168
Indonesia,1965,-1.80769
Indonesia,1966,-1.86485
Indonesia,1967,-1.58232
Indonesia,1968,-1.48603
Indonesia,1969,-1.52189
Indonesia,1970,-1.56279
Indonesia,1971,-1.56465
Indonesia,1972,-1.58805
Indonesia,1973,-1.64283
Indonesia,1974,-1.74903
Indonesia,1975,-1.97453
Indonesia,1976,-1.92748
Indonesia,1977,-1.93369
Indonesia,1978,-1.86561
Indonesia,1979,-1.80833
Indonesia,1980,-1.82053
Indonesia,1981,-1.80095
Indonesia,1982,-1.67255
Indonesia,1983,-1.65186
Indonesia,1984,-1.78042
Indonesia,1985,-1.64979
Indonesia,1986,-1.46809
Indonesia,1987,-1.4959
Indonesia,1988,-1.41969
Indonesia,1989,-1.40766
Indonesia,1990,-1.70593
Indonesia,1991,-1.8129
Indonesia,1992,-1.79639
Indonesia,1993,-1.64326
Indonesia,1994,-1.49671
Indonesia,1995,-1.51114
Indonesia,1996,-1.53577
Indonesia,1997,-1.65756
Indonesia,1998,-1.75307
Indonesia,1999,-1.81074
Indonesia,2000,-1.75394
Indonesia,2001,-1.74258
Indonesia,2002,-1.72073
Indonesia,2003,-1.71363
Indonesia,2004,-1.52957
Indonesia,2005,-1.31673
Indonesia,2006,-1.01933
Indonesia,2007,-0.903761
Indonesia,2008,-0.781111
Indonesia,2009,-0.772761
Indonesia,2010,-0.690228
Indonesia,2011,-0.646141
Indonesia,2012,-0.603702
Indonesia,2013,-0.56628
Indonesia,2014,-0.545067
Iran,1949,-0.300245
Iran,1950,-0.308468
Iran,1951,-0.358492
Iran,1952,-0.396239
Iran,1953,-0.501944
Iran,1954,-0.613326
Iran,1955,-0.750489
Iran,1956,-0.929755
Iran,1957,-1.03756
Iran,1958,-1.09038
Iran,1959,-1.11089
Iran,1960,-1.11094
Iran,1961,-1.086
Iran,1962,-1.08717
Iran,1963,-1.11132
Iran,1964,-1.11723
Iran,1965,-1.10814
Iran,1966,-1.0684
Iran,1967,-1.04211
Iran,1968,-1.0361
Iran,1969,-1.04513
Iran,1970,-1.06414
Iran,1971,-1.10948
Iran,1972,-1.12794
Iran,1973,-1.13281
Iran,1974,-1.12759
Iran,1975,-1.15351
Iran,1976,-1.17034
Iran,1977,-1.26475
Iran,1978,-1.44628
Iran,1979,-1.58065
Iran,1980,-1.88185
Iran,1981,-2.20099
Iran,1982,-2.48694
Iran,1983,-2.57679
Iran,1984,-2.54475
Iran,1985,-2.51068
Iran,1986,-2.41518
Iran,1987,-2.41547
Iran,1988,-2.31329
Iran,1989,-2.02572
Iran,1990,-1.81005
Iran,1991,-1.69882
Iran,1992,-1.55662
Iran,1993,-1.43089
Iran,1994,-1.37713
Iran,1995,-1.41422
Iran,1996,-1.31624
Iran,1997,-1.39667
Iran,1998,-1.41097
Iran,1999,-1.50364
Iran,2000,-1.41223
Iran,2001,-1.30906
Iran,2002,-1.30106
Iran,2003,-1.20754
Iran,2004,-1.31056
Iran,2005,-1.40512
Iran,2006,-1.51905
Iran,2007,-1.56762
Iran,2008,-1.6219
Iran,2009,-1.63266
Iran,2010,-1.58517
Iran,2011,-1.4545
Iran,2012,-1.2888
Iran,2013,-1.16598
Iran,2014,-1.08409
Iraq,1949,-0.144532
Iraq,1950,-0.12883
Iraq,1951,-0.143265
Iraq,1952,-0.191125
Iraq,1953,-0.220317
Iraq,1954,-0.290848
Iraq,1955,-0.405309
Iraq,1956,-0.570799
Iraq,1957,-0.815409
Iraq,1958,-1.19061
Iraq,1959,-1.62432
Iraq,1960,-1.76564
Iraq,1961,-1.9794
Iraq,1962,-2.17127
Iraq,1963,-2.44266
Iraq,1964,-2.59049
Iraq,1965,-2.64766
Iraq,1966,-2.68093
Iraq,1967,-2.69729
Iraq,1968,-2.69491
Iraq,1969,-2.6734
Iraq,1970,-2.56314
Iraq,1971,-2.36201
Iraq,1972,-2.25343
Iraq,1973,-2.19915
Iraq,1974,-2.10637
Iraq,1975,-1.93892
Iraq,1976,-1.60007
Iraq,1977,-1.44251
Iraq,1978,-1.35945
Iraq,1979,-1.28658
Iraq,1980,-1.36446
Iraq,1981,-1.46993
Iraq,1982,-1.53429
Iraq,1983,-1.63867
Iraq,1984,-1.65335
Iraq,1985,-1.77526
Iraq,1986,-1.71762
Iraq,1987,-1.84401
Iraq,1988,-2.12697
Iraq,1989,-2.19737
Iraq,1990,-2.48475
Iraq,1991,-2.56272
Iraq,1992,-2.45934
Iraq,1993,-2.37489
Iraq,1994,-2.25163
Iraq,1995,-2.19704
Iraq,1996,-2.2773
Iraq,1997,-2.24556
Iraq,1998,-2.23826
Iraq,1999,-2.26139
Iraq,2000,-2.13991
Iraq,2001,-2.0165
Iraq,2002,-1.97979
Iraq,2003,-1.95699
Iraq,2004,-1.88264
Iraq,2005,-1.9149
Iraq,2006,-1.91686
Iraq,2007,-1.89347
Iraq,2008,-1.69215
Iraq,2009,-1.42273
Iraq,2010,-1.29885
Iraq,2011,-1.2134
Iraq,2012,-1.32718
Iraq,2013,-1.49941
Iraq,2014,-1.56777
Ireland,1949,1.19677
Ireland,1950,1.25034
Ireland,1951,1.30935
Ireland,1952,1.36663
Ireland,1953,1.42061
Ireland,1954,1.46824
Ireland,1955,1.51437
Ireland,1956,1.55789
Ireland,1957,1.59944
Ireland,1958,1.64248
Ireland,1959,1.68666
Ireland,1960,1.72146
Ireland,1961,1.75358
Ireland,1962,1.7791
Ireland,1963,1.8101
Ireland,1964,1.84454
Ireland,1965,1.86488
Ireland,1966,1.89099
Ireland,1967,1.91788
Ireland,1968,1.95091
Ireland,1969,1.97447
Ireland,1970,1.99947
Ireland,1971,2.02125
Ireland,1972,2.04022
Ireland,1973,2.05165
Ireland,1974,2.06406
Ireland,1975,2.07295
Ireland,1976,2.08221
Ireland,1977,2.08054
Ireland,1978,2.06352
Ireland,1979,2.02121
Ireland,1980,1.96766
Ireland,1981,1.89181
Ireland,1982,1.8454
Ireland,1983,1.72078
Ireland,1984,1.50801
Ireland,1985,1.45644
Ireland,1986,1.60546
Ireland,1987,1.68385
Ireland,1988,1.82875
Ireland,1989,1.96111
Ireland,1990,2.01176
Ireland,1991,2.08561
Ireland,1992,2.09025
Ireland,1993,2.01486
Ireland,1994,1.97311
Ireland,1995,1.957
Ireland,1996,1.84519
Ireland,1997,1.83784
Ireland,1998,1.83108
Ireland,1999,1.80627
Ireland,2000,1.84995
Ireland,2001,1.8613
Ireland,2002,1.80421
Ireland,2003,1.64423
Ireland,2004,1.48459
Ireland,2005,1.47802
Ireland,2006,1.43086
Ireland,2007,1.32739
Ireland,2008,1.41122
Ireland,2009,1.49191
Ireland,2010,1.54134
Ireland,2011,1.57116
Ireland,2012,1.64244
Ireland,2013,1.66041
Ireland,2014,1.65923
Israel,1949,0.540558
Israel,1950,0.565855
Israel,1951,0.572312
Israel,1952,0.577022
Israel,1953,0.577267
Israel,1954,0.57064
Israel,1955,0.552861
Israel,1956,0.521518
Israel,1957,0.487308
Israel,1958,0.434158
Israel,1959,0.373355
Israel,1960,0.302974
Israel,1961,0.216717
Israel,1962,0.109907
Israel,1963,0.053314
Israel,1964,-0.031853
Israel,1965,-0.127332
Israel,1966,-0.25986
Israel,1967,-0.426358
Israel,1968,-0.652589
Israel,1969,-0.794782
Israel,1970,-0.874886
Israel,1971,-0.911299
Israel,1972,-0.913175
Israel,1973,-0.892952
Israel,1974,-0.831672
Israel,1975,-0.711575
Israel,1976,-0.513226
Israel,1977,-0.291801
Israel,1978,-0.226189
Israel,1979,-0.084367
Israel,1980,-0.135781
Israel,1981,-0.262793
Israel,1982,-0.243784
Israel,1983,-0.24814
Israel,1984,-0.338363
Israel,1985,-0.423431
Israel,1986,-0.495706
