Entity,Year,Fossil Fuels (% electricity production) (World Bank (2014))
Singapore,2013,97.13565011
Singapore,2014,97.06156339
Slovakia,1971,86.41509434
Slovakia,1972,86.89841834
Slovakia,1973,87.36482641
Slovakia,1974,78.97718454
Slovakia,1975,83.62629965
Slovakia,1976,83.0474616
Slovakia,1977,83.52387796
Slovakia,1978,85.23846553
Slovakia,1979,76.06720893
Slovakia,1980,66.04397255
Slovakia,1981,63.97361076
Slovakia,1982,61.69113924
Slovakia,1983,58.49625624
Slovakia,1984,55.9131699
Slovakia,1985,47.60082023
Slovakia,1986,43.5669434
Slovakia,1987,41.85191592
Slovakia,1988,41.18353192
Slovakia,1989,39.66239316
Slovakia,1990,45.42102993
Slovakia,1991,46.01624006
Slovakia,1992,44.09865702
Slovakia,1993,37.80153053
Slovakia,1994,33.41975018
Slovakia,1995,38.25866505
Slovakia,1996,39.20012572
Slovakia,1997,39.56811559
Slovakia,1998,39.0914037
Slovakia,1999,37.29941292
Slovakia,2000,31.3559322
Slovakia,2001,30.28001005
Slovakia,2002,27.35936918
Slovakia,2003,30.68159814
Slovakia,2004,30.4432042
Slovakia,2005,28.40329166
Slovakia,2006,26.75434386
Slovakia,2007,27.06869353
Slovakia,2008,25.85883171
Slovakia,2009,26.51336857
Slovakia,2010,25.0728226
Slovakia,2011,27.48161765
Slovakia,2012,25.64600395
Slovakia,2013,22.26274812
Slovakia,2014,19.43789598
Slovenia,1990,39.15139826
Slovenia,1991,32.83113622
Slovenia,1992,40.10045366
Slovenia,1993,41.4783191
Slovenia,1994,37.89841024
Slovenia,1995,37.8068613
Slovenia,1996,36.27939037
Slovenia,1997,38.44110504
Slovenia,1998,38.14831002
Slovenia,1999,36.14839391
Slovenia,2000,36.39900176
Slovenia,2001,36.92105627
Slovenia,2002,38.74503357
Slovenia,2003,40
Slovenia,2004,36.61842708
Slovenia,2005,37.38837071
Slovenia,2006,38.76281839
Slovenia,2007,39.64634714
Slovenia,2008,35.45947924
Slovenia,2009,35.07285253
Slovenia,2010,35.95201476
Slovenia,2011,36.51900723
Slovenia,2012,36.56418832
Slovenia,2013,34.10715415
Slovenia,2014,24.32558411
South Africa,1971,99.79504822
South Africa,1972,98.59874324
South Africa,1973,98.47025936
South Africa,1974,98.3745441
South Africa,1975,98.5045531
South Africa,1976,97.63602913
South Africa,1977,97.57977167
South Africa,1978,97.74308843
South Africa,1979,98.72531978
South Africa,1980,98.9974836
South Africa,1981,98.54561132
South Africa,1982,99.14630457
South Africa,1983,99.50875976
South Africa,1984,96.68416383
South Africa,1985,95.79938324
South Africa,1986,92.88113836
South Africa,1987,94.83130698
South Africa,1988,91.28800929
South Africa,1989,91.46254312
South Africa,1990,94.28061795
South Africa,1991,93.3194004
South Africa,1992,93.97926324
South Africa,1993,95.73087373
South Africa,1994,94.02185677
South Africa,1995,93.61854775
South Africa,1996,93.40638409
South Africa,1997,92.83527634
South Africa,1998,92.39877016
South Africa,1999,93.13448623
South Africa,2000,93.06283289
South Africa,2001,93.74990993
South Africa,2002,93.30493585
South Africa,2003,94.10632741
South Africa,2004,93.94471423
South Africa,2005,94.66980645
South Africa,2006,94.73591893
South Africa,2007,95.21305182
South Africa,2008,94.32331842
South Africa,2009,94.11826672
South Africa,2010,94.33777002
South Africa,2011,93.88001972
South Africa,2012,94.69309137
South Africa,2013,93.74269329
South Africa,2014,93.08055846
South Asia,1971,54.63578542
South Asia,1972,58.03301113
South Asia,1973,55.10561917
South Asia,1974,58.73268433
South Asia,1975,56.41614653
South Asia,1976,57.37741206
South Asia,1977,57.31264191
South Asia,1978,52.28725701
South Asia,1979,54.5524112
South Asia,1980,56.11980954
South Asia,1981,57.53034117
South Asia,1982,61.41951905
South Asia,1983,61.49828154
South Asia,1984,62.21060816
South Asia,1985,66.05444398
South Asia,1986,67.06833337
South Asia,1987,71.77394047
South Asia,1988,69.94807553
South Asia,1989,71.52256167
South Asia,1990,70.13735126
South Asia,1991,72.01143401
South Asia,1992,73.54105211
South Asia,1993,75.52559188
South Asia,1994,73.68062111
South Asia,1995,77.0146024
South Asia,1996,78.99279577
South Asia,1997,78.75486787
South Asia,1998,78.10401504
South Asia,1999,79.90652973
South Asia,2000,81.26040508
South Asia,2001,81.13746992
South Asia,2002,82.06244014
South Asia,2003,80.79622546
South Asia,2004,80.52701988
South Asia,2005,78.45763607
South Asia,2006,77.71851859
South Asia,2007,78.1341242
South Asia,2008,79.75108711
South Asia,2009,80.34275252
South Asia,2010,79.00463409
South Asia,2011,77.97637965
South Asia,2012,79.59552632
South Asia,2013,78.40269081
South Asia,2014,80.03402899
South Korea,1971,87.47628083
South Korea,1972,88.45341667
South Korea,1973,91.33895447
South Korea,1974,88.67834868
South Korea,1975,91.63518887
South Korea,1976,92.26110654
South Korea,1977,94.49354948
South Korea,1978,86.88670263
South Korea,1979,84.60674157
South Korea,1980,85.33526679
South Korea,1981,86.05715423
South Korea,1982,86.59153101
South Korea,1983,76.07369498
South Korea,1984,73.62659828
South Korea,1985,64.82493492
South Korea,1986,49.40136161
South Korea,1987,38.56545425
South Korea,1988,48.17711424
South Korea,1989,44.55093655
South Korea,1990,43.77105655
South Korea,1991,47.2005651
South Korea,1992,52.06826147
South Korea,1993,56.39668613
South Korea,1994,62.29074454
South Korea,1995,61.33300946
South Korea,1996,62.11643345
South Korea,1997,63.9905634
South Korea,1998,56.48010589
South Korea,1999,54.44277492
South Korea,2000,60.8045722
South Korea,2001,62.34258597
South Korea,2002,62.8297413
South Korea,2003,60.70584602
South Korea,2004,63.04812718
South Korea,2005,61.08607434
South Korea,2006,61.98871405
South Korea,2007,65.33053146
South Korea,2008,64.97437688
South Korea,2009,66.18748838
South Korea,2010,68.73014467
South Korea,2011,68.62108285
South Korea,2012,70.15020671
South Korea,2013,72.33714637
South Korea,2014,69.49575444
South Sudan,2012,99.5505618
South Sudan,2013,99.57627119
South Sudan,2014,99.59016393
Spain,1960,16.06317825
Spain,1961,23.46010154
Spain,1962,29.82754857
Spain,1963,18.37278449
Spain,1964,30.07518797
Spain,1965,37.94288236
Spain,1966,27.65731575
Spain,1967,44.2138179
Spain,1968,46.58269848
Spain,1969,39.59566454
Spain,1970,48.95121042
Spain,1971,44.15685638
Spain,1972,40.68909666
Spain,1973,53.06238435
Spain,1974,52.74239473
Spain,1975,58.92469975
Spain,1976,67.87046893
Spain,1977,49.87431087
Spain,1978,50.94416409
Spain,1979,49.04826032
Spain,1980,67.86662516
Spain,1981,70.9680352
Spain,1982,68.64571036
Spain,1983,66.8324984
Spain,1984,53.33005944
Spain,1985,52.28193636
Spain,1986,49.70677231
Spain,1987,47.80251271
Spain,1988,37.66596432
Spain,1989,48.28464674
Spain,1990,46.80766636
Spain,1991,46.03066902
Spain,1992,51.80599872
Spain,1993,47.68944731
Spain,1994,47.45186511
Spain,1995,51.60269572
Spain,1996,43.46725118
Spain,1997,50.88793372
Spain,1998,50.09359229
Spain,1999,57.78310022
Spain,2000,55.95393829
Spain,2001,51.36891967
Spain,2002,59.78567588
Spain,2003,54.14611776
Spain,2004,57.69775747
Spain,2005,63.63834234
Spain,2006,61.70098315
Spain,2007,62.08342858
Spain,2008,60.70300793
Spain,2009,56.16423807
Spain,2010,46.17055511
Spain,2011,49.84890218
Spain,2012,49.20018235
Spain,2013,40.01883139
Spain,2014,38.80319623
Sri Lanka,1971,7.333333333
Sri Lanka,1972,13.96984925
Sri Lanka,1973,31.32880698
Sri Lanka,1974,7.228915663
Sri Lanka,1975,4.09051349
Sri Lanka,1976,5.657237937
Sri Lanka,1977,3.651903652
Sri Lanka,1978,1.371841155
Sri Lanka,1979,4.196721311
Sri Lanka,1980,11.33093525
Sri Lanka,1981,16.02564103
Sri Lanka,1982,22.16844143
Sri Lanka,1983,42.43140965
Sri Lanka,1984,7.518796992
Sri Lanka,1985,2.800324675
Sri Lanka,1986,0.263951735
Sri Lanka,1987,19.5788696
Sri Lanka,1988,7.216863165
Sri Lanka,1989,1.959412176
Sri Lanka,1990,0.158730159
Sri Lanka,1991,7.728753331
Sri Lanka,1992,18.07909605
Sri Lanka,1993,4.599145514
Sri Lanka,1994,6.7927969
Sri Lanka,1995,7.288629738
Sri Lanka,1996,28.21192053
Sri Lanka,1997,33.00291545
Sri Lanka,1998,31.11032905
Sri Lanka,1999,32.51940492
Sri Lanka,2000,54.19760137
Sri Lanka,2001,53.98908716
Sri Lanka,2002,61.81741216
Sri Lanka,2003,57.10212545
Sri Lanka,2004,63.86156648
Sri Lanka,2005,62.77348777
Sri Lanka,2006,51
Sri Lanka,2007,59.93334007
Sri Lanka,2008,58.46076962
Sri Lanka,2009,60.70498698
Sri Lanka,2010,46.88454773
Sri Lanka,2011,59.1525133
Sri Lanka,2012,70.75875977
Sri Lanka,2013,40.1230974
Sri Lanka,2014,60.79768879
Sub-Saharan Africa,1971,71.13563155
Sub-Saharan Africa,1972,67.99322329
Sub-Saharan Africa,1973,68.30572757
Sub-Saharan Africa,1974,65.39205773
Sub-Saharan Africa,1975,65.67122864
Sub-Saharan Africa,1976,64.87726177
Sub-Saharan Africa,1977,63.74905839
Sub-Saharan Africa,1978,65.87665984
Sub-Saharan Africa,1979,65.5462927
Sub-Saharan Africa,1980,67.66236896
Sub-Saharan Africa,1981,69.07047621
Sub-Saharan Africa,1982,69.92554432
Sub-Saharan Africa,1983,72.06748948
Sub-Saharan Africa,1984,71.83819088
Sub-Saharan Africa,1985,70.22145376
Sub-Saharan Africa,1986,68.28580896
Sub-Saharan Africa,1987,71.24145383
Sub-Saharan Africa,1988,68.06526374
Sub-Saharan Africa,1989,67.92390144
Sub-Saharan Africa,1990,69.29644985
Sub-Saharan Africa,1991,68.14359128
Sub-Saharan Africa,1992,69.05783368
Sub-Saharan Africa,1993,70.85739775
Sub-Saharan Africa,1994,70.56644289
Sub-Saharan Africa,1995,69.98121739
Sub-Saharan Africa,1996,70.58354919
Sub-Saharan Africa,1997,70.67800202
Sub-Saharan Africa,1998,69.39382673
Sub-Saharan Africa,1999,68.89762331
Sub-Saharan Africa,2000,68.42864995
Sub-Saharan Africa,2001,67.99951997
Sub-Saharan Africa,2002,67.76664488
Sub-Saharan Africa,2003,68.95634204
Sub-Saharan Africa,2004,68.73688827
Sub-Saharan Africa,2005,68.93981825
Sub-Saharan Africa,2006,68.95911629
Sub-Saharan Africa,2007,69.63351135
Sub-Saharan Africa,2008,68.50583367
Sub-Saharan Africa,2009,67.43531763
Sub-Saharan Africa,2010,66.74653239
Sub-Saharan Africa,2011,66.43883041
Sub-Saharan Africa,2012,66.84106216
Sub-Saharan Africa,2013,65.9906088
Sub-Saharan Africa,2014,64.31936121
Sudan,1971,50.50505051
Sudan,1972,35.28368794
Sudan,1973,30
Sudan,1974,28.17337461
Sudan,1975,27.39130435
Sudan,1976,24.69959947
Sudan,1977,33.91521197
Sudan,1978,36.99421965
Sudan,1979,38.2780083
Sudan,1980,29.9877601
Sudan,1981,29.96432818
Sudan,1982,29.96670366
Sudan,1983,30.01071811
Sudan,1984,30.01007049
Sudan,1985,40.03254679
Sudan,1986,34.82810164
Sudan,1987,34.80783176
Sudan,1988,35.26850508
Sudan,1989,34.43223443
Sudan,1990,36.76567657
Sudan,1991,37.50752559
Sudan,1992,33.35373317
Sudan,1993,35.29062871
Sudan,1994,39.66630786
Sudan,1995,47.85407725
Sudan,1996,47.93989336
Sudan,1997,50.97674419
Sudan,1998,46.94811801
Sudan,1999,50.06190673
Sudan,2000,53.95095368
Sudan,2001,55.35211268
Sudan,2002,58.38991271
Sudan,2003,65.32498509
Sudan,2004,68.07037785
Sudan,2005,67.04129639
Sudan,2006,69.6969697
Sudan,2007,71.10137423
Sudan,2008,73.42898656
Sudan,2009,50.26960407
Sudan,2010,17.29563942
Sudan,2011,23.51271437
Sudan,2012,29.85375159
Sudan,2013,19.1462466
Sudan,2014,21.65084388
Suriname,2000,11.60409556
Suriname,2001,13.36032389
Suriname,2002,20.6231454
Suriname,2003,27.3890143
Suriname,2004,34.39943141
Suriname,2005,47.29907773
Suriname,2006,33.11603651
Suriname,2007,25.85209003
Suriname,2008,22.05455601
Suriname,2009,23.2183908
Suriname,2010,29.81438515
Suriname,2011,39.3644285
Suriname,2012,36.76470588
Suriname,2013,40.06410256
Suriname,2014,37.66055046
Sweden,1960,11.18044424
Sweden,1961,4.951781862
Sweden,1962,4.0248521
Sweden,1963,6.763511018
Sweden,1964,5.057121433
Sweden,1965,5.396211041
Sweden,1966,10.0545196
Sweden,1967,8.334881647
Sweden,1968,13.25031133
Sweden,1969,27.85126244
Sweden,1970,31.22483332
Sweden,1971,21.45068687
Sweden,1972,22.63547932
Sweden,1973,20.08455035
Sweden,1974,20.54852882
Sweden,1975,13.19023736
Sweden,1976,17.60926938
Sweden,1977,18.02553645
Sweden,1978,11.92239783
Sweden,1979,13.25394989
Sweden,1980,10.57041405
Sweden,1981,4.336580907
Sweden,1982,4.38138114
Sweden,1983,2.609558276
Sweden,1984,2.062173476
Sweden,1985,3.767421762
Sweden,1986,3.741201008
Sweden,1987,3.229960884
Sweden,1988,2.90234206
Sweden,1989,2.274063086
Sweden,1990,2.250246602
Sweden,1991,3.428590869
Sweden,1992,4.081241092
Sweden,1993,4.761544128
Sweden,1994,5.667834618
Sweden,1995,5.21400201
Sweden,1996,8.729475847
Sweden,1997,4.814149565
Sweden,1998,4.312586985
Sweden,1999,4.338728219
Sweden,2000,3.119857331
Sweden,2001,3.664098518
Sweden,2002,4.894342195
Sweden,2003,6.579306983
Sweden,2004,3.436999334
Sweden,2005,2.456350835
Sweden,2006,2.960512541
Sweden,2007,2.423012572
Sweden,2008,2.47574953
Sweden,2009,2.838862698
Sweden,2010,4.934662535
Sweden,2011,2.881121301
Sweden,2012,1.699752457
Sweden,2013,1.694427926
Sweden,2014,1.111661044
Switzerland,1960,0.869565217
Switzerland,1961,0.85360257
Switzerland,1962,1.153343295
Switzerland,1963,1.193244132
Switzerland,1964,1.452513966
Switzerland,1965,2.081021088
Switzerland,1966,2.461126194
Switzerland,1967,3.121748179
Switzerland,1968,4.524592298
Switzerland,1969,5.758842116
Switzerland,1970,6.038647343
Switzerland,1971,9.348641801
Switzerland,1972,11.19859469
Switzerland,1973,7.072819621
Switzerland,1974,6.104792194
Switzerland,1975,4.05546895
Switzerland,1976,6.101751275
Switzerland,1977,4.395293092
Switzerland,1978,4.437869822
Switzerland,1979,3.989882327
Switzerland,1980,1.766476388
Switzerland,1981,1.132461319
Switzerland,1982,1.241715548
Switzerland,1983,1.281731967
Switzerland,1984,1.164362829
Switzerland,1985,1.017339791
Switzerland,1986,1.061176845
Switzerland,1987,1.037503189
Switzerland,1988,0.975233754
Switzerland,1989,1.138625835
Switzerland,1990,1.374745418
Switzerland,1991,1.800154701
Switzerland,1992,2.121347236
Switzerland,1993,1.337495892
Switzerland,1994,1.429226536
Switzerland,1995,1.74784732
Switzerland,1996,2.101295977
Switzerland,1997,1.851851852
Switzerland,1998,2.393104777
Switzerland,1999,1.744499294
Switzerland,2000,1.639344262
Switzerland,2001,1.536772777
Switzerland,2002,1.703200183
Switzerland,2003,1.788990826
Switzerland,2004,1.794410084
Switzerland,2005,1.87578951
Switzerland,2006,1.585232393
Switzerland,2007,1.378708289
Switzerland,2008,1.275434095
Switzerland,2009,1.220884016
Switzerland,2010,1.659298734
Switzerland,2011,1.621931052
Switzerland,2012,1.423539771
Switzerland,2013,1.185972061
Switzerland,2014,0.80311546
Syria,1971,96.20817844
Syria,1972,95.89675711
Syria,1973,98.80534083
Syria,1974,80.42704626
Syria,1975,62.33048719
Syria,1976,40.57971014
Syria,1977,19.52662722
Syria,1978,27.02890979
Syria,1979,32.16964801
Syria,1980,35.32828283
Syria,1981,43.48288327
Syria,1982,51.03425451
Syria,1983,60.62394604
Syria,1984,54.51436389
Syria,1985,57.68549
Syria,1986,63.98891967
Syria,1987,64.20077607
Syria,1988,70.70938215
Syria,1989,73.48637016
Syria,1990,76.50503833
Syria,1991,77.96206585
Syria,1992,78.98423818
Syria,1993,79.45877512
Syria,1994,83.19062047
Syria,1995,84.8977136
Syria,1996,86.09672319
Syria,1997,86.67486675
Syria,1998,87.23947256
Syria,1999,88.08010868
Syria,2000,87.18721497
Syria,2001,87.23420186
Syria,2002,91.25049084
Syria,2003,90.66129415
Syria,2004,86.98444368
Syria,2005,87.61986546
Syria,2006,89.41876995
Syria,2007,90.99943067
Syria,2008,93.00636228
Syria,2009,95.69132724
Syria,2010,94.41535777
Syria,2011,92.186124
Syria,2012,90.25352282
Syria,2013,87.96775358
Syria,2014,86.19165976
Tajikistan,1990,9.070869613
Tajikistan,1991,6.728089632
Tajikistan,1992,5.314469148
Tajikistan,1993,3.511639705
Tajikistan,1994,1.713579084
Tajikistan,1995,1.544688027
Tajikistan,1996,1.573496216
Tajikistan,1997,2.084969654
Tajikistan,1998,1.89294134
Tajikistan,1999,2.342216877
Tajikistan,2000,1.558222784
Tajikistan,2001,1.223751912
Tajikistan,2002,0.901842896
Tajikistan,2003,1.047913259
Tajikistan,2004,0.921714875
Tajikistan,2005,0.719719134
Tajikistan,2006,1.381753764
Tajikistan,2007,2.172173317
Tajikistan,2008,2.149006007
Tajikistan,2009,1.346404418
Tajikistan,2010,0.212960146
Tajikistan,2011,0.234018968
Tajikistan,2012,0.435960881
Tajikistan,2013,0.257084429
Tajikistan,2014,2.865468674
Tanzania,1971,37.06720978
Tanzania,1972,40.22346369
Tanzania,1973,49.14089347
Tanzania,1974,51.40495868
Tanzania,1975,31.91153239
Tanzania,1976,24.92492492
Tanzania,1977,24.30858806
Tanzania,1978,25.17985612
Tanzania,1979,31.640625
Tanzania,1980,13.63636364
Tanzania,1981,12.25728155
Tanzania,1982,12.40963855
Tanzania,1983,12.95641932
Tanzania,1984,15.18438178
Tanzania,1985,12.80788177
Tanzania,1986,9.773123909
Tanzania,1987,9.512578616
Tanzania,1988,9.143686502
Tanzania,1989,5.964214712
Tanzania,1990,4.852579853
Tanzania,1991,5.268935236
Tanzania,1992,9.140969163
Tanzania,1993,11.15183246
Tanzania,1994,15.83380124
Tanzania,1995,20.01039501
Tanzania,1996,13.72161895
Tanzania,1997,24.49192288
Tanzania,1998,3.348837209
Tanzania,1999,6.285218899
Tanzania,2000,13.63268608
Tanzania,2001,5.206463196
Tanzania,2002,3.750884643
Tanzania,2003,4.136893569
Tanzania,2004,39.75434392
Tanzania,2005,49.9859353
Tanzania,2006,58.32366589
Tanzania,2007,39.62715105
Tanzania,2008,39.57621326
Tanzania,2009,44.21008226
Tanzania,2010,48.3124763
Tanzania,2011,60.20027489
Tanzania,2012,67.81177313
Tanzania,2013,70.49318297
Tanzania,2014,57.7102428
Thailand,1971,59.70883337
Thailand,1972,71.07949791
Thailand,1973,73.03112896
Thailand,1974,66.76132522
Thailand,1975,59.72748815
Thailand,1976,62.98595563
Thailand,1977,70.78299776
Thailand,1978,83.30299913
Thailand,1979,75.72714424
Thailand,1980,91.17565507
Thailand,1981,80.6493591
Thailand,1982,77.02168444
Thailand,1983,80.58973271
Thailand,1984,80.58885084
Thailand,1985,84.00364046
Thailand,1986,77.52963547
Thailand,1987,85.77760715
Thailand,1988,88.36249384
Thailand,1989,85.10934075
Thailand,1990,88.73596523
Thailand,1991,90.85981867
Thailand,1992,92.5759221
Thailand,1993,94.15995079
Thailand,1994,93.65665875
Thailand,1995,91.25782001
Thailand,1996,90.87063957
Thailand,1997,91.90676421
Thailand,1998,93.89463865
Thailand,1999,95.11100745
Thailand,2000,93.1889932
Thailand,2001,93.36360086
Thailand,2002,92.51557154
Thailand,2003,92.77501859
Thailand,2004,94.17627081
Thailand,2005,94.45524482
Thailand,2006,93.08284442
Thailand,2007,93.08610805
Thailand,2008,93.4021136
Thailand,2009,93.10282087
Thailand,2010,94.39011547
Thailand,2011,91.9520998
Thailand,2012,91.60912927
Thailand,2013,91.72206998
Thailand,2014,90.91694455
Togo,1971,50.32679739
Togo,1972,62.25165563
Togo,1973,62.37623762
Togo,1974,42.85714286
Togo,1975,30.14705882
Togo,1976,36.13445378
Togo,1977,26.92307692
Togo,1978,27.54237288
Togo,1979,64.1509434
Togo,1980,25.49019608
Togo,1981,28.30188679
Togo,1982,26.92307692
Togo,1983,65.45454545
Togo,1984,74.32432432
Togo,1985,31.53153153
Togo,1986,28.97196262
Togo,1987,31.53153153
Togo,1988,36.13445378
Togo,1989,25.78125
Togo,1990,39.87341772
Togo,1991,31.80212014
Togo,1992,23.35329341
Togo,1993,20.41522491
Togo,1994,40.08097166
Togo,1995,17.47572816
Togo,1996,20.16806723
Togo,1997,35.41666667
Togo,1998,42.85714286
Togo,1999,51.86915888
Togo,2000,42.85714286
Togo,2001,59.3495935
Togo,2002,42.76315789
Togo,2003,29.54545455
Togo,2004,55.37634409
Togo,2005,59.78835979
Togo,2006,57.46606335
Togo,2007,47.95918367
Togo,2008,24.3902439
Togo,2009,25
Togo,2010,45.81005587
Togo,2011,13.28125
Togo,2012,15.31531532
Togo,2013,18.27956989
Togo,2014,11.97183099
Trinidad and Tobago,1971,96.46821393
Trinidad and Tobago,1972,96.84684685
Trinidad and Tobago,1973,97.37556561
Trinidad and Tobago,1974,97.82986111
Trinidad and Tobago,1975,97.99476896
Trinidad and Tobago,1976,98.53395062
Trinidad and Tobago,1977,98.41815681
Trinidad and Tobago,1978,98.1374438
Trinidad and Tobago,1979,98.43665768
Trinidad and Tobago,1980,98.72235872
Trinidad and Tobago,1981,99.16885389
Trinidad and Tobago,1982,99.33234421
Trinidad and Tobago,1983,99.44922547
Trinidad and Tobago,1984,99.5675316
Trinidad and Tobago,1985,99.43764472
Trinidad and Tobago,1986,99.20996658
Trinidad and Tobago,1987,99.10945131
Trinidad and Tobago,1988,99.22525108
Trinidad and Tobago,1989,99.24154026
Trinidad and Tobago,1990,99.13335197
Trinidad and Tobago,1991,99.32795699
Trinidad and Tobago,1992,99.24547284
Trinidad and Tobago,1993,99.26643961
Trinidad and Tobago,1994,99.21356599
Trinidad and Tobago,1995,99.23380543
Trinidad and Tobago,1996,99.62563312
Trinidad and Tobago,1997,99.63913392
Trinidad and Tobago,1998,99.65177017
Trinidad and Tobago,1999,99.65694683
Trinidad and Tobago,2000,99.63363253
Trinidad and Tobago,2001,99.48618001
Trinidad and Tobago,2002,99.53933381
Trinidad and Tobago,2003,99.81357775
Trinidad and Tobago,2004,99.64230171
Trinidad and Tobago,2005,99.68829697
Trinidad and Tobago,2006,99.37413074
Trinidad and Tobago,2007,99.75247525
Trinidad and Tobago,2008,99.74130125
Trinidad and Tobago,2009,99.75774576
Trinidad and Tobago,2010,100
Trinidad and Tobago,2011,100
Trinidad and Tobago,2012,100
Trinidad and Tobago,2013,100
Trinidad and Tobago,2014,100
Tunisia,1971,94.38444924
Tunisia,1972,94.89120151
Tunisia,1973,93.80831213
Tunisia,1974,98.34834835
Tunisia,1975,97.72727273
Tunisia,1976,96.61229611
Tunisia,1977,98.28159645
Tunisia,1978,98.60710855
Tunisia,1979,98.3030303
Tunisia,1980,99.17920657
Tunisia,1981,99.05063291
Tunisia,1982,98.80088356
Tunisia,1983,99.18332864
Tunisia,1984,98.29896907
Tunisia,1985,97.30049728
Tunisia,1986,98.79813043
Tunisia,1987,97.52931323
Tunisia,1988,99.05805459
Tunisia,1989,99.33530281
Tunisia,1990,99.20839787
Tunisia,1991,98.17578773
Tunisia,1992,98.95207274
Tunisia,1993,99.03396226
Tunisia,1994,99.43246311
Tunisia,1995,99.49145912
Tunisia,1996,99.15478744
Tunisia,1997,99.48131557
Tunisia,1998,99.20748487
Tunisia,1999,99.09972992
Tunisia,2000,99.17893545
Tunisia,2001,99.31530899
Tunisia,2002,99.20614813
Tunisia,2003,98.23737821
Tunisia,2004,98.34170854
Tunisia,2005,98.52302346
Tunisia,2006,99.00467039
Tunisia,2007,99.33037339
Tunisia,2008,99.51959897
Tunisia,2009,98.84605298
Tunisia,2010,95.93818715
Tunisia,2011,97.84809359
Tunisia,2012,97.098721
Tunisia,2013,96.51270333
Tunisia,2014,95.95248108
Turkey,1960,62.94849023
Turkey,1961,56.52607107
Turkey,1962,67.16292135
Turkey,1963,45.59377354
Turkey,1964,60.79532689
Turkey,1965,53.98748233
Turkey,1966,55.6836606
Turkey,1967,58.86330704
Turkey,1968,51.64359862
Turkey,1969,53.77647359
Turkey,1970,62.90154239
Turkey,1971,71.65933954
Turkey,1972,69.9368496
Turkey,1973,77.46478873
Turkey,1974,73.56236551
Turkey,1975,60.80138258
Turkey,1976,53.31181972
Turkey,1977,57.25747629
Turkey,1978,56.40246709
Turkey,1979,53.67196519
Turkey,1980,50.65950591
Turkey,1981,48.42135127
Turkey,1982,46.64432058
Turkey,1983,58.52195853
Turkey,1984,56.07095025
Turkey,1985,64.78272305
Turkey,1986,69.97858672
Turkey,1987,57.89236354
Turkey,1988,39.60622711
Turkey,1989,65.41003766
Turkey,1990,59.63366526
Turkey,1991,62.15184411
Turkey,1992,60.37391227
Turkey,1993,53.81936917
Turkey,1994,60.78191034
Turkey,1995,58.43449627
Turkey,1996,57.05867471
Turkey,1997,61.0894904
Turkey,1998,61.66525553
Turkey,1999,70.01717623
Turkey,2000,75.01801124
Turkey,2001,80.12466898
Turkey,2002,73.71715611
Turkey,2003,74.67936634
Turkey,2004,69.25042137
Turkey,2005,75.40319593
Turkey,2006,74.69185872
Turkey,2007,80.90604412
Turkey,2008,82.61347257
Turkey,2009,80.37646552
Turkey,2010,73.56302792
Turkey,2011,74.61823159
Turkey,2012,72.71561947
Turkey,2013,71.05482316
Turkey,2014,78.97389696
Turkmenistan,1990,95.20876112
Turkmenistan,1991,95.30201342
Turkmenistan,1992,99.96965789
Turkmenistan,1993,99.96043365
Turkmenistan,1994,99.96189024
Turkmenistan,1995,99.95918367
Turkmenistan,1996,99.95049505
Turkmenistan,1997,99.94735734
Turkmenistan,1998,99.93627867
Turkmenistan,1999,99.94356659
Turkmenistan,2000,100
Turkmenistan,2001,100
Turkmenistan,2002,100
Turkmenistan,2003,100
Turkmenistan,2004,100
Turkmenistan,2005,100
Turkmenistan,2006,100
Turkmenistan,2007,100
Turkmenistan,2008,100
Turkmenistan,2009,100
Turkmenistan,2010,100
Turkmenistan,2011,100
Turkmenistan,2012,100
Turkmenistan,2013,100
Turkmenistan,2014,100
Ukraine,1990,70.96937306
Ukraine,1991,68.81461717
Ukraine,1992,67.64665084
Ukraine,1993,62.43840006
Ukraine,1994,60.05880235
Ukraine,1995,58.47921536
Ukraine,1996,51.7416637
Ukraine,1997,49.78855735
Ukraine,1998,47.30199367
Ukraine,1999,49.75573443
Ukraine,2000,48.25625186
Ukraine,2001,48.94938167
Ukraine,2002,49.50856129
Ukraine,2003,49.68314392
Ukraine,2004,45.71883755
Ukraine,2005,45.58906585
Ukraine,2006,46.62091879
Ukraine,2007,47.47954215
Ukraine,2008,47.21215457
Ukraine,2009,45.25829546
Ukraine,2010,45.62476138
Ukraine,2011,47.96175371
Ukraine,2012,48.89621552
Ukraine,2013,49.24266672
Ukraine,2014,45.84166795
United Arab Emirates,1971,100
United Arab Emirates,1972,100
United Arab Emirates,1973,100
United Arab Emirates,1974,100
United Arab Emirates,1975,100
United Arab Emirates,1976,100
United Arab Emirates,1977,100
United Arab Emirates,1978,100
United Arab Emirates,1979,100
United Arab Emirates,1980,100
United Arab Emirates,1981,100
United Arab Emirates,1982,100
United Arab Emirates,1983,100
United Arab Emirates,1984,100
United Arab Emirates,1985,100
United Arab Emirates,1986,100
United Arab Emirates,1987,100
United Arab Emirates,1988,100
United Arab Emirates,1989,100
United Arab Emirates,1990,100
United Arab Emirates,1991,100
United Arab Emirates,1992,100
United Arab Emirates,1993,100
United Arab Emirates,1994,100
United Arab Emirates,1995,100
United Arab Emirates,1996,100
