Entity,Year,Child mortality (Gapminder (2013))
Taiwan,2002,7.66
Taiwan,2003,6.94
Taiwan,2004,7.39
Taiwan,2005,7.04
Taiwan,2006,6.7
Taiwan,2007,6.61
Taiwan,2008,6.43
Taiwan,2009,5.64
Taiwan,2010,5.38
Taiwan,2011,5.38
Taiwan,2012,5.38
Taiwan,2013,5.38
Tajikistan,1800,381.44
Tajikistan,1931,285.46
Tajikistan,1972,152.7
Tajikistan,1973,147.5
Tajikistan,1974,142.8
Tajikistan,1975,138.6
Tajikistan,1976,135.2
Tajikistan,1977,132.7
Tajikistan,1978,131
Tajikistan,1979,130.2
Tajikistan,1980,129.7
Tajikistan,1981,129.5
Tajikistan,1982,128.9
Tajikistan,1983,127.3
Tajikistan,1984,125
Tajikistan,1985,121.6
Tajikistan,1986,117.5
Tajikistan,1987,113.2
Tajikistan,1988,109.6
Tajikistan,1989,107.8
Tajikistan,1990,108.2
Tajikistan,1991,110.9
Tajikistan,1992,115.5
Tajikistan,1993,119.6
Tajikistan,1994,121.2
Tajikistan,1995,119.7
Tajikistan,1996,116.2
Tajikistan,1997,111.5
Tajikistan,1998,105.9
Tajikistan,1999,99.9
Tajikistan,2000,93.5
Tajikistan,2001,87.1
Tajikistan,2002,80.8
Tajikistan,2003,74.9
Tajikistan,2004,69.8
Tajikistan,2005,65.4
Tajikistan,2006,61.8
Tajikistan,2007,58.9
Tajikistan,2008,56.6
Tajikistan,2009,54.5
Tajikistan,2010,52.7
Tajikistan,2011,51
Tajikistan,2012,49.3
Tajikistan,2013,47.7
Tanzania,1800,414.89
Tanzania,1801,414.89
Tanzania,1802,414.89
Tanzania,1803,414.89
Tanzania,1804,414.89
Tanzania,1805,414.89
Tanzania,1806,414.89
Tanzania,1807,414.89
Tanzania,1808,414.89
Tanzania,1809,414.89
Tanzania,1810,414.89
Tanzania,1811,414.89
Tanzania,1812,414.89
Tanzania,1813,414.89
Tanzania,1814,414.89
Tanzania,1815,414.89
Tanzania,1816,414.89
Tanzania,1817,414.89
Tanzania,1818,414.89
Tanzania,1819,414.89
Tanzania,1820,414.89
Tanzania,1821,414.89
Tanzania,1822,414.89
Tanzania,1823,414.89
Tanzania,1824,414.89
Tanzania,1825,414.89
Tanzania,1826,414.89
Tanzania,1827,414.89
Tanzania,1828,414.89
Tanzania,1829,414.89
Tanzania,1830,414.89
Tanzania,1831,414.89
Tanzania,1832,414.89
Tanzania,1833,414.89
Tanzania,1834,414.89
Tanzania,1835,414.89
Tanzania,1836,414.89
Tanzania,1837,414.89
Tanzania,1838,414.89
Tanzania,1839,414.89
Tanzania,1840,414.89
Tanzania,1841,414.89
Tanzania,1842,414.89
Tanzania,1843,414.89
Tanzania,1844,414.89
Tanzania,1845,414.89
Tanzania,1846,414.89
Tanzania,1847,414.89
Tanzania,1848,414.89
Tanzania,1849,414.89
Tanzania,1850,414.89
Tanzania,1851,414.89
Tanzania,1852,414.89
Tanzania,1853,414.89
Tanzania,1854,414.89
Tanzania,1855,414.89
Tanzania,1856,414.89
Tanzania,1857,414.89
Tanzania,1858,414.89
Tanzania,1859,414.89
Tanzania,1860,414.89
Tanzania,1861,414.89
Tanzania,1862,414.89
Tanzania,1863,414.89
Tanzania,1864,414.89
Tanzania,1865,414.89
Tanzania,1866,414.89
Tanzania,1867,414.89
Tanzania,1868,414.89
Tanzania,1869,414.89
Tanzania,1870,414.89
Tanzania,1871,414.89
Tanzania,1872,414.89
Tanzania,1873,414.89
Tanzania,1874,414.89
Tanzania,1875,414.89
Tanzania,1876,414.89
Tanzania,1877,414.89
Tanzania,1878,414.89
Tanzania,1879,414.89
Tanzania,1880,414.89
Tanzania,1881,414.89
Tanzania,1882,414.89
Tanzania,1883,414.89
Tanzania,1884,414.89
Tanzania,1885,414.89
Tanzania,1886,414.89
Tanzania,1887,414.89
Tanzania,1888,414.89
Tanzania,1889,414.89
Tanzania,1890,414.89
Tanzania,1891,414.89
Tanzania,1892,414.89
Tanzania,1893,414.89
Tanzania,1894,414.88
Tanzania,1895,414.84
Tanzania,1896,414.78
Tanzania,1897,414.67
Tanzania,1898,414.51
Tanzania,1899,414.28
Tanzania,1900,413.99
Tanzania,1901,413.63
Tanzania,1902,413.21
Tanzania,1903,412.72
Tanzania,1904,412.17
Tanzania,1905,411.55
Tanzania,1906,410.87
Tanzania,1907,410.13
Tanzania,1908,409.32
Tanzania,1909,408.45
Tanzania,1910,407.54
Tanzania,1911,406.6
Tanzania,1912,405.64
Tanzania,1913,404.66
Tanzania,1914,403.69
Tanzania,1915,402.72
Tanzania,1916,401.74
Tanzania,1917,400.77
Tanzania,1918,399.8
Tanzania,1919,398.82
Tanzania,1920,397.85
Tanzania,1921,396.88
Tanzania,1922,395.9
Tanzania,1923,394.93
Tanzania,1924,393.95
Tanzania,1925,392.98
Tanzania,1926,392.01
Tanzania,1927,391.03
Tanzania,1928,390.06
Tanzania,1929,389.09
Tanzania,1930,388.11
Tanzania,1931,387.14
Tanzania,1932,386.17
Tanzania,1933,385.19
Tanzania,1934,384.22
Tanzania,1935,383.25
Tanzania,1936,382.27
Tanzania,1937,381.3
Tanzania,1938,380.32
Tanzania,1939,379.35
Tanzania,1940,378.38
Tanzania,1941,377.4
Tanzania,1951,262.5
Tanzania,1952,260.4
Tanzania,1953,258.1
Tanzania,1954,256.1
Tanzania,1955,254.1
Tanzania,1956,251.8
Tanzania,1957,249.8
Tanzania,1958,247.8
Tanzania,1959,245.7
Tanzania,1960,243.8
Tanzania,1961,241.5
Tanzania,1962,239.3
Tanzania,1963,236.8
Tanzania,1964,234.1
Tanzania,1965,231.4
Tanzania,1966,228.2
Tanzania,1967,224.9
Tanzania,1968,221.4
Tanzania,1969,217.7
Tanzania,1970,214.2
Tanzania,1971,210.7
Tanzania,1972,207.1
Tanzania,1973,203.2
Tanzania,1974,199.3
Tanzania,1975,195.1
Tanzania,1976,190.8
Tanzania,1977,186.4
Tanzania,1978,182.4
Tanzania,1979,179.4
Tanzania,1980,177.6
Tanzania,1981,176.8
Tanzania,1982,176.8
Tanzania,1983,177.3
Tanzania,1984,177.3
Tanzania,1985,176.7
Tanzania,1986,175.5
Tanzania,1987,173.4
Tanzania,1988,171.1
Tanzania,1989,168.9
Tanzania,1990,167
Tanzania,1991,165.5
Tanzania,1992,164.3
Tanzania,1993,163.2
Tanzania,1994,161.7
Tanzania,1995,159.5
Tanzania,1996,156.3
Tanzania,1997,152.1
Tanzania,1998,146.5
Tanzania,1999,139.6
Tanzania,2000,131.5
Tanzania,2001,122.7
Tanzania,2002,113.8
Tanzania,2003,105.4
Tanzania,2004,97.5
Tanzania,2005,90.1
Tanzania,2006,83.4
Tanzania,2007,77.1
Tanzania,2008,71.2
Tanzania,2009,66.2
Tanzania,2010,61.4
Tanzania,2011,57.2
Tanzania,2012,53.9
Tanzania,2013,51.8
Thailand,1800,438.46
Thailand,1801,438.46
Thailand,1802,438.46
Thailand,1803,438.46
Thailand,1804,438.46
Thailand,1805,438.46
Thailand,1806,438.46
Thailand,1807,438.46
Thailand,1808,438.46
Thailand,1809,438.46
Thailand,1810,438.46
Thailand,1811,438.46
Thailand,1812,438.46
Thailand,1813,438.46
Thailand,1814,438.46
Thailand,1815,438.46
Thailand,1816,438.46
Thailand,1817,438.46
Thailand,1818,438.46
Thailand,1819,438.46
Thailand,1820,438.46
Thailand,1821,438.46
Thailand,1822,438.46
Thailand,1823,438.46
Thailand,1824,438.46
Thailand,1825,438.46
Thailand,1826,438.46
Thailand,1827,438.46
Thailand,1828,438.46
Thailand,1829,438.46
Thailand,1830,438.46
Thailand,1831,438.46
Thailand,1832,438.46
Thailand,1833,438.46
Thailand,1834,438.46
Thailand,1835,438.46
Thailand,1836,438.46
Thailand,1837,438.46
Thailand,1838,438.46
Thailand,1839,438.46
Thailand,1840,438.46
Thailand,1841,438.46
Thailand,1842,438.46
Thailand,1843,438.46
Thailand,1844,438.46
Thailand,1845,438.46
Thailand,1846,438.46
Thailand,1847,438.46
Thailand,1848,438.46
Thailand,1849,438.46
Thailand,1850,438.46
Thailand,1851,438.46
Thailand,1852,438.46
Thailand,1853,438.46
Thailand,1854,438.46
Thailand,1855,438.46
Thailand,1856,438.46
Thailand,1857,438.46
Thailand,1858,438.46
Thailand,1859,438.46
Thailand,1860,438.46
Thailand,1861,438.46
Thailand,1862,438.46
Thailand,1863,438.46
Thailand,1864,438.46
Thailand,1865,438.46
Thailand,1866,438.46
Thailand,1867,438.46
Thailand,1868,438.46
Thailand,1869,438.46
Thailand,1870,438.46
Thailand,1871,438.46
Thailand,1872,438.46
Thailand,1873,438.46
Thailand,1874,438.46
Thailand,1875,438.46
Thailand,1876,438.46
Thailand,1877,438.46
Thailand,1878,438.46
Thailand,1879,438.46
Thailand,1880,438.46
Thailand,1881,438.46
Thailand,1882,438.46
Thailand,1883,438.46
Thailand,1884,438.46
Thailand,1885,438.46
Thailand,1886,438.46
Thailand,1887,438.46
Thailand,1888,438.46
Thailand,1889,438.46
Thailand,1890,438.46
Thailand,1891,438.46
Thailand,1892,438.46
Thailand,1893,438.46
Thailand,1894,438.45
Thailand,1895,438.41
Thailand,1896,438.34
Thailand,1897,438.23
Thailand,1898,438.06
Thailand,1899,437.82
Thailand,1900,437.51
Thailand,1901,437.13
Thailand,1902,436.69
Thailand,1903,436.17
Thailand,1904,435.59
Thailand,1905,434.94
Thailand,1906,434.22
Thailand,1907,433.43
Thailand,1908,432.57
Thailand,1909,431.66
Thailand,1910,430.7
Thailand,1911,429.7
Thailand,1912,428.68
Thailand,1913,427.65
Thailand,1914,426.63
Thailand,1915,425.6
Thailand,1916,424.57
Thailand,1917,423.54
Thailand,1918,422.51
Thailand,1919,421.48
Thailand,1920,420.45
Thailand,1921,419.42
Thailand,1922,418.39
Thailand,1923,417.37
Thailand,1924,416.34
Thailand,1925,415.31
Thailand,1926,414.28
Thailand,1927,413.25
Thailand,1928,412.22
Thailand,1929,411.19
Thailand,1930,410.16
Thailand,1931,391.95
Thailand,1932,374.35
Thailand,1933,357.33
Thailand,1934,339.72
Thailand,1935,323.79
Thailand,1936,308.3
Thailand,1937,293.3
Thailand,1938,292.55
Thailand,1939,291.8
Thailand,1940,301.1
Thailand,1950,210.5
Thailand,1951,203
Thailand,1952,195.7
Thailand,1953,188.8
Thailand,1954,182.3
Thailand,1955,176.1
Thailand,1956,170
Thailand,1957,164.1
Thailand,1958,158.5
Thailand,1959,153
Thailand,1960,147.6
Thailand,1961,142.5
Thailand,1962,137.4
Thailand,1963,132.5
Thailand,1964,127.7
Thailand,1965,123
Thailand,1966,118.3
Thailand,1967,113.6
Thailand,1968,108.9
Thailand,1969,104.2
Thailand,1970,99.4
Thailand,1971,94.7
Thailand,1972,90.1
Thailand,1973,85.6
Thailand,1974,81.4
Thailand,1975,77.4
Thailand,1976,73.6
Thailand,1977,70.2
Thailand,1978,66.9
Thailand,1979,63.8
Thailand,1980,60.9
Thailand,1981,58.1
Thailand,1982,55.5
Thailand,1983,53
Thailand,1984,50.6
Thailand,1985,48.2
Thailand,1986,45.9
Thailand,1987,43.6
Thailand,1988,41.4
Thailand,1989,39.2
Thailand,1990,37.1
Thailand,1991,35.1
Thailand,1992,33.2
Thailand,1993,31.5
Thailand,1994,29.9
Thailand,1995,28.4
Thailand,1996,27.1
Thailand,1997,25.9
Thailand,1998,24.7
Thailand,1999,23.6
Thailand,2000,22.5
Thailand,2001,21.5
Thailand,2002,20.5
Thailand,2003,19.5
Thailand,2004,18.6
Thailand,2005,17.8
Thailand,2006,17
Thailand,2007,16.3
Thailand,2008,15.6
Thailand,2009,15
Thailand,2010,14.5
Thailand,2011,14
Thailand,2012,13.5
Thailand,2013,13.1
Togo,1800,426.55
Togo,1801,426.55
Togo,1802,426.55
Togo,1803,426.55
Togo,1804,426.55
Togo,1805,426.55
Togo,1806,426.55
Togo,1807,426.55
Togo,1808,426.55
Togo,1809,426.55
Togo,1810,426.55
Togo,1811,426.55
Togo,1812,426.55
Togo,1813,426.55
Togo,1814,426.55
Togo,1815,426.55
Togo,1816,426.55
Togo,1817,426.55
Togo,1818,426.55
Togo,1819,426.55
Togo,1820,426.55
Togo,1821,426.55
Togo,1822,426.55
Togo,1823,426.55
Togo,1824,426.55
Togo,1825,426.55
Togo,1826,426.55
Togo,1827,426.55
Togo,1828,426.55
Togo,1829,426.55
Togo,1830,426.55
Togo,1831,426.55
Togo,1832,426.55
Togo,1833,426.55
Togo,1834,426.55
Togo,1835,426.55
Togo,1836,426.55
Togo,1837,426.55
Togo,1838,426.55
Togo,1839,426.55
Togo,1840,426.55
Togo,1841,426.55
Togo,1842,426.55
Togo,1843,426.55
Togo,1844,426.55
Togo,1845,426.55
Togo,1846,426.55
Togo,1847,426.55
Togo,1848,426.55
Togo,1849,426.55
Togo,1850,426.55
Togo,1851,426.55
Togo,1852,426.55
Togo,1853,426.55
Togo,1854,426.55
Togo,1855,426.55
Togo,1856,426.55
Togo,1857,426.55
Togo,1858,426.55
Togo,1859,426.55
Togo,1860,426.55
Togo,1861,426.55
Togo,1862,426.55
Togo,1863,426.55
Togo,1864,426.55
Togo,1865,426.55
Togo,1866,426.55
Togo,1867,426.55
Togo,1868,426.55
Togo,1869,426.55
Togo,1870,426.55
Togo,1871,426.55
Togo,1872,426.55
Togo,1873,426.55
Togo,1874,426.55
Togo,1875,426.55
Togo,1876,426.55
Togo,1877,426.55
Togo,1878,426.55
Togo,1879,426.55
Togo,1880,426.55
Togo,1881,426.55
Togo,1882,426.55
Togo,1883,426.55
Togo,1884,426.55
Togo,1885,426.55
Togo,1886,426.55
Togo,1887,426.55
Togo,1888,426.55
Togo,1889,426.55
Togo,1890,426.55
Togo,1891,426.55
Togo,1892,426.55
Togo,1893,426.55
Togo,1894,426.54
Togo,1895,426.51
Togo,1896,426.44
Togo,1897,426.33
Togo,1898,426.16
Togo,1899,425.93
Togo,1900,425.63
Togo,1901,425.26
Togo,1902,424.83
Togo,1903,424.33
Togo,1904,423.76
Togo,1905,423.13
Togo,1906,422.43
Togo,1907,421.66
Togo,1908,420.83
Togo,1909,419.94
Togo,1910,419
Togo,1911,418.03
Togo,1912,417.04
Togo,1913,416.04
Togo,1914,415.04
Togo,1915,414.04
Togo,1916,413.04
Togo,1917,412.04
Togo,1918,411.04
Togo,1919,410.04
Togo,1920,409.04
Togo,1921,408.04
Togo,1922,407.03
Togo,1923,406.03
Togo,1924,405.03
Togo,1925,404.03
Togo,1926,403.03
Togo,1927,402.03
Togo,1928,401.03
Togo,1929,400.03
Togo,1930,399.03
Togo,1931,398.03
Togo,1932,397.03
Togo,1933,396.02
Togo,1934,395.02
Togo,1935,394.02
Togo,1936,393.02
Togo,1937,392.02
Togo,1938,391.02
Togo,1939,390.02
Togo,1940,389.02
Togo,1950,324.2
Togo,1951,318.9
Togo,1952,313.9
Togo,1953,308.8
Togo,1954,303.9
Togo,1955,298.9
Togo,1956,294
Togo,1957,289.1
Togo,1958,284.3
Togo,1959,279.5
Togo,1960,274.7
Togo,1961,270
Togo,1962,265.3
Togo,1963,260.4
Togo,1964,255.7
Togo,1965,250.8
Togo,1966,245.9
Togo,1967,241
Togo,1968,236.1
Togo,1969,231
Togo,1970,225.8
Togo,1971,220.7
Togo,1972,215.6
Togo,1973,210.5
Togo,1974,205.4
Togo,1975,200.3
Togo,1976,195.4
Togo,1977,190.6
Togo,1978,186
Togo,1979,181.5
Togo,1980,177.2
Togo,1981,173.1
Togo,1982,169.2
Togo,1983,165.4
Togo,1984,162
Togo,1985,158.7
Togo,1986,155.7
Togo,1987,153
Togo,1988,150.6
Togo,1989,148.4
Togo,1990,146.4
Togo,1991,144.5
Togo,1992,142.6
Togo,1993,140.7
Togo,1994,138.7
Togo,1995,136.4
Togo,1996,133.8
Togo,1997,130.9
Togo,1998,128
Togo,1999,124.9
Togo,2000,121.8
Togo,2001,118.6
Togo,2002,115.7
Togo,2003,112.6
Togo,2004,109.8
Togo,2005,107
Togo,2006,104.2
Togo,2007,101.4
Togo,2008,98.5
Togo,2009,95.6
Togo,2010,92.9
Togo,2011,90.2
Togo,2012,87.5
Togo,2013,84.7
Tonga,1800,445.44
Tonga,1950,137.28
Tonga,1951,135.52
Tonga,1952,132.39
Tonga,1953,129.8
Tonga,1963,81.6
Tonga,1964,76.4
Tonga,1965,71.5
Tonga,1966,66.7
Tonga,1967,62.3
Tonga,1968,58.1
Tonga,1969,54.2
Tonga,1970,50.6
Tonga,1971,47.5
Tonga,1972,44.6
Tonga,1973,42.1
Tonga,1974,39.9
Tonga,1975,37.9
Tonga,1976,36
Tonga,1977,34.3
Tonga,1978,32.8
Tonga,1979,31.4
Tonga,1980,30.1
Tonga,1981,29.1
Tonga,1982,28.2
Tonga,1983,27.4
Tonga,1984,26.8
Tonga,1985,26.2
Tonga,1986,25.6
Tonga,1987,25
Tonga,1988,24.3
Tonga,1989,23.6
Tonga,1990,22.8
Tonga,1991,22
Tonga,1992,21.2
Tonga,1993,20.6
Tonga,1994,20.1
Tonga,1995,19.6
Tonga,1996,19.3
Tonga,1997,19
Tonga,1998,18.6
Tonga,1999,18.3
Tonga,2000,17.9
Tonga,2001,17.5
Tonga,2002,17
Tonga,2003,16.5
Tonga,2004,16
Tonga,2005,15.6
Tonga,2006,15.1
Tonga,2007,14.7
Tonga,2008,14.3
Tonga,2009,13.8
Tonga,2010,13.3
Tonga,2011,12.9
Tonga,2012,12.5
Tonga,2013,12.1
Trinidad and Tobago,1800,405.96
Trinidad and Tobago,1801,405.96
Trinidad and Tobago,1802,405.96
Trinidad and Tobago,1803,405.96
Trinidad and Tobago,1804,405.96
Trinidad and Tobago,1805,405.96
Trinidad and Tobago,1806,405.96
Trinidad and Tobago,1807,405.96
Trinidad and Tobago,1808,405.96
Trinidad and Tobago,1809,405.96
Trinidad and Tobago,1810,405.96
Trinidad and Tobago,1811,405.96
Trinidad and Tobago,1812,405.96
Trinidad and Tobago,1813,405.96
Trinidad and Tobago,1814,405.96
Trinidad and Tobago,1815,405.96
Trinidad and Tobago,1816,405.96
Trinidad and Tobago,1817,405.96
Trinidad and Tobago,1818,405.96
Trinidad and Tobago,1819,405.96
Trinidad and Tobago,1820,405.96
Trinidad and Tobago,1821,405.96
Trinidad and Tobago,1822,405.96
Trinidad and Tobago,1823,405.96
Trinidad and Tobago,1824,405.96
Trinidad and Tobago,1825,405.96
Trinidad and Tobago,1826,405.96
Trinidad and Tobago,1827,405.96
Trinidad and Tobago,1828,405.96
Trinidad and Tobago,1829,405.96
Trinidad and Tobago,1830,393.46
Trinidad and Tobago,1831,381.21
Trinidad and Tobago,1832,369.21
Trinidad and Tobago,1833,358.63
Trinidad and Tobago,1834,347.07
Trinidad and Tobago,1835,335.73
Trinidad and Tobago,1836,335.73
Trinidad and Tobago,1837,335.73
Trinidad and Tobago,1838,335.73
Trinidad and Tobago,1839,335.73
Trinidad and Tobago,1840,335.73
Trinidad and Tobago,1841,335.73
Trinidad and Tobago,1842,335.73
Trinidad and Tobago,1843,335.73
Trinidad and Tobago,1844,335.73
Trinidad and Tobago,1845,335.73
Trinidad and Tobago,1846,335.73
Trinidad and Tobago,1847,335.73
Trinidad and Tobago,1848,335.73
Trinidad and Tobago,1849,335.73
Trinidad and Tobago,1850,335.73
Trinidad and Tobago,1851,335.73
Trinidad and Tobago,1852,335.73
Trinidad and Tobago,1853,335.73
Trinidad and Tobago,1854,335.73
Trinidad and Tobago,1855,335.73
Trinidad and Tobago,1856,335.73
Trinidad and Tobago,1857,335.73
Trinidad and Tobago,1858,335.73
Trinidad and Tobago,1859,335.73
Trinidad and Tobago,1860,335.73
Trinidad and Tobago,1861,335.73
Trinidad and Tobago,1862,335.73
Trinidad and Tobago,1863,335.73
Trinidad and Tobago,1864,335.73
Trinidad and Tobago,1865,335.73
Trinidad and Tobago,1866,335.73
Trinidad and Tobago,1867,335.73
Trinidad and Tobago,1868,335.73
Trinidad and Tobago,1869,335.73
Trinidad and Tobago,1870,335.73
Trinidad and Tobago,1871,335.73
Trinidad and Tobago,1872,335.73
Trinidad and Tobago,1873,335.73
Trinidad and Tobago,1874,335.73
Trinidad and Tobago,1875,335.73
Trinidad and Tobago,1876,335.73
Trinidad and Tobago,1877,335.73
Trinidad and Tobago,1878,335.73
Trinidad and Tobago,1879,335.73
Trinidad and Tobago,1880,335.73
Trinidad and Tobago,1881,335.73
Trinidad and Tobago,1882,335.73
Trinidad and Tobago,1883,335.73
Trinidad and Tobago,1884,335.73
Trinidad and Tobago,1885,335.73
Trinidad and Tobago,1886,335.73
Trinidad and Tobago,1887,335.73
Trinidad and Tobago,1888,335.73
Trinidad and Tobago,1889,335.73
Trinidad and Tobago,1890,335.73
Trinidad and Tobago,1891,335.73
Trinidad and Tobago,1892,335.73
Trinidad and Tobago,1893,335.73
Trinidad and Tobago,1894,335.72
Trinidad and Tobago,1895,335.7
Trinidad and Tobago,1896,335.64
Trinidad and Tobago,1897,335.56
Trinidad and Tobago,1898,335.43
Trinidad and Tobago,1899,335.24
Trinidad and Tobago,1900,335.01
Trinidad and Tobago,1901,334.72
Trinidad and Tobago,1902,334.37
Trinidad and Tobago,1903,333.98
Trinidad and Tobago,1904,333.53
Trinidad and Tobago,1905,333.04
Trinidad and Tobago,1906,332.48
Trinidad and Tobago,1907,331.88
Trinidad and Tobago,1908,331.22
Trinidad and Tobago,1918,220.33
Trinidad and Tobago,1919,251.47
Trinidad and Tobago,1920,284.37
Trinidad and Tobago,1921,224.05
Trinidad and Tobago,1922,222.2
Trinidad and Tobago,1923,205.35
Trinidad and Tobago,1924,194.09
Trinidad and Tobago,1925,212.85
Trinidad and Tobago,1926,229.61
Trinidad and Tobago,1927,188.45
Trinidad and Tobago,1928,203.48
Trinidad and Tobago,1929,201.61
Trinidad and Tobago,1930,199.73
Trinidad and Tobago,1931,231.47
Trinidad and Tobago,1932,165.95
Trinidad and Tobago,1933,207.23
Trinidad and Tobago,1934,199.73
Trinidad and Tobago,1935,147.43
Trinidad and Tobago,1936,143.79
Trinidad and Tobago,1937,186.57
Trinidad and Tobago,1938,145.6
Trinidad and Tobago,1939,156.65
Trinidad and Tobago,1940,160.37
Trinidad and Tobago,1941,165.95
Trinidad and Tobago,1942,184.69
Trinidad and Tobago,1943,136.56
Trinidad and Tobago,1944,113.71
Trinidad and Tobago,1945,120.64
Trinidad and Tobago,1946,112
Trinidad and Tobago,1947,115.43
Trinidad and Tobago,1948,105.2
Trinidad and Tobago,1949,113.71
Trinidad and Tobago,1953,87.8
Trinidad and Tobago,1954,84.9
Trinidad and Tobago,1955,82
Trinidad and Tobago,1956,79.1
Trinidad and Tobago,1957,76.2
Trinidad and Tobago,1958,73.6
Trinidad and Tobago,1959,70.9
Trinidad and Tobago,1960,68.3
Trinidad and Tobago,1961,65.9
Trinidad and Tobago,1962,63.7
Trinidad and Tobago,1963,61.6
Trinidad and Tobago,1964,59.8
Trinidad and Tobago,1965,58.1
Trinidad and Tobago,1966,56.6
Trinidad and Tobago,1967,55.2
Trinidad and Tobago,1968,54
Trinidad and Tobago,1969,52.8
Trinidad and Tobago,1970,51.8
Trinidad and Tobago,1971,50.7
Trinidad and Tobago,1972,49.6
Trinidad and Tobago,1973,48.5
Trinidad and Tobago,1974,47.3
Trinidad and Tobago,1975,46
Trinidad and Tobago,1976,44.8
Trinidad and Tobago,1977,43.4
Trinidad and Tobago,1978,42.1
Trinidad and Tobago,1979,40.8
Trinidad and Tobago,1980,39.5
Trinidad and Tobago,1981,38.3
Trinidad and Tobago,1982,37.1
Trinidad and Tobago,1983,36
Trinidad and Tobago,1984,35
Trinidad and Tobago,1985,34
Trinidad and Tobago,1986,33.1
Trinidad and Tobago,1987,32.4
Trinidad and Tobago,1988,31.7
Trinidad and Tobago,1989,31.1
Trinidad and Tobago,1990,30.6
Trinidad and Tobago,1991,30.1
Trinidad and Tobago,1992,29.7
Trinidad and Tobago,1993,29.4
Trinidad and Tobago,1994,29.2
Trinidad and Tobago,1995,29
Trinidad and Tobago,1996,28.9
Trinidad and Tobago,1997,28.9
Trinidad and Tobago,1998,28.8
Trinidad and Tobago,1999,28.7
Trinidad and Tobago,2000,28.6
Trinidad and Tobago,2001,28.5
Trinidad and Tobago,2002,28.2
Trinidad and Tobago,2003,27.8
Trinidad and Tobago,2004,27.4
Trinidad and Tobago,2005,26.8
Trinidad and Tobago,2006,26.2
Trinidad and Tobago,2007,25.5
Trinidad and Tobago,2008,24.8
Trinidad and Tobago,2009,24.1
Trinidad and Tobago,2010,23.4
Trinidad and Tobago,2011,22.7
Trinidad and Tobago,2012,21.9
Trinidad and Tobago,2013,21.3
Tunisia,1800,460.21
Tunisia,1801,460.21
Tunisia,1802,460.21
Tunisia,1803,460.21
Tunisia,1804,460.21
Tunisia,1805,460.21
Tunisia,1806,460.21
Tunisia,1807,460.21
Tunisia,1808,460.21
Tunisia,1809,460.21
Tunisia,1810,460.21
Tunisia,1811,460.21
Tunisia,1812,460.21
Tunisia,1813,460.21
Tunisia,1814,460.21
Tunisia,1815,460.21
Tunisia,1816,460.21
Tunisia,1817,460.21
Tunisia,1818,460.21
Tunisia,1819,460.21
Tunisia,1820,460.21
Tunisia,1821,460.21
Tunisia,1822,460.21
Tunisia,1823,460.21
Tunisia,1824,460.21
Tunisia,1825,460.21
Tunisia,1826,460.21
Tunisia,1827,460.21
Tunisia,1828,460.21
Tunisia,1829,460.21
Tunisia,1830,460.21
Tunisia,1831,460.21
Tunisia,1832,460.21
Tunisia,1833,460.21
Tunisia,1834,460.21
Tunisia,1835,460.21
Tunisia,1836,460.21
Tunisia,1837,460.21
Tunisia,1838,460.21
Tunisia,1839,460.21
Tunisia,1840,460.21
Tunisia,1841,460.21
Tunisia,1842,460.21
Tunisia,1843,460.21
Tunisia,1844,460.21
Tunisia,1845,460.21
Tunisia,1846,460.21
Tunisia,1847,460.21
Tunisia,1848,460.21
Tunisia,1849,460.21
Tunisia,1850,460.21
Tunisia,1851,460.21
Tunisia,1852,460.21
Tunisia,1853,460.21
Tunisia,1854,460.21
Tunisia,1855,460.21
Tunisia,1856,460.21
Tunisia,1857,460.21
Tunisia,1858,460.21
Tunisia,1859,460.21
Tunisia,1860,460.21
Tunisia,1861,460.21
Tunisia,1862,460.21
Tunisia,1863,460.21
Tunisia,1864,460.21
Tunisia,1865,460.21
Tunisia,1866,460.21
Tunisia,1867,460.21
Tunisia,1868,460.21
Tunisia,1869,460.21
Tunisia,1870,460.21
Tunisia,1871,460.21
Tunisia,1872,460.21
Tunisia,1873,460.21
Tunisia,1874,460.21
Tunisia,1875,460.21
Tunisia,1876,460.21
Tunisia,1877,460.21
Tunisia,1878,460.21
Tunisia,1879,460.21
Tunisia,1880,460.21
Tunisia,1881,460.21
Tunisia,1882,460.21
Tunisia,1883,460.21
Tunisia,1884,460.21
Tunisia,1885,460.21
Tunisia,1886,460.21
Tunisia,1887,460.21
Tunisia,1888,460.21
Tunisia,1889,460.21
Tunisia,1890,460.21
Tunisia,1891,460.21
Tunisia,1892,460.21
Tunisia,1893,460.21
Tunisia,1894,460.19
Tunisia,1895,460.16
Tunisia,1896,460.09
Tunisia,1897,459.97
Tunisia,1898,459.79
Tunisia,1899,459.53
Tunisia,1900,459.21
Tunisia,1901,458.81
Tunisia,1902,458.35
Tunisia,1903,457.81
Tunisia,1904,457.19
Tunisia,1905,456.51
Tunisia,1906,455.75
Tunisia,1907,454.93
Tunisia,1908,454.03
Tunisia,1909,453.07
Tunisia,1910,452.06
Tunisia,1911,451.01
Tunisia,1912,449.95
Tunisia,1913,448.87
Tunisia,1914,447.79
Tunisia,1915,446.71
Tunisia,1916,445.63
Tunisia,1917,444.55
Tunisia,1918,443.47
Tunisia,1919,442.39
Tunisia,1920,441.31
Tunisia,1921,440.23
