Entity,Year,CO2 emissions per capita by nation (CDIAC (2017))
French Polynesia,1975,1.6515
French Polynesia,1976,1.9818
French Polynesia,1977,1.9818
French Polynesia,1978,2.202
French Polynesia,1979,1.9451
French Polynesia,1980,1.9451
French Polynesia,1981,2.1286
French Polynesia,1982,2.0919
French Polynesia,1983,2.569
French Polynesia,1984,2.7158
French Polynesia,1985,3.3764
French Polynesia,1986,3.3764
French Polynesia,1987,3.3397
French Polynesia,1988,3.0461
French Polynesia,1989,2.8259
French Polynesia,1990,2.2387
French Polynesia,1991,2.1653
French Polynesia,1992,2.0552
French Polynesia,1993,2.0552
French Polynesia,1994,2.0919
French Polynesia,1995,1.9818
French Polynesia,1996,1.9818
French Polynesia,1997,2.0185
French Polynesia,1998,1.9451
French Polynesia,1999,2.1286
French Polynesia,2000,2.3855
French Polynesia,2001,2.8259
French Polynesia,2002,2.8993
French Polynesia,2003,3.1195
French Polynesia,2004,3.0461
French Polynesia,2005,3.2296
French Polynesia,2006,3.1929
French Polynesia,2007,3.1562
French Polynesia,2008,3.2296
French Polynesia,2009,3.1929
French Polynesia,2010,3.1929
French Polynesia,2011,3.0828
French Polynesia,2012,2.9727
French Polynesia,2013,2.9727
French Polynesia,2014,2.8626
Gabon,1959,0.0367
Gabon,1960,0.2569
Gabon,1961,0.3303
Gabon,1962,0.1835
Gabon,1963,0.1468
Gabon,1964,0.367
Gabon,1965,0.4404
Gabon,1966,0.7707
Gabon,1967,1.9818
Gabon,1968,3.8168
Gabon,1969,2.7525
Gabon,1970,3.9269
Gabon,1971,5.2848
Gabon,1972,4.9545
Gabon,1973,9.3952
Gabon,1974,9.3952
Gabon,1975,9.0282
Gabon,1976,9.3585
Gabon,1977,10.0558
Gabon,1978,11.744
Gabon,1979,10.2026
Gabon,1980,9.7255
Gabon,1981,9.3585
Gabon,1982,9.0649
Gabon,1983,7.4134
Gabon,1984,7.7804
Gabon,1985,7.9639
Gabon,1986,6.0555
Gabon,1987,4.771
Gabon,1988,4.9912
Gabon,1989,6.4225
Gabon,1990,4.8444
Gabon,1991,4.7343
Gabon,1992,4.9912
Gabon,1993,4.8811
Gabon,1994,4.1471
Gabon,1995,4.2572
Gabon,1996,4.2572
Gabon,1997,4.1838
Gabon,1998,4.2205
Gabon,1999,4.0003
Gabon,2000,3.8168
Gabon,2001,3.8168
Gabon,2002,3.5599
Gabon,2003,3.5232
Gabon,2004,3.4865
Gabon,2005,3.5599
Gabon,2006,2.9727
Gabon,2007,2.8626
Gabon,2008,2.8259
Gabon,2009,2.8259
Gabon,2010,3.1195
Gabon,2011,3.1562
Gabon,2012,3.1562
Gabon,2013,3.1929
Gabon,2014,3.0828
Gambia,1950,0.0734
Gambia,1951,0.0734
Gambia,1952,0.0367
Gambia,1953,0.0367
Gambia,1954,0.0367
Gambia,1955,0.0367
Gambia,1956,0.0734
Gambia,1957,0.0734
Gambia,1958,0.0734
Gambia,1959,0.0367
Gambia,1960,0.0367
Gambia,1961,0.0734
Gambia,1962,0.0734
Gambia,1963,0.0734
Gambia,1964,0.0734
Gambia,1965,0.0734
Gambia,1966,0.0734
Gambia,1967,0.0734
Gambia,1968,0.0734
Gambia,1969,0.1101
Gambia,1970,0.1101
Gambia,1971,0.1101
Gambia,1972,0.1468
Gambia,1973,0.1101
Gambia,1974,0.1101
Gambia,1975,0.1835
Gambia,1976,0.1835
Gambia,1977,0.1835
Gambia,1978,0.2202
Gambia,1979,0.2569
Gambia,1980,0.2569
Gambia,1981,0.2569
Gambia,1982,0.2569
Gambia,1983,0.2202
Gambia,1984,0.2202
Gambia,1985,0.2202
Gambia,1986,0.2202
Gambia,1987,0.2202
Gambia,1988,0.2202
Gambia,1989,0.1835
Gambia,1990,0.1835
Gambia,1991,0.1835
Gambia,1992,0.1835
Gambia,1993,0.1835
Gambia,1994,0.1835
Gambia,1995,0.1835
Gambia,1996,0.1835
Gambia,1997,0.1468
Gambia,1998,0.1835
Gambia,1999,0.1835
Gambia,2000,0.1835
Gambia,2001,0.1835
Gambia,2002,0.2202
Gambia,2003,0.2202
Gambia,2004,0.2202
Gambia,2005,0.1835
Gambia,2006,0.1835
Gambia,2007,0.2202
Gambia,2008,0.2202
Gambia,2009,0.2202
Gambia,2010,0.2569
Gambia,2011,0.2569
Gambia,2012,0.2569
Gambia,2013,0.2202
Gambia,2014,0.2569
Georgia,1992,2.8626
Georgia,1993,1.9084
Georgia,1994,1.1744
Georgia,1995,0.4404
Georgia,1996,0.8074
Georgia,1997,0.9175
Georgia,1998,1.0276
Georgia,1999,0.9175
Georgia,2000,0.9542
Georgia,2001,0.8074
Georgia,2002,0.734
Georgia,2003,0.8441
Georgia,2004,0.9542
Georgia,2005,1.1377
Georgia,2006,1.3946
Georgia,2007,1.468
Georgia,2008,1.1744
Georgia,2009,1.468
Georgia,2010,1.5047
Georgia,2011,1.9084
Georgia,2012,2.0552
Georgia,2013,1.9084
Georgia,2014,2.2387
Germany,1950,6.973
Germany,1951,7.9272
Germany,1952,8.3309
Germany,1953,8.074
Germany,1954,8.4777
Germany,1955,9.2851
Germany,1956,9.8723
Germany,1957,9.8356
Germany,1958,9.2484
Germany,1959,9.1016
Germany,1960,9.8356
Germany,1961,9.8356
Germany,1962,10.3127
Germany,1963,11.0834
Germany,1964,11.1935
Germany,1965,11.0467
Germany,1966,10.7531
Germany,1967,10.6063
Germany,1968,11.2669
Germany,1969,12.111
Germany,1970,12.3312
Germany,1971,12.3679
Germany,1972,12.4413
Germany,1973,13.0285
Germany,1974,12.6248
Germany,1975,11.5972
Germany,1976,12.8817
Germany,1977,12.1477
Germany,1978,12.5514
Germany,1979,13.1386
Germany,1980,12.8083
Germany,1981,11.9642
Germany,1982,11.4504
Germany,1983,11.4504
Germany,1984,11.6339
Germany,1985,11.5605
Germany,1986,11.5605
Germany,1987,11.3403
Germany,1988,11.377
Germany,1989,11.1568
Germany,1990,11.4871
Germany,1991,11.6706
Germany,1992,11.1201
Germany,1993,10.8632
Germany,1994,10.643
Germany,1995,10.5696
Germany,1996,10.8265
Germany,1997,10.4962
Germany,1998,10.3861
Germany,1999,9.9824
Germany,2000,10.0925
Germany,2001,10.3861
Germany,2002,10.0558
Germany,2003,9.9824
Germany,2004,9.909
Germany,2005,9.6521
Germany,2006,9.909
Germany,2007,9.3585
Germany,2008,9.3585
Germany,2009,8.9915
Germany,2010,9.4319
Germany,2011,9.1016
Germany,2012,9.2117
Germany,2013,9.3952
Germany,2014,8.9181
Ghana,1950,0.1101
Ghana,1951,0.1835
Ghana,1952,0.1835
Ghana,1953,0.1835
Ghana,1954,0.1835
Ghana,1955,0.2202
Ghana,1956,0.1835
Ghana,1957,0.2202
Ghana,1958,0.2202
Ghana,1959,0.2202
Ghana,1960,0.2202
Ghana,1961,0.1835
Ghana,1962,0.1835
Ghana,1963,0.2202
Ghana,1964,0.2202
Ghana,1965,0.2202
Ghana,1966,0.1835
Ghana,1967,0.1835
Ghana,1968,0.2202
Ghana,1969,0.1835
Ghana,1970,0.2936
Ghana,1971,0.2569
Ghana,1972,0.2569
Ghana,1973,0.2569
Ghana,1974,0.2936
Ghana,1975,0.2936
Ghana,1976,0.2569
Ghana,1977,0.2936
Ghana,1978,0.2936
Ghana,1979,0.2569
Ghana,1980,0.2202
Ghana,1981,0.2569
Ghana,1982,0.2569
Ghana,1983,0.2936
Ghana,1984,0.2202
Ghana,1985,0.2569
Ghana,1986,0.2202
Ghana,1987,0.2569
Ghana,1988,0.2569
Ghana,1989,0.2202
Ghana,1990,0.2569
Ghana,1991,0.2569
Ghana,1992,0.2569
Ghana,1993,0.2936
Ghana,1994,0.2936
Ghana,1995,0.2936
Ghana,1996,0.3303
Ghana,1997,0.367
Ghana,1998,0.367
Ghana,1999,0.367
Ghana,2000,0.3303
Ghana,2001,0.367
Ghana,2002,0.367
Ghana,2003,0.367
Ghana,2004,0.3303
Ghana,2005,0.3303
Ghana,2006,0.4404
Ghana,2007,0.4404
Ghana,2008,0.4037
Ghana,2009,0.3303
Ghana,2010,0.4037
Ghana,2011,0.4037
Ghana,2012,0.4771
Ghana,2013,0.5505
Ghana,2014,0.5505
Gibraltar,1950,5.7619
Gibraltar,1951,4.9912
Gibraltar,1952,3.5232
Gibraltar,1953,3.0828
Gibraltar,1954,2.569
Gibraltar,1955,2.8259
Gibraltar,1956,2.4222
Gibraltar,1957,2.4222
Gibraltar,1958,2.5323
Gibraltar,1959,2.2754
Gibraltar,1960,2.2754
Gibraltar,1961,2.3855
Gibraltar,1962,2.4956
Gibraltar,1963,2.4222
Gibraltar,1964,2.4222
Gibraltar,1965,2.1286
Gibraltar,1966,2.3488
Gibraltar,1967,2.569
Gibraltar,1968,2.6791
Gibraltar,1969,2.7525
Gibraltar,1970,2.8626
Gibraltar,1971,3.2296
Gibraltar,1972,2.936
Gibraltar,1973,3.303
Gibraltar,1974,3.0461
Gibraltar,1975,3.4865
Gibraltar,1976,3.0094
Gibraltar,1977,2.9727
Gibraltar,1978,2.7158
Gibraltar,1979,3.4865
Gibraltar,1980,3.3397
Gibraltar,1981,1.9451
Gibraltar,1982,0.8074
Gibraltar,1983,1.3946
Gibraltar,1984,1.2845
Gibraltar,1985,1.6148
Gibraltar,1986,1.5047
Gibraltar,1987,1.835
Gibraltar,1988,2.6424
Gibraltar,1989,2.6424
Gibraltar,1990,5.2848
Gibraltar,1991,7.4134
Gibraltar,1992,8.7346
Gibraltar,1993,8.8447
Gibraltar,1994,10.3861
Gibraltar,1995,10.1292
Gibraltar,1996,10.3494
Gibraltar,1997,10.7164
Gibraltar,1998,11.3036
Gibraltar,1999,11.744
Gibraltar,2000,12.2578
Gibraltar,2001,12.478
Gibraltar,2002,12.5147
Gibraltar,2003,12.5514
Gibraltar,2004,13.4322
Gibraltar,2005,13.7258
Gibraltar,2006,14.2763
Gibraltar,2007,14.1662
Gibraltar,2008,14.4598
Gibraltar,2009,15.2672
Gibraltar,2010,15.1938
Gibraltar,2011,14.5332
Gibraltar,2012,14.68
Gibraltar,2013,15.4874
Gibraltar,2014,16.515
Greece,1950,0.5505
Greece,1951,0.5872
Greece,1952,0.6239
Greece,1953,0.6239
Greece,1954,0.6606
Greece,1955,0.734
Greece,1956,0.7707
Greece,1957,0.8441
Greece,1958,0.9175
Greece,1959,0.9909
Greece,1960,1.1377
Greece,1961,1.1744
Greece,1962,1.2111
Greece,1963,1.4313
Greece,1964,1.5414
Greece,1965,1.9818
Greece,1966,2.1653
Greece,1967,2.2754
Greece,1968,2.569
Greece,1969,2.8993
Greece,1970,2.7525
Greece,1971,3.1562
Greece,1972,3.5599
Greece,1973,4.1838
Greece,1974,4.037
Greece,1975,4.2939
Greece,1976,4.6976
Greece,1977,5.0646
Greece,1978,5.1013
Greece,1979,5.3949
Greece,1980,5.3215
Greece,1981,5.2114
Greece,1982,5.3215
Greece,1983,5.6518
Greece,1984,5.7619
Greece,1985,6.0922
Greece,1986,5.9454
Greece,1987,6.3491
Greece,1988,6.7895
Greece,1989,7.34
Greece,1990,7.3033
Greece,1991,7.2299
Greece,1992,7.3033
Greece,1993,7.2299
Greece,1994,7.3767
Greece,1995,7.3767
Greece,1996,7.4501
Greece,1997,7.7437
Greece,1998,8.074
Greece,1999,7.9272
Greece,2000,8.3309
Greece,2001,8.5144
Greece,2002,8.4777
Greece,2003,8.6245
Greece,2004,8.7346
Greece,2005,8.8447
Greece,2006,8.6612
Greece,2007,8.8814
Greece,2008,8.6612
Greece,2009,8.2208
Greece,2010,7.5235
Greece,2011,7.1565
Greece,2012,7.1932
Greece,2013,6.2757
Greece,2014,6.1289
Greenland,1950,4.3673
Greenland,1951,4.2205
Greenland,1952,4.4774
Greenland,1953,4.8444
Greenland,1954,4.037
Greenland,1955,7.8538
Greenland,1956,5.1747
Greenland,1957,5.6885
Greenland,1958,7.6336
Greenland,1959,7.4868
Greenland,1960,6.8629
Greenland,1961,8.6979
Greenland,1962,7.5602
Greenland,1963,9.0649
Greenland,1964,8.3309
Greenland,1965,8.7713
Greenland,1966,9.542
Greenland,1967,9.8723
Greenland,1968,12.4046
Greenland,1969,9.0282
Greenland,1970,8.2208
Greenland,1971,9.9457
Greenland,1972,11.4871
Greenland,1973,11.4504
Greenland,1974,11.3403
Greenland,1975,10.2393
Greenland,1976,4.404
Greenland,1977,14.4965
Greenland,1978,7.8538
Greenland,1979,11.4871
Greenland,1980,11.2302
Greenland,1981,10.4228
Greenland,1982,10.0925
Greenland,1983,6.973
Greenland,1984,10.8265
Greenland,1985,9.5787
Greenland,1986,6.0555
Greenland,1987,4.3673
Greenland,1988,9.9824
Greenland,1989,8.5511
Greenland,1990,9.9457
Greenland,1991,9.8356
Greenland,1992,8.6612
Greenland,1993,8.9915
Greenland,1994,9.0649
Greenland,1995,9.0649
Greenland,1996,9.2851
Greenland,1997,9.3585
Greenland,1998,9.4686
Greenland,1999,9.6521
Greenland,2000,9.4686
Greenland,2001,9.542
Greenland,2002,9.542
Greenland,2003,9.3585
Greenland,2004,10.2393
Greenland,2005,10.643
Greenland,2006,10.9366
Greenland,2007,11.2669
Greenland,2008,11.6706
Greenland,2009,10.1292
Greenland,2010,11.744
Greenland,2011,12.5881
Greenland,2012,10.0925
Greenland,2013,9.8356
Greenland,2014,9.0282
Grenada,1950,0.0734
Grenada,1951,0.1101
Grenada,1952,0.1101
Grenada,1953,0.1101
Grenada,1954,0.1101
Grenada,1955,0.1468
Grenada,1956,0.1468
Grenada,1957,0.1468
Grenada,1958,0.1835
Grenada,1959,0.1835
Grenada,1960,0.2569
Grenada,1961,0.2202
Grenada,1962,0.2569
Grenada,1963,0.1468
Grenada,1964,0.2202
Grenada,1965,0.2202
Grenada,1966,0.2936
Grenada,1967,0.4037
Grenada,1968,0.4037
Grenada,1969,0.4771
Grenada,1970,0.4404
Grenada,1971,0.4771
Grenada,1972,0.5138
Grenada,1973,0.5872
Grenada,1974,0.4037
Grenada,1975,0.5138
Grenada,1976,0.5505
Grenada,1977,0.5505
Grenada,1978,0.5872
Grenada,1979,0.5505
Grenada,1980,0.5505
Grenada,1981,0.6606
Grenada,1982,0.6606
Grenada,1983,0.6239
Grenada,1984,0.6239
Grenada,1985,0.6239
Grenada,1986,0.6606
Grenada,1987,0.734
Grenada,1988,0.9542
Grenada,1989,1.0643
Grenada,1990,1.101
Grenada,1991,1.1377
Grenada,1992,1.2111
Grenada,1993,1.2478
Grenada,1994,1.4313
Grenada,1995,1.5047
Grenada,1996,1.5414
Grenada,1997,1.6882
Grenada,1998,1.7249
Grenada,1999,1.9084
Grenada,2000,1.8717
Grenada,2001,1.9084
Grenada,2002,2.0185
Grenada,2003,2.0919
Grenada,2004,2.0185
Grenada,2005,2.1286
Grenada,2006,2.2387
Grenada,2007,2.3121
Grenada,2008,2.4222
Grenada,2009,2.4589
Grenada,2010,2.4956
Grenada,2011,2.3855
Grenada,2012,2.569
Grenada,2013,2.8626
Grenada,2014,2.2754
Guadeloupe,1950,0.2936
Guadeloupe,1951,0.3303
Guadeloupe,1952,0.2936
Guadeloupe,1953,0.2936
Guadeloupe,1954,0.3303
Guadeloupe,1955,0.3303
Guadeloupe,1956,0.367
Guadeloupe,1957,0.4404
Guadeloupe,1958,0.4404
Guadeloupe,1959,0.5505
Guadeloupe,1960,0.5505
Guadeloupe,1961,0.6239
Guadeloupe,1962,0.6606
Guadeloupe,1963,0.6973
Guadeloupe,1964,0.734
Guadeloupe,1965,0.6973
Guadeloupe,1966,0.8441
Guadeloupe,1967,0.9175
Guadeloupe,1968,0.8808
Guadeloupe,1969,0.9909
Guadeloupe,1970,0.9542
Guadeloupe,1971,1.0643
Guadeloupe,1972,1.1744
Guadeloupe,1973,1.2478
Guadeloupe,1974,1.1744
Guadeloupe,1975,1.2111
Guadeloupe,1976,1.5047
Guadeloupe,1977,1.6148
Guadeloupe,1978,1.6148
Guadeloupe,1979,1.6515
Guadeloupe,1980,1.9084
Guadeloupe,1981,2.3855
Guadeloupe,1982,2.2754
Guadeloupe,1983,2.3855
Guadeloupe,1984,2.5323
Guadeloupe,1985,2.4956
Guadeloupe,1986,2.6424
Guadeloupe,1987,2.7525
Guadeloupe,1988,3.0094
Guadeloupe,1989,3.1195
Guadeloupe,1990,3.3397
Guadeloupe,1991,3.303
Guadeloupe,1992,3.4131
Guadeloupe,1993,3.4498
Guadeloupe,1994,3.5232
Guadeloupe,1995,3.6333
Guadeloupe,1996,3.7801
Guadeloupe,1997,3.8902
Guadeloupe,1998,4.9545
Guadeloupe,1999,4.4774
Guadeloupe,2000,4.4774
Guadeloupe,2001,4.8077
Guadeloupe,2002,4.8444
Guadeloupe,2003,5.1013
Guadeloupe,2004,5.2481
Guadeloupe,2005,4.9912
Guadeloupe,2006,4.8077
Guadeloupe,2007,5.1747
Guadeloupe,2008,5.0646
Guadeloupe,2009,5.0646
Guadeloupe,2010,5.0279
Guadeloupe,2011,5.3215
Guadeloupe,2012,5.5417
Guadeloupe,2013,5.505
Guadeloupe,2014,5.505
Guatemala,1950,0.1835
Guatemala,1951,0.1835
Guatemala,1952,0.1835
Guatemala,1953,0.1835
Guatemala,1954,0.2202
Guatemala,1955,0.2569
Guatemala,1956,0.2569
Guatemala,1957,0.2569
Guatemala,1958,0.2936
Guatemala,1959,0.2936
Guatemala,1960,0.3303
Guatemala,1961,0.3303
Guatemala,1962,0.3303
Guatemala,1963,0.3303
Guatemala,1964,0.367
Guatemala,1965,0.4037
Guatemala,1966,0.367
Guatemala,1967,0.4037
Guatemala,1968,0.4037
Guatemala,1969,0.4404
Guatemala,1970,0.4404
Guatemala,1971,0.4404
Guatemala,1972,0.4771
Guatemala,1973,0.5138
Guatemala,1974,0.5138
Guatemala,1975,0.5505
Guatemala,1976,0.5138
Guatemala,1977,0.5872
Guatemala,1978,0.6239
Guatemala,1979,0.6973
Guatemala,1980,0.6239
Guatemala,1981,0.5505
Guatemala,1982,0.4771
Guatemala,1983,0.4037
Guatemala,1984,0.4404
Guatemala,1985,0.4404
Guatemala,1986,0.4404
Guatemala,1987,0.4771
Guatemala,1988,0.4771
Guatemala,1989,0.4771
Guatemala,1990,0.5872
Guatemala,1991,0.5505
Guatemala,1992,0.6606
Guatemala,1993,0.5872
Guatemala,1994,0.6973
Guatemala,1995,0.734
Guatemala,1996,0.6606
Guatemala,1997,0.734
Guatemala,1998,0.8074
Guatemala,1999,0.8074
Guatemala,2000,0.8808
Guatemala,2001,0.9175
Guatemala,2002,0.9542
Guatemala,2003,0.8808
Guatemala,2004,0.9542
Guatemala,2005,0.9909
Guatemala,2006,0.9542
Guatemala,2007,0.9542
Guatemala,2008,0.8441
Guatemala,2009,0.8074
Guatemala,2010,0.8074
Guatemala,2011,0.7707
Guatemala,2012,0.7707
Guatemala,2013,0.8808
Guatemala,2014,1.1377
Guinea,1958,0.0367
Guinea,1959,0.0367
Guinea,1960,0.1101
Guinea,1961,0.1835
Guinea,1962,0.1835
Guinea,1963,0.1835
Guinea,1964,0.1835
Guinea,1965,0.1835
Guinea,1966,0.1835
Guinea,1967,0.1835
Guinea,1968,0.1835
Guinea,1969,0.1835
Guinea,1970,0.1835
Guinea,1971,0.1835
Guinea,1972,0.1835
Guinea,1973,0.1835
Guinea,1974,0.1835
Guinea,1975,0.1835
Guinea,1976,0.2202
Guinea,1977,0.2202
Guinea,1978,0.2202
Guinea,1979,0.2202
Guinea,1980,0.2202
Guinea,1981,0.2202
Guinea,1982,0.2202
Guinea,1983,0.2202
Guinea,1984,0.2202
Guinea,1985,0.2202
Guinea,1986,0.1835
Guinea,1987,0.1835
Guinea,1988,0.1835
Guinea,1989,0.1835
Guinea,1990,0.1835
Guinea,1991,0.1835
Guinea,1992,0.1468
Guinea,1993,0.1468
Guinea,1994,0.1835
Guinea,1995,0.1835
Guinea,1996,0.1835
Guinea,1997,0.1835
Guinea,1998,0.1835
Guinea,1999,0.1835
Guinea,2000,0.1835
Guinea,2001,0.2202
Guinea,2002,0.2202
Guinea,2003,0.2202
Guinea,2004,0.2202
Guinea,2005,0.2202
Guinea,2006,0.2202
Guinea,2007,0.1835
Guinea,2008,0.2202
Guinea,2009,0.2202
Guinea,2010,0.2202
Guinea,2011,0.2569
Guinea,2012,0.2202
Guinea,2013,0.1835
Guinea,2014,0.1835
Guinea-Bissau,1950,0
Guinea-Bissau,1951,0
Guinea-Bissau,1952,0
Guinea-Bissau,1953,0
Guinea-Bissau,1954,0
Guinea-Bissau,1955,0
Guinea-Bissau,1956,0
Guinea-Bissau,1957,0.0367
Guinea-Bissau,1958,0.0367
Guinea-Bissau,1959,0.0367
Guinea-Bissau,1960,0.0367
Guinea-Bissau,1961,0.0367
Guinea-Bissau,1962,0.0734
Guinea-Bissau,1963,0.0734
Guinea-Bissau,1964,0.1101
Guinea-Bissau,1965,0.1101
Guinea-Bissau,1966,0.1101
Guinea-Bissau,1967,0.0734
Guinea-Bissau,1968,0.1101
Guinea-Bissau,1969,0.1101
Guinea-Bissau,1970,0.1101
Guinea-Bissau,1971,0.1101
Guinea-Bissau,1972,0.1101
Guinea-Bissau,1973,0.1835
Guinea-Bissau,1974,0.1468
Guinea-Bissau,1975,0.1468
Guinea-Bissau,1976,0.1468
Guinea-Bissau,1977,0.1468
Guinea-Bissau,1978,0.1468
Guinea-Bissau,1979,0.1468
Guinea-Bissau,1980,0.1835
Guinea-Bissau,1981,0.1468
Guinea-Bissau,1982,0.1468
Guinea-Bissau,1983,0.1468
Guinea-Bissau,1984,0.1835
Guinea-Bissau,1985,0.1835
Guinea-Bissau,1986,0.1835
Guinea-Bissau,1987,0.2202
Guinea-Bissau,1988,0.2202
Guinea-Bissau,1989,0.2202
Guinea-Bissau,1990,0.1835
Guinea-Bissau,1991,0.1835
Guinea-Bissau,1992,0.1835
Guinea-Bissau,1993,0.1835
Guinea-Bissau,1994,0.1835
Guinea-Bissau,1995,0.1468
Guinea-Bissau,1996,0.1468
Guinea-Bissau,1997,0.1835
Guinea-Bissau,1998,0.1468
Guinea-Bissau,1999,0.1468
Guinea-Bissau,2000,0.1101
Guinea-Bissau,2001,0.1101
Guinea-Bissau,2002,0.1101
Guinea-Bissau,2003,0.1468
Guinea-Bissau,2004,0.1468
Guinea-Bissau,2005,0.1468
Guinea-Bissau,2006,0.1468
Guinea-Bissau,2007,0.1468
Guinea-Bissau,2008,0.1468
Guinea-Bissau,2009,0.1468
Guinea-Bissau,2010,0.1468
Guinea-Bissau,2011,0.1468
Guinea-Bissau,2012,0.1468
Guinea-Bissau,2013,0.1468
Guinea-Bissau,2014,0.1468
Guyana,1950,0.6606
Guyana,1951,0.6973
Guyana,1952,0.7707
Guyana,1953,0.9909
Guyana,1954,0.9909
Guyana,1955,1.0643
Guyana,1956,1.101
Guyana,1957,1.0643
Guyana,1958,0.8808
Guyana,1959,1.0276
Guyana,1960,1.1744
Guyana,1961,1.2845
Guyana,1962,1.1377
Guyana,1963,1.0276
Guyana,1964,1.0276
Guyana,1965,1.6882
Guyana,1966,1.7983
Guyana,1967,1.9451
Guyana,1968,1.9084
Guyana,1969,1.9451
Guyana,1970,2.202
Guyana,1971,2.0552
Guyana,1972,2.1286
Guyana,1973,2.4589
Guyana,1974,2.0919
Guyana,1975,2.4589
Guyana,1976,2.3121
Guyana,1977,2.4956
Guyana,1978,2.6791
Guyana,1979,1.9818
Guyana,1980,2.3121
Guyana,1981,2.3121
Guyana,1982,1.835
Guyana,1983,1.6148
Guyana,1984,1.8717
Guyana,1985,1.8717
Guyana,1986,1.3946
Guyana,1987,1.7616
Guyana,1988,1.9084
Guyana,1989,1.6148
Guyana,1990,1.5781
Guyana,1991,1.5414
Guyana,1992,1.4313
Guyana,1993,1.4313
Guyana,1994,1.9084
Guyana,1995,2.0185
Guyana,1996,2.0919
Guyana,1997,2.1653
Guyana,1998,2.2754
Guyana,1999,2.3121
Guyana,2000,2.202
Guyana,2001,2.1653
Guyana,2002,2.1286
Guyana,2003,2.1286
Guyana,2004,2.202
Guyana,2005,1.9451
Guyana,2006,1.7249
Guyana,2007,2.0185
Guyana,2008,2.0185
Guyana,2009,2.0919
Guyana,2010,2.2754
Guyana,2011,2.3488
Guyana,2012,2.6424
Guyana,2013,2.5323
Guyana,2014,2.6424
Haiti,1950,0.0367
Haiti,1951,0.0367
Haiti,1952,0.0367
Haiti,1953,0.0367
Haiti,1954,0.0734
Haiti,1955,0.0734
Haiti,1956,0.0734
Haiti,1957,0.0734
Haiti,1958,0.0734
Haiti,1959,0.0734
Haiti,1960,0.0734
Haiti,1961,0.0734
Haiti,1962,0.0734
Haiti,1963,0.0734
Haiti,1964,0.0734
Haiti,1965,0.0734
Haiti,1966,0.0734
Haiti,1967,0.0734
Haiti,1968,0.0734
Haiti,1969,0.0734
Haiti,1970,0.0734
Haiti,1971,0.0734
Haiti,1972,0.0734
Haiti,1973,0.0734
Haiti,1974,0.1101
Haiti,1975,0.1101
Haiti,1976,0.1468
Haiti,1977,0.1468
Haiti,1978,0.1468
Haiti,1979,0.1468
Haiti,1980,0.1468
Haiti,1981,0.1468
Haiti,1982,0.1468
Haiti,1983,0.1468
Haiti,1984,0.1468
Haiti,1985,0.1468
Haiti,1986,0.1468
Haiti,1987,0.1468
Haiti,1988,0.1468
Haiti,1989,0.1468
Haiti,1990,0.1468
Haiti,1991,0.1468
Haiti,1992,0.1101
Haiti,1993,0.0734
Haiti,1994,0.0367
Haiti,1995,0.1101
Haiti,1996,0.1468
Haiti,1997,0.1835
Haiti,1998,0.1468
Haiti,1999,0.1468
Haiti,2000,0.1468
Haiti,2001,0.1835
Haiti,2002,0.2202
Haiti,2003,0.1835
Haiti,2004,0.2202
Haiti,2005,0.2202
Haiti,2006,0.2202
Haiti,2007,0.2569
Haiti,2008,0.2569
Haiti,2009,0.2202
Haiti,2010,0.2202
Haiti,2011,0.2202
Haiti,2012,0.2202
Haiti,2013,0.2202
Haiti,2014,0.2569
Honduras,1950,0.2202
Honduras,1951,0.2202
Honduras,1952,0.2202
Honduras,1953,0.2202
Honduras,1954,0.2202
Honduras,1955,0.2569
Honduras,1956,0.2569
Honduras,1957,0.3303
Honduras,1958,0.3303
Honduras,1959,0.2936
Honduras,1960,0.2936
Honduras,1961,0.367
Honduras,1962,0.3303
Honduras,1963,0.3303
Honduras,1964,0.3303
Honduras,1965,0.3303
Honduras,1966,0.3303
Honduras,1967,0.367
Honduras,1968,0.4771
Honduras,1969,0.4404
Honduras,1970,0.5138
Honduras,1971,0.4771
Honduras,1972,0.5505
Honduras,1973,0.5138
Honduras,1974,0.5138
Honduras,1975,0.5505
Honduras,1976,0.5505
Honduras,1977,0.6239
Honduras,1978,0.5872
Honduras,1979,0.5505
Honduras,1980,0.5505
Honduras,1981,0.4771
Honduras,1982,0.4404
Honduras,1983,0.5138
Honduras,1984,0.4771
Honduras,1985,0.4404
Honduras,1986,0.4404
Honduras,1987,0.4771
Honduras,1988,0.5505
Honduras,1989,0.5872
Honduras,1990,0.5138
Honduras,1991,0.5505
Honduras,1992,0.5872
Honduras,1993,0.5505
Honduras,1994,0.6239
Honduras,1995,0.6973
Honduras,1996,0.6973
Honduras,1997,0.6973
Honduras,1998,0.7707
Honduras,1999,0.7707
Honduras,2000,0.8074
Honduras,2001,0.9175
Honduras,2002,0.9542
Honduras,2003,1.0276
Honduras,2004,1.101
Honduras,2005,1.101
Honduras,2006,0.9909
Honduras,2007,1.2111
Honduras,2008,1.1744
Honduras,2009,1.0643
Honduras,2010,1.0643
Honduras,2011,1.1744
Honduras,2012,1.1744
Honduras,2013,1.1377
Honduras,2014,1.1744
Hungary,1950,1.9818
Hungary,1951,2.3488
Hungary,1952,2.8259
Hungary,1953,3.2663
Hungary,1954,3.4865
Hungary,1955,3.6333
Hungary,1956,3.3764
Hungary,1957,3.8902
